date,entry_px,sl_px,tp_px,exit_px,exit_reason,sl_dist_pips,tp_dist_pips,atr_pips,raw_pips,net_pips,hold_hours,pp,s1
2019-11-19,120.384,120.06164,120.80307,120.06164,SL,32.24,41.91,46.05,-32.2358,-33.2358,1.0,120.384,120.082
2019-11-20,120.22067,119.89653,120.64204,119.89653,SL,32.41,42.14,46.3,-32.4132,-33.4132,8.0,120.22067,119.94533
2019-11-21,120.139,119.81007,120.56661,120.56661,TP,32.89,42.76,46.99,42.7609,41.7609,12.75,120.139,119.871
2019-11-22,120.22167,119.88443,120.66007,119.88443,SL,33.72,43.84,48.18,-33.7235,-34.7235,15.75,120.22167,119.86733
2019-11-23,119.94433,119.58989,120.40511,120.40511,TP,35.44,46.08,50.64,46.0781,45.0781,114.0,119.94433,119.40067
2019-11-24,119.683,119.35387,120.11087,120.11087,TP,32.91,42.79,47.02,42.7868,41.7868,32.0,119.683,119.683
2019-11-25,119.792,119.47653,120.20211,120.20211,TP,31.55,41.01,45.07,41.0111,40.0111,25.75,119.792,119.718
2019-11-26,119.96967,119.66023,120.37193,120.37193,TP,30.94,40.23,44.21,40.2267,39.2267,34.5,119.96967,119.82533
2019-11-27,120.13833,119.8342,120.53371,120.53371,TP,30.41,39.54,43.45,39.5374,38.5374,11.5,120.13833,120.02467
2019-11-28,120.33967,120.03041,120.7417,120.7417,TP,30.93,40.2,44.18,40.2038,39.2038,39.0,120.33967,120.08333
2019-11-29,120.51167,120.2113,120.90215,120.90215,TP,30.04,39.05,42.91,39.0481,38.0481,71.0,120.51167,120.42133
2019-11-30,120.58633,120.28987,120.97174,120.97174,TP,29.65,38.54,42.35,38.5404,37.5404,62.0,120.58633,120.41067
2019-12-01,120.586,120.31071,120.94388,120.94388,TP,27.53,35.79,39.33,35.7875,34.7875,38.0,120.586,120.586
2019-12-02,120.682,120.41682,121.02673,120.41682,SL,26.52,34.47,37.88,-26.5175,-27.5175,36.75,120.682,120.587
2019-12-03,120.76367,120.49273,121.11588,120.49273,SL,27.09,35.22,38.7,-27.0934,-28.0934,10.25,120.76367,120.51233
2019-12-04,120.54,120.25262,120.9136,120.25262,SL,28.74,37.36,41.05,-28.7382,-29.7382,0.75,120.54,120.12
2019-12-06,120.72367,120.42616,121.11042,120.42616,SL,29.75,38.68,42.5,-29.7504,-30.7504,11.75,120.72367,120.55933
2019-12-07,120.274,119.9586,120.68403,120.68403,TP,31.54,41.0,45.06,41.0025,40.0025,93.0,120.274,119.762
2019-12-08,120.033,119.74012,120.41374,120.41374,TP,29.29,38.07,41.84,38.0738,37.0738,61.5,120.033,120.033
2019-12-09,120.114,119.83504,120.47664,120.47664,TP,27.9,36.26,39.85,36.2642,35.2642,37.5,120.114,120.055
2019-12-10,120.13433,119.8615,120.48901,120.48901,TP,27.28,35.47,38.98,35.4679,34.4679,15.75,120.13433,120.00067
2019-12-11,120.509,120.22346,120.8802,120.8802,TP,28.55,37.12,40.79,37.1205,36.1205,12.5,120.509,120.258
2019-12-13,121.89533,121.53211,122.36753,122.36753,TP,36.32,47.22,51.89,47.2193,46.2193,0.25,121.89533,121.20967
2019-12-14,121.88967,121.49294,122.40542,122.40542,TP,39.67,51.57,56.68,51.575,50.575,84.75,121.88967,121.13133
2019-12-15,121.562,121.19361,122.04091,122.04091,TP,36.84,47.89,52.63,47.891,46.891,37.75,121.562,121.562
2019-12-16,121.67433,121.3212,122.1334,122.1334,TP,35.31,45.91,50.45,45.9067,44.9067,15.0,121.67433,121.56567
2019-12-17,121.968,121.61124,122.43178,122.43178,TP,35.68,46.38,50.97,46.3782,45.3782,12.25,121.968,121.708
2019-12-18,122.17233,121.81441,122.63763,121.81441,SL,35.79,46.53,51.13,-35.7923,-36.7923,3.5,122.17233,121.88567
2019-12-19,121.87333,121.51983,122.33289,121.51983,SL,35.35,45.96,50.5,-35.3507,-36.3507,15.0,121.87333,121.60767
2019-12-20,121.71367,121.35401,122.18122,121.35401,SL,35.97,46.76,51.38,-35.9656,-36.9656,11.25,121.71367,121.37833
2019-12-21,121.36333,121.00452,121.82979,121.82979,TP,35.88,46.65,51.26,46.6462,45.6462,146.5,121.36333,121.03867
2019-12-22,121.211,120.87781,121.64414,121.64414,TP,33.32,43.31,47.6,43.3143,42.3143,109.5,121.211,121.211
2019-12-23,121.29467,120.97823,121.70604,121.70604,TP,31.64,41.14,45.21,41.1369,40.1369,88.0,121.29467,121.23733
2019-12-24,121.247,120.93971,121.64647,121.64647,TP,30.73,39.95,43.9,39.9471,38.9471,59.0,121.247,121.143
2019-12-25,121.222,120.92116,121.61309,121.61309,TP,30.08,39.11,42.98,39.1087,38.1087,36.75,121.222,121.073
2019-12-27,121.60367,121.30485,121.99212,121.99212,TP,29.88,38.85,42.69,38.8456,37.8456,7.5,121.60367,121.42633
2019-12-29,122.37,122.07024,122.75969,122.07024,SL,29.98,38.97,42.82,-29.976,-30.976,38.25,122.37,122.37
2019-12-30,122.336,122.04365,122.71605,122.04365,SL,29.23,38.01,41.76,-29.2349,-30.2349,12.25,122.336,122.227
2019-12-31,122.11167,121.80955,122.50442,121.80955,SL,30.21,39.28,43.16,-30.2117,-31.2117,3.0,122.11167,121.73833
2020-01-01,121.88167,121.58273,122.27028,121.58273,SL,29.89,38.86,42.71,-29.8937,-30.8937,38.25,121.88167,121.67033
2020-01-02,121.90233,121.61265,122.27892,121.61265,SL,28.97,37.66,41.38,-28.9684,-29.9684,12.5,121.90233,121.82067
2020-01-03,121.41833,121.09734,121.83562,121.09734,SL,32.1,41.73,45.86,-32.0993,-33.0993,1.5,121.41833,120.81567
2020-01-04,120.67433,120.32047,121.13436,120.32047,SL,35.39,46.0,50.55,-35.3864,-36.3864,46.75,120.67433,120.06567
2020-01-05,120.573,120.24441,121.00016,121.00016,TP,32.86,42.72,46.94,42.7165,41.7165,35.0,120.573,120.573
2020-01-07,121.072,120.72764,121.51967,120.72764,SL,34.44,44.77,49.19,-34.4363,-35.4363,15.75,121.072,120.749
2020-01-08,120.709,120.32813,121.20413,120.32813,SL,38.09,49.51,54.41,-38.0866,-39.0866,0.25,120.709,119.973
2020-01-12,121.738,121.36953,122.217,122.217,TP,36.85,47.9,52.64,47.9005,46.9005,33.0,121.738,121.738
2020-01-13,121.77333,121.42574,122.22521,122.22521,TP,34.76,45.19,49.66,45.1875,44.1875,9.0,121.77333,121.72167
2020-01-14,122.25,121.89018,122.71776,122.71776,TP,35.98,46.78,51.4,46.7763,45.7763,26.75,122.25,121.999
2020-01-15,122.395,122.03198,122.86692,122.86692,TP,36.3,47.19,51.86,47.1922,46.1922,36.5,122.395,122.027
2020-01-17,122.694,122.33897,123.15554,122.33897,SL,35.5,46.15,50.72,-35.5027,-36.5027,11.0,122.694,122.518
2020-01-18,122.35667,121.9907,122.83243,121.9907,SL,36.6,47.58,52.28,-36.5968,-37.5968,73.25,122.35667,121.87333
2020-01-19,122.116,121.77617,122.55778,121.77617,SL,33.98,44.18,48.55,-33.9827,-34.9827,66.75,122.116,122.116
2020-01-20,122.19567,121.87176,122.61674,121.87176,SL,32.39,42.11,46.27,-32.3904,-33.3904,24.75,122.19567,122.13833
2020-01-21,122.2,121.88508,122.60939,121.88508,SL,31.49,40.94,44.99,-31.4918,-32.4918,7.5,122.2,122.084
2020-01-22,121.974,121.64878,122.39679,121.64878,SL,32.52,42.28,46.46,-32.5224,-33.5224,15.0,121.974,121.578
2020-01-23,121.79533,121.47319,122.21412,121.47319,SL,32.21,41.88,46.02,-32.2144,-33.2144,3.75,121.79533,121.57567
2020-01-24,121.18567,120.82853,121.64994,120.82853,SL,35.71,46.43,51.02,-35.7133,-36.7133,14.5,121.18567,120.57833
2020-01-25,120.71,120.33588,121.19636,120.33588,SL,37.41,48.64,53.45,-37.4124,-38.4124,46.0,120.71,120.156
2020-01-26,120.452,120.1046,120.90362,120.1046,SL,34.74,45.16,49.63,-34.7401,-35.7401,23.0,120.452,120.452
2020-01-27,120.11067,119.76218,120.5637,120.5637,TP,34.85,45.3,49.78,45.3032,44.3032,200.25,120.11067,119.76933
2020-01-28,120.11233,119.76409,120.56505,120.56505,TP,34.82,45.27,49.75,45.2718,44.2718,176.25,120.11233,119.82667
2020-01-29,120.17133,119.81736,120.63149,119.81736,SL,35.4,46.02,50.57,-35.397,-36.397,24.75,120.17133,119.92467
2020-01-30,120.09633,119.7438,120.55463,120.55463,TP,35.25,45.83,50.36,45.8297,44.8297,128.25,120.09633,119.82767
2020-01-31,120.03667,119.68576,120.49284,120.49284,TP,35.09,45.62,50.13,45.6177,44.6177,88.25,120.03667,119.82733
2020-02-01,120.198,119.85321,120.64623,120.64623,TP,34.48,44.82,49.26,44.8228,43.8228,81.5,120.198,119.991
2020-02-02,120.163,119.84284,120.57921,120.57921,TP,32.02,41.62,45.74,41.6211,40.6211,56.75,120.163,120.163
2020-02-03,120.18167,119.87037,120.58635,120.58635,TP,31.13,40.47,44.47,40.4682,39.4682,32.75,120.18167,120.04533
2020-02-04,120.151,119.83894,120.55668,120.55668,TP,31.21,40.57,44.58,40.5676,39.5676,8.25,120.151,119.924
2020-02-06,120.87,120.53356,121.30737,120.53356,SL,33.64,43.74,48.06,-33.6439,-34.6439,32.0,120.87,120.59
2020-02-07,120.78033,120.44538,121.21578,120.44538,SL,33.5,43.54,47.85,-33.4957,-34.4957,9.25,120.78033,120.54167
2020-02-08,120.307,119.96182,120.75574,119.96182,SL,34.52,44.87,49.31,-34.5182,-35.5182,61.75,120.307,119.852
2020-02-09,120.08,119.75947,120.49668,119.75947,SL,32.05,41.67,45.79,-32.0526,-33.0526,41.25,120.08,120.08
2020-02-10,120.05033,119.74395,120.44863,119.74395,SL,30.64,39.83,43.77,-30.6381,-31.6381,17.5,120.05033,119.95267
2020-02-11,119.92467,119.60712,120.33748,119.60712,SL,31.75,41.28,45.36,-31.7547,-32.7547,13.5,119.92467,119.51133
2020-02-12,119.851,119.53453,120.2624,120.2624,TP,31.65,41.14,45.21,41.1405,40.1405,8.25,119.851,119.678
2020-02-13,119.72867,119.38961,120.16945,119.38961,SL,33.91,44.08,48.44,-33.906,-34.906,4.75,119.72867,119.15533
2020-02-14,119.15667,118.80577,119.61283,118.80577,SL,35.09,45.62,50.13,-35.0892,-36.0892,96.75,119.15667,118.72033
2020-02-15,118.99167,118.64774,119.43877,118.64774,SL,34.39,44.71,49.13,-34.3928,-35.3928,85.5,118.99167,118.75633
2020-02-16,118.883,118.56364,119.29817,118.56364,SL,31.94,41.52,45.62,-31.9362,-32.9362,61.5,118.883,118.883
2020-02-17,119.001,118.69405,119.40004,118.69405,SL,30.7,39.9,43.85,-30.695,-31.695,36.5,119.001,118.911
2020-02-18,119.04167,118.74214,119.43105,118.74214,SL,29.95,38.94,42.79,-29.9525,-30.9525,2.5,119.04167,118.88933
2020-02-19,118.71633,118.4098,119.11482,119.11482,TP,30.65,39.85,43.79,39.849,38.849,9.0,118.71633,118.40267
2020-02-21,120.76167,120.34572,121.3024,121.3024,TP,41.59,54.07,59.42,54.0731,53.0731,8.5,120.76167,120.12833
2020-02-23,120.98,120.5752,121.50624,120.5752,SL,40.48,52.62,57.83,-40.4798,-41.4798,22.0,120.98,120.98
2020-02-24,120.732,120.32287,121.26387,120.32287,SL,40.91,53.19,58.45,-40.9134,-41.9134,9.75,120.732,120.484
2020-02-25,120.40933,119.97092,120.97927,119.97092,SL,43.84,56.99,62.63,-43.841,-44.841,9.0,120.40933,119.74967
2020-02-26,119.978,119.51475,120.58022,120.58022,TP,46.32,60.22,66.18,60.2219,59.2219,12.0,119.978,119.423
2020-02-27,120.16767,119.69576,120.78114,120.78114,TP,47.19,61.35,67.42,61.3478,60.3478,15.0,120.16767,119.75033
2020-02-28,120.51,120.01725,121.15057,120.01725,SL,49.27,64.06,70.39,-49.2749,-50.2749,3.0,120.51,119.98
2020-02-29,119.378,118.80975,120.11673,118.80975,SL,56.83,73.87,81.18,-56.8252,-57.8252,46.0,119.378,118.163
2020-03-01,119.162,118.63434,119.84796,119.84796,TP,52.77,68.6,75.38,68.5962,67.5962,8.25,119.162,119.162
2020-03-02,118.93,118.41048,119.60538,119.60538,TP,51.95,67.54,74.22,67.538,66.538,2.25,118.93,118.667
2020-03-03,120.24867,119.66155,121.01191,119.66155,SL,58.71,76.32,83.87,-58.7114,-59.7114,11.5,120.24867,119.54933
2020-03-04,120.023,119.40352,120.82832,119.40352,SL,61.95,80.53,88.5,-61.9477,-62.9477,14.0,120.023,119.099
2020-03-05,119.70967,119.07914,120.52935,119.07914,SL,63.05,81.97,90.08,-63.0529,-64.0529,20.25,119.70967,119.28833
2020-03-06,119.40667,118.77218,120.23151,118.77218,SL,63.45,82.48,90.64,-63.4491,-64.4491,9.75,119.40667,118.83733
2020-03-07,118.99133,118.36591,119.80438,118.36591,SL,62.54,81.3,89.35,-62.542,-63.542,45.0,118.99133,118.55067
2020-03-08,118.835,118.25425,119.58997,118.25425,SL,58.07,75.5,82.96,-58.0747,-59.0747,22.0,118.835,118.835
2020-03-09,118.37267,117.78795,119.1328,117.78795,SL,58.47,76.01,83.53,-58.4715,-59.4715,1.5,118.37267,117.91033
2020-03-10,117.39567,116.73092,118.25984,118.25984,TP,66.48,86.42,94.96,86.4175,85.4175,3.75,117.39567,116.23133
2020-03-11,118.53067,117.8028,119.4769,117.8028,SL,72.79,94.62,103.98,-72.7868,-73.7868,14.5,118.53067,117.57933
2020-03-12,118.13133,117.36661,119.12548,117.36661,SL,76.47,99.41,109.25,-76.4727,-77.4727,1.25,118.13133,117.03767
2020-03-13,117.22633,116.41483,118.28129,118.28129,TP,81.15,105.5,115.93,105.4955,104.4955,4.5,117.22633,116.11667
2020-03-15,119.833,118.97705,120.94573,118.97705,SL,85.59,111.27,122.28,-85.5947,-86.5947,0.5,119.833,119.833
2020-03-16,118.92433,118.03918,120.07504,118.03918,SL,88.52,115.07,126.45,-88.5158,-89.5158,12.25,118.92433,117.96167
2020-03-17,118.37933,117.4423,119.59748,117.4423,SL,93.7,121.81,133.86,-93.7033,-94.7033,3.25,118.37933,117.32267
2020-03-18,118.43567,117.44596,119.72228,117.44596,SL,98.97,128.66,141.39,-98.9702,-99.9702,14.5,118.43567,117.18733
2020-03-19,118.14233,117.12197,119.4688,119.4688,TP,102.04,132.65,145.77,132.6466,131.6466,101.75,118.14233,117.36067
2020-03-20,118.438,117.39457,119.79445,119.79445,TP,104.34,135.65,149.06,135.6454,134.6454,86.75,118.438,117.552
2020-03-21,118.53933,117.49759,119.8936,119.8936,TP,104.17,135.43,148.82,135.4269,134.4269,64.0,118.53933,117.78067
2020-03-22,118.479,117.51166,119.73654,119.73654,TP,96.73,125.75,138.19,125.7536,124.7536,38.5,118.479,118.479
2020-03-23,118.19533,117.26734,119.40172,119.40172,TP,92.8,120.64,132.57,120.6387,119.6387,13.75,118.19533,117.80367
2020-03-24,118.981,118.00865,120.24506,120.24506,TP,97.24,126.41,138.91,126.4061,125.4061,6.75,118.981,118.028
2020-03-25,119.77667,118.78722,121.06295,121.06295,TP,98.95,128.63,141.35,128.6286,127.6286,18.5,119.77667,119.01733
2020-03-26,120.444,119.44357,121.74455,119.44357,SL,100.04,130.06,142.92,-100.0426,-101.0426,27.75,120.444,119.745
2020-03-27,120.52833,119.54307,121.80918,119.54307,SL,98.53,128.08,140.75,-98.5267,-99.5267,12.5,120.52833,119.97867
2020-03-29,120.183,119.24446,121.40311,119.24446,SL,93.85,122.01,134.08,-93.8545,-94.8545,25.25,120.183,120.183
2020-03-30,119.791,118.88619,120.96725,118.88619,SL,90.48,117.62,129.26,-90.4806,-91.4806,2.25,119.791,119.399
2020-03-31,119.28067,118.38744,120.44186,118.38744,SL,89.32,116.12,127.6,-89.3227,-90.3227,15.25,119.28067,118.70533
2020-04-01,118.811,117.90597,119.98753,117.90597,SL,90.5,117.65,129.29,-90.5025,-91.5025,8.0,118.811,117.919
2020-04-02,117.772,116.83522,118.98981,116.83522,SL,93.68,121.78,133.83,-93.678,-94.678,12.25,117.772,116.672
2020-04-03,117.078,116.13978,118.29768,118.29768,TP,93.82,121.97,134.03,121.9683,120.9683,79.5,117.078,116.44
2020-04-05,117.204,116.36633,118.29297,118.29297,TP,83.77,108.9,119.67,108.8966,107.8966,31.5,117.204,117.204
2020-04-07,117.86,117.07549,118.87987,118.87987,TP,78.45,101.99,112.07,101.9866,100.9866,12.75,117.86,117.415
2020-04-08,118.30433,117.49941,119.35074,117.49941,SL,80.49,104.64,114.99,-80.4926,-81.4926,134.5,118.30433,117.57367
2020-04-09,118.30033,117.5139,119.32269,117.5139,SL,78.64,102.24,112.35,-78.6431,-79.6431,110.5,118.30033,117.90767
2020-04-10,118.53767,117.76101,119.54732,117.76101,SL,77.67,100.97,110.95,-77.6658,-78.6658,85.25,118.53767,118.07533
2020-04-11,118.53167,117.79318,119.49169,117.79318,SL,73.85,96.0,105.5,-73.8482,-74.8482,61.0,118.53167,118.32433
2020-04-12,118.463,117.77727,119.35445,117.77727,SL,68.57,89.15,97.96,-68.5733,-69.5733,15.0,118.463,118.463
2020-04-13,118.507,117.8534,119.35668,117.8534,SL,65.36,84.97,93.37,-65.3602,-66.3602,10.25,118.507,118.303
2020-04-14,117.76667,117.10165,118.63119,117.10165,SL,66.5,86.45,95.0,-66.5017,-67.5017,34.5,117.76667,117.06533
2020-04-15,117.63,116.98068,118.47411,116.98068,SL,64.93,84.41,92.76,-64.9315,-65.9315,12.25,117.63,117.321
2020-04-16,117.29433,116.64345,118.14048,116.64345,SL,65.09,84.62,92.98,-65.0886,-66.0886,14.5,117.29433,116.83767
2020-04-17,117.08233,116.43044,117.9298,116.43044,SL,65.19,84.75,93.13,-65.1894,-66.1894,98.5,117.08233,116.66367
2020-04-19,116.931,116.3404,117.69878,116.3404,SL,59.06,76.78,84.37,-59.0599,-60.0599,53.0,116.931,116.931
2020-04-20,116.89967,116.3344,117.63451,116.3344,SL,56.53,73.48,80.75,-56.5264,-57.5264,8.25,116.89967,116.78033
2020-04-21,117.04333,116.4975,117.75292,116.4975,SL,54.58,70.96,77.98,-54.5838,-55.5838,2.5,117.04333,116.79867
2020-04-22,116.77267,116.21877,117.49274,116.21877,SL,55.39,72.01,79.13,-55.3899,-56.3899,27.5,116.77267,116.38533
2020-04-23,116.72633,116.17315,117.44547,116.17315,SL,55.32,71.91,79.03,-55.3185,-56.3185,7.75,116.72633,116.23467
2020-04-24,116.15467,115.58114,116.90024,115.58114,SL,57.35,74.56,81.93,-57.3522,-58.3522,7.0,116.15467,115.47633
2020-04-26,116.321,115.78535,117.01735,115.78535,SL,53.57,69.63,76.52,-53.5652,-54.5652,40.5,116.321,116.321
2020-04-27,116.327,115.81596,116.99135,115.81596,SL,51.1,66.44,73.01,-51.1041,-52.1041,37.5,116.327,116.192
2020-04-28,116.235,115.73726,116.88206,115.73726,SL,49.77,64.71,71.11,-49.7738,-50.7738,13.75,116.235,115.959
2020-04-29,115.83,115.33366,116.47524,116.47524,TP,49.63,64.52,70.91,64.5236,63.5236,38.75,115.83,115.394
2020-04-30,115.82967,115.33743,116.46957,116.46957,TP,49.22,63.99,70.32,63.9903,62.9903,11.0,115.82967,115.58333
2020-05-02,117.38767,116.82245,118.12245,116.82245,SL,56.52,73.48,80.75,-56.5218,-57.5218,48.75,117.38767,117.01033
2020-05-03,117.38,116.85515,118.0623,116.85515,SL,52.48,68.23,74.98,-52.4845,-53.4845,24.0,117.38,117.38
2020-05-04,117.10533,116.59628,117.76711,116.59628,SL,50.91,66.18,72.72,-50.9056,-51.9056,15.0,117.10533,116.83067
2020-05-05,116.53833,116.02819,117.20152,116.02819,SL,51.01,66.32,72.88,-51.0145,-52.0145,8.5,116.53833,116.06167
2020-05-06,115.76167,115.22636,116.45756,115.22636,SL,53.53,69.59,76.47,-53.5306,-54.5306,0.25,115.76167,114.95433
2020-05-07,114.83333,114.28846,115.54166,115.54166,TP,54.49,70.83,77.84,70.8331,69.8331,36.75,114.83333,114.28467
2020-05-08,115.047,114.5075,115.74835,115.74835,TP,53.95,70.14,77.07,70.1351,69.1351,62.25,115.047,114.82
2020-05-10,115.551,115.05276,116.19871,116.19871,TP,49.82,64.77,71.18,64.7711,63.7711,31.25,115.551,115.551
2020-05-12,116.21267,115.7201,116.85301,116.85301,TP,49.26,64.03,70.37,64.0339,63.0339,13.0,116.21267,115.91233
2020-05-13,116.34633,115.84405,116.9993,115.84405,SL,50.23,65.3,71.75,-50.2285,-51.2285,15.75,116.34633,115.83867
2020-05-14,115.93433,115.43238,116.58688,115.43238,SL,50.2,65.25,71.71,-50.1957,-51.1957,6.0,115.93433,115.46767
2020-05-15,115.78867,115.28706,116.44075,116.44075,TP,50.16,65.21,71.66,65.2084,64.2084,78.0,115.78867,115.54333
2020-05-16,115.821,115.31913,116.47344,116.47344,TP,50.19,65.24,71.7,65.2437,64.2437,60.5,115.821,115.446
2020-05-17,115.793,115.32697,116.39883,116.39883,TP,46.6,60.58,66.58,60.5834,59.5834,36.5,115.793,115.793
2020-05-18,115.93633,115.48384,116.52457,116.52457,TP,45.25,58.82,64.64,58.8235,57.8235,12.5,115.93633,115.76467
2020-05-21,118.02467,117.52413,118.67536,117.52413,SL,50.05,65.07,71.5,-50.0535,-51.0535,26.5,118.02467,117.84633
2020-05-22,118.03767,117.53298,118.69375,117.53298,SL,50.47,65.61,72.1,-50.4682,-51.4682,3.5,118.03767,117.55033
2020-05-23,117.43633,116.9186,118.10939,118.10939,TP,51.77,67.31,73.96,67.3054,66.3054,81.0,117.43633,116.89567
2020-05-24,117.337,116.85625,117.96198,117.96198,TP,48.08,62.5,68.68,62.4979,61.4979,55.0,117.337,117.337
2020-05-25,117.41733,116.95142,118.02302,118.02302,TP,46.59,60.57,66.56,60.5687,59.5687,32.0,117.41733,117.27867
2020-05-27,117.90933,117.43869,118.52117,118.52117,TP,47.06,61.18,67.23,61.1835,60.1835,9.75,117.90933,117.48567
2020-05-29,119.03967,118.53232,119.69922,119.69922,TP,50.74,65.96,72.48,65.9557,64.9557,13.75,119.03967,118.68633
2020-05-31,119.68,119.19421,120.31153,120.31153,TP,48.58,63.15,69.4,63.1531,62.1531,56.5,119.68,119.68
2020-06-01,119.69533,119.23449,120.29443,120.29443,TP,46.08,59.91,65.83,59.9097,58.9097,32.5,119.69533,119.61267
2020-06-02,119.68667,119.23114,120.27885,120.27885,TP,45.55,59.22,65.08,59.2184,58.2184,8.25,119.68667,119.39933
2020-06-04,122.118,121.559,122.84471,122.84471,TP,55.9,72.67,79.86,72.6705,71.6705,13.5,122.118,121.614
2020-06-06,123.897,123.27184,124.70971,123.27184,SL,62.52,81.27,89.31,-62.5159,-63.5159,58.5,123.897,123.365
2020-06-07,123.723,123.1425,124.47766,123.1425,SL,58.05,75.47,82.93,-58.0505,-59.0505,38.0,123.723,123.723
2020-06-08,123.961,123.40201,124.68769,123.40201,SL,55.9,72.67,79.86,-55.899,-56.899,10.25,123.961,123.804
2020-06-09,122.943,122.33264,123.73647,122.33264,SL,61.04,79.35,87.19,-61.0362,-62.0362,0.5,122.943,121.838
2020-06-10,122.01867,121.3896,122.83645,121.3896,SL,62.91,81.78,89.87,-62.9065,-63.9065,23.75,122.01867,121.46433
2020-06-11,121.85167,121.22773,122.66278,121.22773,SL,62.39,81.11,89.13,-62.3932,-63.3932,15.75,121.85167,121.34033
2020-06-12,120.96167,120.3091,121.81,120.3091,SL,65.26,84.83,93.22,-65.2565,-66.2565,1.0,120.96167,120.03033
2020-06-13,120.978,120.2939,121.86733,121.86733,TP,68.41,88.93,97.73,88.9334,87.9334,72.0,120.978,120.14
2020-06-14,120.865,120.22976,121.69081,121.69081,TP,63.52,82.58,90.75,82.5811,81.5811,46.5,120.865,120.865
2020-06-15,120.73367,120.12475,121.52526,121.52526,TP,60.89,79.16,86.99,79.1589,78.1589,18.0,120.73367,120.55533
2020-06-16,121.35433,120.71231,122.18896,120.71231,SL,64.2,83.46,91.72,-64.2021,-65.2021,3.5,121.35433,120.84167
2020-06-17,121.18967,120.5112,122.07167,120.5112,SL,67.85,88.2,96.92,-67.8462,-68.8462,9.75,121.18967,120.26233
2020-06-18,120.51033,119.82603,121.39992,119.82603,SL,68.43,88.96,97.76,-68.4301,-69.4301,1.5,120.51033,119.78767
2020-06-19,120.01767,119.33469,120.90553,119.33469,SL,68.3,88.79,97.57,-68.2972,-69.2972,71.25,120.01767,119.49533
2020-06-20,119.66667,118.99053,120.54565,120.54565,TP,67.61,87.9,96.59,87.898,86.898,71.25,119.66667,119.12033
2020-06-21,119.413,118.78516,120.2292,120.2292,TP,62.78,81.62,89.69,81.6195,80.6195,38.25,119.413,119.413
2020-06-22,119.412,118.8188,120.18316,120.18316,TP,59.32,77.12,84.74,77.1156,76.1156,14.25,119.412,119.309
2020-06-23,120.16767,119.55374,120.96577,120.96577,TP,61.39,79.81,87.7,79.8103,78.8103,6.0,120.16767,119.73033
2020-06-24,120.46633,119.83651,121.2851,119.83651,SL,62.98,81.88,89.97,-62.9824,-63.9824,59.5,120.46633,119.83267
2020-06-25,120.397,119.77656,121.20357,121.20357,TP,62.04,80.66,88.63,80.6567,79.6567,110.0,120.397,120.046
2020-06-26,120.32467,119.72425,121.10521,121.10521,TP,60.04,78.05,85.77,78.0545,77.0545,84.25,120.32467,120.02433
2020-06-28,120.25,119.70597,120.95724,120.95724,TP,54.4,70.72,77.72,70.7244,69.7244,34.75,120.25,120.25
2020-06-29,120.26,119.74108,120.9346,120.9346,TP,51.89,67.46,74.13,67.4601,66.4601,10.75,120.26,120.158
2020-06-30,120.863,120.32509,121.56228,120.32509,SL,53.79,69.93,76.84,-53.7908,-54.7908,29.5,120.863,120.368
2020-07-01,121.108,120.56651,121.81193,120.56651,SL,54.15,70.39,77.36,-54.1486,-55.1486,7.75,121.108,120.79
2020-07-02,120.84933,120.28547,121.58235,121.58235,TP,56.39,73.3,80.55,73.3016,72.3016,101.25,120.84933,120.21867
2020-07-03,120.99567,120.43748,121.7213,121.7213,TP,55.82,72.56,79.74,72.5638,71.5638,83.75,120.99567,120.55133
2020-07-05,120.802,120.30432,121.44898,121.44898,TP,49.77,64.7,71.1,64.6984,63.6984,26.0,120.802,120.802
2020-07-07,121.471,120.98224,122.10639,120.98224,SL,48.88,63.54,69.82,-48.8765,-49.8765,67.75,121.471,120.976
2020-07-08,121.39367,120.91311,122.01839,120.91311,SL,48.06,62.47,68.65,-48.0553,-49.0553,44.0,121.39367,121.07033
2020-07-09,121.54933,121.06596,122.17772,121.06596,SL,48.34,62.84,69.05,-48.3378,-49.3378,18.75,121.54933,121.21967
2020-07-10,121.30533,120.80343,121.9578,120.80343,SL,50.19,65.25,71.7,-50.1901,-51.1901,0.75,121.30533,120.64667
2020-07-12,120.827,120.35724,121.43769,121.43769,TP,46.98,61.07,67.11,61.0694,60.0694,36.0,120.827,120.827
2020-07-13,120.89167,120.44681,121.46998,121.46998,TP,44.49,57.83,63.55,57.8318,56.8318,12.5,120.89167,120.81233
2020-07-14,121.498,121.02772,122.10937,122.10937,TP,47.03,61.14,67.18,61.137,60.137,8.25,121.498,121.032
2020-07-15,122.085,121.60086,122.71439,122.71439,TP,48.41,62.94,69.16,62.9386,61.9386,107.25,122.085,121.753
2020-07-16,122.122,121.63849,122.75056,122.75056,TP,48.35,62.86,69.07,62.8564,61.8564,96.75,122.122,121.745
2020-07-17,122.164,121.68068,122.79232,122.79232,TP,48.33,62.83,69.05,62.8322,61.8322,77.5,122.164,121.827
2020-07-19,122.299,121.85236,122.87964,122.87964,TP,44.66,58.06,63.81,58.0637,57.0637,8.5,122.299,122.299
2020-07-20,122.42433,121.98944,122.98969,122.98969,TP,43.49,56.54,62.13,56.5358,55.5358,31.0,122.42433,122.28467
