pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
EURJPY,2018-08-27,pivot,BUY1,BUY,194.029851,129.48000000000002,129.289,SL,-20.1,-3900.0,117816,117818
EURJPY,2018-08-28,pivot,SELL1,SELL,130.0,129.85,128.794,TP,104.6,13598.0,117840,117925
EURJPY,2018-08-28,pivot,BUY1,BUY,155.405714,129.65900000000002,128.794,SL,-87.5,-13598.0,117840,117925
EURJPY,2018-08-30,pivot,SELL1,SELL,130.0,130.777,129.582,TP,118.5,15405.0,117888,117903
EURJPY,2018-08-30,pivot,BUY1,BUY,142.903525,130.65,129.582,SL,-107.8,-15405.0,117888,117903
EURJPY,2018-09-04,pivot,SELL1,SELL,130.0,129.015,128.574,TP,43.1,5603.0,118008,118019
EURJPY,2018-09-04,pivot,BUY1,BUY,145.532468,128.949,128.574,SL,-38.5,-5603.0,118008,118019
EURJPY,2018-09-05,pivot,SELL1,SELL,130.0,129.156,128.318,TP,82.8,10764.0,118032,118080
EURJPY,2018-09-05,pivot,BUY1,BUY,156.226415,128.997,128.318,SL,-68.9,-10764.0,118032,118080
EURJPY,2018-09-06,pivot,SELL1,SELL,130.0,129.67,128.598,TP,106.2,13806.0,118056,118072
EURJPY,2018-09-06,pivot,BUY1,BUY,115.725063,129.781,128.598,SL,-119.3,-13806.0,118056,118072
EURJPY,2018-09-11,pivot,SELL1,SELL,130.0,128.853,132.071,SL,-322.8,-41964.0,118176,118405
EURJPY,2018-09-11,pivot,BUY1,BUY,125.137795,128.871,131.906,TIME_EXIT,302.5,37854.1831,118176,118607
EURJPY,2018-09-12,pivot,SELL1,SELL,130.0,129.443,132.827,SL,-339.4,-44122.0,118200,118419
EURJPY,2018-09-12,pivot,BUY1,BUY,99.376443,129.627,131.906,TIME_EXIT,226.9,22548.515,118215,118631
EURJPY,2018-09-14,pivot,SELL1,SELL,130.0,130.986,131.924,TIME_EXIT,-94.8,-12324.0,118248,118679
