pair,buy_tp_above_yh_pips,sell_tp_after_buytp_below_yh_pips,sell_sl_above_yh_pips,shared_selltp_buysl_offset_from_yl_pips,traded_days,total_pips,raw_pips_per_day,total_weighted_pips,weighted_pips_per_day_per_100_units
USDJPY,15,25,350,20,362,-8115.1,-11.1166,-1067683.0,-14.6258
USDJPY,15,25,400,-20,362,-15402.7,-21.0996,-2045302.0,-28.0178
USDJPY,15,25,400,-10,362,-14574.9,-19.9656,-1926813.0,-26.3947
USDJPY,15,25,400,0,362,-13871.4,-19.0019,-1829268.0,-25.0585
USDJPY,15,25,400,10,362,-12881.0,-17.6452,-1697123.0,-23.2483
USDJPY,15,25,400,20,362,-9364.4,-12.8279,-1230092.0,-16.8506
USDJPY,15,30,150,-20,362,-7043.9,-9.6492,-958658.0,-13.1323
USDJPY,15,30,150,-10,362,-6810.9,-9.33,-917493.0,-12.5684
USDJPY,15,30,150,0,362,-6810.9,-9.33,-911403.0,-12.485
USDJPY,15,30,150,10,362,-6281.6,-8.6049,-839201.0,-11.4959
USDJPY,15,30,150,20,362,-4912.5,-6.7295,-651345.0,-8.9225
USDJPY,15,30,200,-20,362,-9907.8,-13.5723,-1330965.0,-18.2324
USDJPY,15,30,200,-10,362,-9532.3,-13.0579,-1271275.0,-17.4147
USDJPY,15,30,200,0,362,-9382.3,-12.8525,-1245685.0,-17.0642
USDJPY,15,30,200,10,362,-8681.4,-11.8923,-1151175.0,-15.7695
USDJPY,15,30,200,20,362,-6825.0,-9.3493,-899970.0,-12.3284
USDJPY,15,30,250,-20,362,-12816.0,-17.5562,-1709031.0,-23.4114
USDJPY,15,30,250,-10,362,-12450.9,-17.056,-1650693.0,-22.6122
USDJPY,15,30,250,0,362,-12150.9,-16.6451,-1605603.0,-21.9946
USDJPY,15,30,250,10,362,-11321.2,-15.5085,-1494349.0,-20.4705
USDJPY,15,30,250,20,362,-8974.6,-12.294,-1179418.0,-16.1564
USDJPY,15,30,300,-20,362,-13804.2,-18.9099,-1837497.0,-25.1712
USDJPY,15,30,300,-10,362,-13289.1,-18.2042,-1759659.0,-24.1049
USDJPY,15,30,300,0,362,-12839.1,-17.5878,-1695069.0,-23.2201
USDJPY,15,30,300,10,362,-11851.5,-16.2349,-1563288.0,-21.4149
USDJPY,15,30,300,20,362,-9334.9,-12.7875,-1226257.0,-16.798
USDJPY,15,30,350,-20,362,-15678.3,-21.4771,-2081130.0,-28.5086
USDJPY,15,30,350,-10,362,-15013.2,-20.566,-1983792.0,-27.1752
USDJPY,15,30,350,0,362,-14459.7,-19.8078,-1905747.0,-26.1061
USDJPY,15,30,350,10,362,-13372.1,-18.3179,-1760966.0,-24.1228
USDJPY,15,30,350,20,362,-10405.5,-14.2541,-1365435.0,-18.7046
USDJPY,15,30,400,-20,362,-17945.6,-24.583,-2375879.0,-32.5463
USDJPY,15,30,400,-10,362,-17172.8,-23.5244,-2264540.0,-31.0211
USDJPY,15,30,400,0,362,-16519.3,-22.6292,-2173495.0,-29.7739
USDJPY,15,30,400,10,362,-15331.7,-21.0023,-2015714.0,-27.6125
USDJPY,15,30,400,20,362,-11915.1,-16.3221,-1561683.0,-21.3929
USDJPY,20,5,150,-20,362,-3068.8,-4.2038,-468361.0,-6.4159
USDJPY,20,5,150,-10,362,-2658.4,-3.6416,-393994.0,-5.3972
USDJPY,20,5,150,0,362,-2508.4,-3.4362,-366796.0,-5.0246
USDJPY,20,5,150,10,362,-2133.4,-2.9225,-315193.0,-4.3177
USDJPY,20,5,150,20,362,-1600.2,-2.1921,-235230.0,-3.2223
USDJPY,20,5,200,-20,362,-4225.0,-5.7877,-618667.0,-8.4749
USDJPY,20,5,200,-10,362,-3722.1,-5.0988,-532275.0,-7.2914
USDJPY,20,5,200,0,362,-3422.1,-4.6878,-485577.0,-6.6517
USDJPY,20,5,200,10,362,-2893.7,-3.964,-414032.0,-5.6717
USDJPY,20,5,200,20,362,-2428.2,-3.3263,-342870.0,-4.6968
USDJPY,20,5,250,-20,362,-5005.5,-6.8568,-720132.0,-9.8648
USDJPY,20,5,250,-10,362,-4563.0,-6.2507,-641592.0,-8.7889
USDJPY,20,5,250,0,362,-4113.0,-5.6342,-575394.0,-7.8821
USDJPY,20,5,250,10,362,-3505.8,-4.8025,-493605.0,-6.7617
USDJPY,20,5,250,20,362,-2854.7,-3.9105,-398315.0,-5.4564
USDJPY,20,5,300,-20,362,-6109.7,-8.3695,-863678.0,-11.8312
USDJPY,20,5,300,-10,362,-5567.2,-7.6263,-772138.0,-10.5772
USDJPY,20,5,300,0,362,-4967.2,-6.8044,-686440.0,-9.4033
USDJPY,20,5,300,10,362,-4238.7,-5.8064,-588882.0,-8.0669
USDJPY,20,5,300,20,362,-3437.6,-4.709,-474092.0,-6.4944
USDJPY,20,5,350,-20,362,-6707.4,-9.1882,-941379.0,-12.8956
USDJPY,20,5,350,-10,362,-6419.9,-8.7944,-882989.0,-12.0957
USDJPY,20,5,350,0,362,-5716.4,-7.8307,-783836.0,-10.7375
USDJPY,20,5,350,10,362,-4887.9,-6.6958,-673278.0,-9.223
USDJPY,20,5,350,20,362,-3936.8,-5.3929,-538988.0,-7.3834
USDJPY,20,5,400,-20,362,-7864.4,-10.7732,-1091789.0,-14.956
USDJPY,20,5,400,-10,362,-7526.9,-10.3108,-1026899.0,-14.0671
USDJPY,20,5,400,0,362,-6723.4,-9.2101,-914746.0,-12.5308
USDJPY,20,5,400,10,362,-5794.9,-7.9382,-791188.0,-10.8382
USDJPY,20,5,400,20,362,-4693.8,-6.4299,-637398.0,-8.7315
USDJPY,20,10,150,-20,362,-3284.7,-4.4996,-496428.0,-6.8004
USDJPY,20,10,150,-10,362,-2779.3,-3.8073,-409711.0,-5.6125
USDJPY,20,10,150,0,362,-2684.3,-3.6771,-389663.0,-5.3378
USDJPY,20,10,150,10,362,-2249.3,-3.0812,-330260.0,-4.5241
USDJPY,20,10,150,20,362,-1580.2,-2.1647,-232630.0,-3.1867
USDJPY,20,10,200,-20,362,-4765.9,-6.5286,-688984.0,-9.4381
USDJPY,20,10,200,-10,362,-4118.0,-5.6411,-583742.0,-7.9965
USDJPY,20,10,200,0,362,-3873.0,-5.3055,-544194.0,-7.4547
USDJPY,20,10,200,10,362,-3234.6,-4.431,-458349.0,-6.2788
USDJPY,20,10,200,20,362,-2588.2,-3.5455,-363670.0,-4.9818
USDJPY,20,10,250,-20,362,-5886.4,-8.0636,-834649.0,-11.4335
USDJPY,20,10,250,-10,362,-5248.9,-7.1903,-730759.0,-10.0104
USDJPY,20,10,250,0,362,-4853.9,-6.6492,-671711.0,-9.2015
USDJPY,20,10,250,10,362,-4086.7,-5.5982,-569122.0,-7.7962
USDJPY,20,10,250,20,362,-3204.7,-4.39,-443815.0,-6.0797
USDJPY,20,10,300,-20,362,-7335.6,-10.0488,-1023045.0,-14.0143
USDJPY,20,10,300,-10,362,-6548.1,-8.97,-899655.0,-12.324
USDJPY,20,10,300,0,362,-6003.1,-8.2234,-821107.0,-11.248
USDJPY,20,10,300,10,362,-5064.6,-6.9378,-696249.0,-9.5377
USDJPY,20,10,300,20,362,-3982.6,-5.4556,-544942.0,-7.465
USDJPY,20,10,350,-20,362,-8273.3,-11.3333,-1144946.0,-15.6842
USDJPY,20,10,350,-10,362,-7335.8,-10.049,-1002056.0,-13.7268
USDJPY,20,10,350,0,362,-6687.3,-9.1607,-910053.0,-12.4665
USDJPY,20,10,350,10,362,-5598.8,-7.6696,-765695.0,-10.489
USDJPY,20,10,350,20,362,-4316.8,-5.9134,-588388.0,-8.0601
USDJPY,20,10,400,-20,362,-9370.3,-12.836,-1287556.0,-17.6378
USDJPY,20,10,400,-10,362,-8692.8,-11.9079,-1178466.0,-16.1434
USDJPY,20,10,400,0,362,-7944.3,-10.8826,-1073463.0,-14.705
USDJPY,20,10,400,10,362,-6705.8,-9.186,-909605.0,-12.4603
USDJPY,20,10,400,20,362,-5223.8,-7.1559,-706298.0,-9.6753
USDJPY,20,15,150,-20,362,-4683.7,-6.416,-678298.0,-9.2918
USDJPY,20,15,150,-10,362,-3908.3,-5.3538,-556481.0,-7.623
USDJPY,20,15,150,0,362,-3868.3,-5.299,-543583.0,-7.4463
USDJPY,20,15,150,10,362,-3443.0,-4.7164,-485441.0,-6.6499
USDJPY,20,15,150,20,362,-2393.9,-3.2793,-338411.0,-4.6358
USDJPY,20,15,200,-20,362,-6574.9,-9.0067,-924154.0,-12.6596
USDJPY,20,15,200,-10,362,-5557.0,-7.6123,-770812.0,-10.5591
USDJPY,20,15,200,0,362,-5367.0,-7.3521,-738414.0,-10.1153
USDJPY,20,15,200,10,362,-4738.3,-6.4908,-653830.0,-8.9566
USDJPY,20,15,200,20,362,-3566.9,-4.8862,-490901.0,-6.7247
USDJPY,20,15,250,-20,362,-8190.0,-11.2192,-1134117.0,-15.5358
USDJPY,20,15,250,-10,362,-7082.5,-9.7021,-969127.0,-13.2757
USDJPY,20,15,250,0,362,-6742.5,-9.2363,-917229.0,-12.5648
USDJPY,20,15,250,10,362,-5985.0,-8.1986,-815901.0,-11.1767
USDJPY,20,15,250,20,362,-4523.4,-6.1964,-615246.0,-8.428
USDJPY,20,15,300,-20,362,-9431.6,-12.92,-1295525.0,-17.7469
USDJPY,20,15,300,-10,362,-8149.1,-11.1632,-1107785.0,-15.1751
USDJPY,20,15,300,0,362,-7659.1,-10.4919,-1036387.0,-14.1971
USDJPY,20,15,300,10,362,-6730.3,-9.2196,-912790.0,-12.504
USDJPY,20,15,300,20,362,-4968.7,-6.8064,-673135.0,-9.221
USDJPY,20,15,350,-20,362,-10709.3,-14.6703,-1461626.0,-20.0223
USDJPY,20,15,350,-10,362,-9226.8,-12.6395,-1247886.0,-17.0943
USDJPY,20,15,350,0,362,-8633.3,-11.8264,-1163033.0,-15.932
USDJPY,20,15,350,10,362,-7554.5,-10.3486,-1019936.0,-13.9717
USDJPY,20,15,350,20,362,-5492.9,-7.5245,-741281.0,-10.1545
USDJPY,20,15,400,-20,362,-12109.0,-16.5877,-1643587.0,-22.5149
USDJPY,20,15,400,-10,362,-10883.8,-14.9093,-1463296.0,-20.0452
USDJPY,20,15,400,0,362,-10190.3,-13.9593,-1365443.0,-18.7047
USDJPY,20,15,400,10,362,-8961.5,-12.276,-1202846.0,-16.4773
USDJPY,20,15,400,20,362,-6599.9,-9.041,-885191.0,-12.1259
USDJPY,20,20,150,-20,362,-5668.7,-7.7653,-806348.0,-11.0459
USDJPY,20,20,150,-10,362,-4943.3,-6.7716,-691031.0,-9.4662
USDJPY,20,20,150,0,362,-4958.3,-6.7922,-685283.0,-9.3874
USDJPY,20,20,150,10,362,-4453.0,-6.1,-616741.0,-8.4485
USDJPY,20,20,150,20,362,-2993.9,-4.1012,-416411.0,-5.7043
USDJPY,20,20,200,-20,362,-7859.9,-10.767,-1091204.0,-14.948
USDJPY,20,20,200,-10,362,-6892.0,-9.4411,-944362.0,-12.9365
USDJPY,20,20,200,0,362,-6757.0,-9.2562,-919114.0,-12.5906
USDJPY,20,20,200,10,362,-5998.3,-8.2168,-817630.0,-11.2004
USDJPY,20,20,200,20,362,-4271.9,-5.8519,-582551.0,-7.9802
USDJPY,20,20,250,-20,362,-9965.0,-13.6507,-1364867.0,-18.6968
USDJPY,20,20,250,-10,362,-8907.5,-12.2021,-1206377.0,-16.5257
USDJPY,20,20,250,0,362,-8622.5,-11.8116,-1161629.0,-15.9127
USDJPY,20,20,250,10,362,-7685.0,-10.5274,-1036901.0,-14.2041
USDJPY,20,20,250,20,362,-5518.4,-7.5595,-744596.0,-10.1999
USDJPY,20,20,300,-20,362,-11038.2,-15.1208,-1504383.0,-20.608
USDJPY,20,20,300,-10,362,-9805.7,-13.4325,-1323143.0,-18.1252
USDJPY,20,20,300,0,362,-9370.7,-12.8366,-1258895.0,-17.2451
USDJPY,20,20,300,10,362,-8225.3,-11.2675,-1107140.0,-15.1663
USDJPY,20,20,300,20,362,-5928.7,-8.1215,-797935.0,-10.9306
USDJPY,20,20,350,-20,362,-12514.7,-17.1434,-1696328.0,-23.2374
USDJPY,20,20,350,-10,362,-11082.2,-15.1811,-1489088.0,-20.3985
USDJPY,20,20,350,0,362,-10543.7,-14.4434,-1411385.0,-19.334
USDJPY,20,20,350,10,362,-9248.3,-12.6689,-1240130.0,-16.9881
USDJPY,20,20,350,20,362,-6551.7,-8.9749,-878925.0,-12.0401
USDJPY,20,20,400,-20,362,-14114.9,-19.3355,-1904354.0,-26.087
USDJPY,20,20,400,-10,362,-12944.7,-17.7325,-1731213.0,-23.7152
USDJPY,20,20,400,0,362,-12306.2,-16.8578,-1640510.0,-22.4727
USDJPY,20,20,400,10,362,-10860.8,-14.8778,-1449755.0,-19.8597
USDJPY,20,20,400,20,362,-7764.2,-10.6359,-1036550.0,-14.1993
USDJPY,20,25,150,-20,362,-6346.2,-8.6934,-894423.0,-12.2524
USDJPY,20,25,150,-10,362,-5670.8,-7.7682,-785606.0,-10.7617
USDJPY,20,25,150,0,362,-5740.8,-7.8641,-787008.0,-10.7809
USDJPY,20,25,150,10,362,-5320.5,-7.2884,-729516.0,-9.9934
USDJPY,20,25,150,20,362,-3596.4,-4.9266,-494736.0,-6.7772
USDJPY,20,25,200,-20,362,-8716.9,-11.941,-1202614.0,-16.4742
USDJPY,20,25,200,-10,362,-7799.0,-10.6836,-1062272.0,-14.5517
USDJPY,20,25,200,0,362,-7719.0,-10.574,-1044174.0,-14.3038
USDJPY,20,25,200,10,362,-7045.3,-9.6511,-953740.0,-13.0649
USDJPY,20,25,200,20,362,-5183.9,-7.1012,-701111.0,-9.6043
USDJPY,20,25,250,-20,362,-11162.0,-15.2904,-1520477.0,-20.8285
USDJPY,20,25,250,-10,362,-10154.5,-13.9103,-1368487.0,-18.7464
USDJPY,20,25,250,0,362,-9924.5,-13.5952,-1330889.0,-18.2314
USDJPY,20,25,250,10,362,-9072.0,-12.4274,-1217211.0,-16.6741
USDJPY,20,25,250,20,362,-6720.4,-9.206,-900856.0,-12.3405
USDJPY,20,25,300,-20,362,-12235.2,-16.7605,-1659993.0,-22.7396
USDJPY,20,25,300,-10,362,-11052.7,-15.1407,-1485253.0,-20.3459
USDJPY,20,25,300,0,362,-10672.7,-14.6201,-1428155.0,-19.5638
USDJPY,20,25,300,10,362,-9612.3,-13.1675,-1287450.0,-17.6363
USDJPY,20,25,300,20,362,-7085.7,-9.7064,-948345.0,-12.991
USDJPY,20,25,350,-20,362,-13968.1,-19.1344,-1885270.0,-25.8256
USDJPY,20,25,350,-10,362,-12585.6,-17.2405,-1684530.0,-23.0758
USDJPY,20,25,350,0,362,-12102.1,-16.5782,-1613977.0,-22.1093
USDJPY,20,25,350,10,362,-10891.7,-14.9201,-1453772.0,-19.9147
USDJPY,20,25,350,20,362,-7915.1,-10.8426,-1056167.0,-14.468
USDJPY,20,25,400,-20,362,-15700.1,-21.507,-2110430.0,-28.91
USDJPY,20,25,400,-10,362,-14584.9,-19.9793,-1944439.0,-26.6362
USDJPY,20,25,400,0,362,-14001.4,-19.18,-1860886.0,-25.4916
USDJPY,20,25,400,10,362,-12641.0,-17.3164,-1681181.0,-23.0299
USDJPY,20,25,400,20,362,-9214.4,-12.6225,-1225076.0,-16.7819
USDJPY,20,30,150,-20,362,-7186.3,-9.8442,-1003636.0,-13.7484
USDJPY,20,30,150,-10,362,-6560.9,-8.9875,-901319.0,-12.3468
USDJPY,20,30,150,0,362,-6685.9,-9.1588,-909871.0,-12.464
USDJPY,20,30,150,10,362,-6021.6,-8.2488,-820659.0,-11.2419
USDJPY,20,30,150,20,362,-4372.5,-5.9897,-595629.0,-8.1593
USDJPY,20,30,200,-20,362,-9840.2,-13.4797,-1348643.0,-18.4746
USDJPY,20,30,200,-10,362,-8972.3,-12.2908,-1214801.0,-16.6411
USDJPY,20,30,200,0,362,-8947.3,-12.2566,-1203853.0,-16.4911
USDJPY,20,30,200,10,362,-8061.4,-11.043,-1085833.0,-14.8744
USDJPY,20,30,200,20,362,-6285.0,-8.6096,-844254.0,-11.5651
USDJPY,20,30,250,-20,362,-12618.4,-17.2855,-1709809.0,-23.422
USDJPY,20,30,250,-10,362,-11660.9,-15.9738,-1564319.0,-21.429
USDJPY,20,30,250,0,362,-11485.9,-15.7341,-1533871.0,-21.0119
USDJPY,20,30,250,10,362,-10421.2,-14.2756,-1392607.0,-19.0768
USDJPY,20,30,250,20,362,-8154.6,-11.1707,-1087302.0,-14.8945
USDJPY,20,30,300,-20,362,-13631.6,-18.6734,-1841525.0,-25.2264
USDJPY,20,30,300,-10,362,-12499.1,-17.1221,-1673285.0,-22.9217
USDJPY,20,30,300,0,362,-12174.1,-16.6768,-1623337.0,-22.2375
USDJPY,20,30,300,10,362,-10901.5,-14.9336,-1455046.0,-19.9321
USDJPY,20,30,300,20,362,-8464.9,-11.5958,-1127641.0,-15.4471
USDJPY,20,30,350,-20,362,-15555.7,-21.3092,-2091658.0,-28.6528
USDJPY,20,30,350,-10,362,-14223.2,-19.4838,-1897418.0,-25.992
USDJPY,20,30,350,0,362,-13794.7,-18.8968,-1834015.0,-25.1235
USDJPY,20,30,350,10,362,-12372.1,-16.9481,-1646224.0,-22.551
USDJPY,20,30,350,20,362,-9485.5,-12.9938,-1260319.0,-17.2646
USDJPY,20,30,400,-20,362,-17443.0,-23.8945,-2337007.0,-32.0138
USDJPY,20,30,400,-10,362,-16382.8,-22.4422,-2178166.0,-29.8379
USDJPY,20,30,400,0,362,-15854.3,-21.7182,-2101763.0,-28.7913
USDJPY,20,30,400,10,362,-14281.7,-19.564,-1894472.0,-25.9517
USDJPY,20,30,400,20,362,-10945.1,-14.9933,-1450067.0,-19.8639
USDJPY,25,5,150,-20,362,-3663.8,-5.0189,-567374.0,-7.7722
USDJPY,25,5,150,-10,362,-3333.4,-4.5663,-504868.0,-6.916
USDJPY,25,5,150,0,362,-3263.4,-4.4704,-487986.0,-6.6847
USDJPY,25,5,150,10,362,-2593.4,-3.5526,-401291.0,-5.4971
USDJPY,25,5,150,20,362,-1920.2,-2.6304,-298055.0,-4.0829
USDJPY,25,5,200,-20,362,-4878.2,-6.6825,-725246.0,-9.9349
USDJPY,25,5,200,-10,362,-4455.3,-6.1032,-650715.0,-8.9139
USDJPY,25,5,200,0,362,-4235.3,-5.8018,-614333.0,-8.4155
USDJPY,25,5,200,10,362,-3393.7,-4.6489,-505330.0,-6.9223
USDJPY,25,5,200,20,362,-2688.2,-3.6825,-397895.0,-5.4506
USDJPY,25,5,250,-20,362,-6051.8,-8.2901,-877814.0,-12.0248
USDJPY,25,5,250,-10,362,-5689.3,-7.7936,-811135.0,-11.1114
USDJPY,25,5,250,0,362,-5319.3,-7.2867,-755253.0,-10.3459
USDJPY,25,5,250,10,362,-4348.9,-5.9574,-629506.0,-8.6234
USDJPY,25,5,250,20,362,-3357.8,-4.5997,-484943.0,-6.6431
USDJPY,25,5,300,-20,362,-7458.4,-10.217,-1060672.0,-14.5298
USDJPY,25,5,300,-10,362,-6995.9,-9.5834,-980993.0,-13.4383
USDJPY,25,5,300,0,362,-6475.9,-8.8711,-905611.0,-12.4056
USDJPY,25,5,300,10,362,-5334.2,-7.3071,-757595.0,-10.378
USDJPY,25,5,300,20,362,-4093.1,-5.607,-580532.0,-7.9525
USDJPY,25,5,350,-20,362,-8356.1,-11.4467,-1177373.0,-16.1284
USDJPY,25,5,350,-10,362,-8148.6,-11.1625,-1130844.0,-15.491
USDJPY,25,5,350,0,362,-7525.1,-10.3084,-1042007.0,-14.2741
USDJPY,25,5,350,10,362,-6233.4,-8.5389,-874491.0,-11.9793
USDJPY,25,5,350,20,362,-4742.3,-6.4963,-664928.0,-9.1086
USDJPY,25,5,400,-20,362,-9813.1,-13.4426,-1366783.0,-18.7231
USDJPY,25,5,400,-10,362,-9555.6,-13.0899,-1313754.0,-17.9966
USDJPY,25,5,400,0,362,-8832.1,-12.0988,-1211917.0,-16.6016
USDJPY,25,5,400,10,362,-7390.4,-10.1238,-1024901.0,-14.0397
USDJPY,25,5,400,20,362,-5649.3,-7.7388,-782838.0,-10.7238
USDJPY,25,10,150,-20,362,-4294.7,-5.8832,-649391.0,-8.8958
USDJPY,25,10,150,-10,362,-3864.3,-5.2936,-573885.0,-7.8614
USDJPY,25,10,150,0,362,-3849.3,-5.273,-564153.0,-7.7281
USDJPY,25,10,150,10,362,-3089.3,-4.2319,-465758.0,-6.3802
USDJPY,25,10,150,20,362,-2270.2,-3.1099,-343555.0,-4.7062
USDJPY,25,10,200,-20,362,-5924.1,-8.1152,-861213.0,-11.7974
USDJPY,25,10,200,-10,362,-5351.2,-7.3304,-767182.0,-10.5093
USDJPY,25,10,200,0,362,-5186.2,-7.1044,-737950.0,-10.1089
USDJPY,25,10,200,10,362,-4204.6,-5.7597,-610747.0,-8.3664
USDJPY,25,10,200,20,362,-3308.2,-4.5318,-478495.0,-6.5547
USDJPY,25,10,250,-20,362,-7537.7,-10.3256,-1070981.0,-14.671
USDJPY,25,10,250,-10,362,-6975.2,-9.5551,-978302.0,-13.4014
USDJPY,25,10,250,0,362,-6660.2,-9.1236,-929570.0,-12.7338
USDJPY,25,10,250,10,362,-5499.8,-7.534,-779123.0,-10.6729
USDJPY,25,10,250,20,362,-4267.8,-5.8463,-603243.0,-8.2636
USDJPY,25,10,300,-20,362,-9079.3,-12.4374,-1271389.0,-17.4163
USDJPY,25,10,300,-10,362,-8366.8,-11.4614,-1159210.0,-15.8796
USDJPY,25,10,300,0,362,-7901.8,-10.8244,-1090978.0,-14.9449
USDJPY,25,10,300,10,362,-6520.1,-8.9316,-911762.0,-12.4899
USDJPY,25,10,300,20,362,-4988.1,-6.833,-696882.0,-9.5463
USDJPY,25,10,350,-20,362,-10209.4,-13.9855,-1418302.0,-19.4288
USDJPY,25,10,350,-10,362,-9346.9,-12.804,-1286623.0,-17.625
USDJPY,25,10,350,0,362,-8778.4,-12.0252,-1204936.0,-16.506
USDJPY,25,10,350,10,362,-7196.7,-9.8585,-999720.0,-13.6948
USDJPY,25,10,350,20,362,-5364.7,-7.3489,-745840.0,-10.217
USDJPY,25,10,400,-20,362,-11606.4,-15.8992,-1599912.0,-21.9166
USDJPY,25,10,400,-10,362,-11003.9,-15.0738,-1502033.0,-20.5758
USDJPY,25,10,400,0,362,-10335.4,-14.1581,-1407346.0,-19.2787
USDJPY,25,10,400,10,362,-8553.7,-11.7174,-1176130.0,-16.1114
USDJPY,25,10,400,20,362,-6421.7,-8.7968,-883250.0,-12.0993
USDJPY,25,15,150,-20,362,-5138.7,-7.0393,-759111.0,-10.3988
USDJPY,25,15,150,-10,362,-4433.3,-6.073,-647855.0,-8.8747
USDJPY,25,15,150,0,362,-4473.3,-6.1278,-645273.0,-8.8394
USDJPY,25,15,150,10,362,-3693.0,-5.0589,-544239.0,-7.4553
USDJPY,25,15,150,20,362,-2483.9,-3.4026,-371336.0,-5.0868
USDJPY,25,15,200,-20,362,-6968.1,-9.5453,-996933.0,-13.6566
USDJPY,25,15,200,-10,362,-6020.2,-8.2468,-854152.0,-11.7007
USDJPY,25,15,200,0,362,-5910.2,-8.0962,-832070.0,-11.3982
USDJPY,25,15,200,10,362,-4908.3,-6.7237,-702228.0,-9.6196
USDJPY,25,15,200,20,362,-3476.9,-4.7629,-500426.0,-6.8552
USDJPY,25,15,250,-20,362,-8876.3,-12.1593,-1244999.0,-17.0548
USDJPY,25,15,250,-10,362,-7838.8,-10.7381,-1090570.0,-14.9393
USDJPY,25,15,250,0,362,-7578.8,-10.3819,-1048988.0,-14.3697
USDJPY,25,15,250,10,362,-6398.1,-8.7645,-895902.0,-12.2726
USDJPY,25,15,250,20,362,-4576.5,-6.2692,-643374.0,-8.8133
USDJPY,25,15,300,-20,362,-10367.9,-14.2026,-1438907.0,-19.7111
USDJPY,25,15,300,-10,362,-9155.4,-12.5416,-1261728.0,-17.2839
USDJPY,25,15,300,0,362,-8745.4,-11.98,-1200646.0,-16.4472
USDJPY,25,15,300,10,362,-7343.4,-10.0595,-1018791.0,-13.956
USDJPY,25,15,300,20,362,-5121.8,-7.0162,-714263.0,-9.7844
USDJPY,25,15,350,-20,362,-11738.0,-16.0795,-1617020.0,-22.151
USDJPY,25,15,350,-10,362,-10325.5,-14.1445,-1413841.0,-19.3677
USDJPY,25,15,350,0,362,-9812.0,-13.4411,-1339304.0,-18.3466
USDJPY,25,15,350,10,362,-8210.0,-11.2466,-1131449.0,-15.4993
USDJPY,25,15,350,20,362,-5588.4,-7.6553,-774921.0,-10.6154
USDJPY,25,15,400,-20,362,-13337.7,-18.2708,-1824981.0,-24.9997
USDJPY,25,15,400,-10,362,-12182.5,-16.6884,-1655251.0,-22.6747
USDJPY,25,15,400,0,362,-11569.0,-15.8479,-1567714.0,-21.4755
USDJPY,25,15,400,10,362,-9767.0,-13.3795,-1333859.0,-18.272
USDJPY,25,15,400,20,362,-6745.4,-9.2403,-925331.0,-12.6758
USDJPY,25,20,150,-20,362,-5868.7,-8.0393,-854011.0,-11.6988
USDJPY,25,20,150,-10,362,-5208.3,-7.1347,-748605.0,-10.2549
USDJPY,25,20,150,0,362,-5303.3,-7.2648,-753173.0,-10.3174
USDJPY,25,20,150,10,362,-4413.0,-6.0452,-637839.0,-8.7375
USDJPY,25,20,150,20,362,-2953.9,-4.0464,-432436.0,-5.9238
USDJPY,25,20,200,-20,362,-8108.1,-11.107,-1145133.0,-15.6868
USDJPY,25,20,200,-10,362,-7205.2,-9.8701,-1008202.0,-13.811
USDJPY,25,20,200,0,362,-7150.2,-9.7948,-993270.0,-13.6064
USDJPY,25,20,200,10,362,-5988.3,-8.2032,-842628.0,-11.5428
USDJPY,25,20,200,20,362,-4211.9,-5.7697,-595976.0,-8.1641
USDJPY,25,20,250,-20,362,-10456.3,-14.3237,-1450399.0,-19.8685
USDJPY,25,20,250,-10,362,-9463.8,-12.9641,-1301820.0,-17.8332
USDJPY,25,20,250,0,362,-9258.8,-12.6833,-1267388.0,-17.3615
USDJPY,25,20,250,10,362,-7868.1,-10.7782,-1087002.0,-14.8904
USDJPY,25,20,250,20,362,-5601.5,-7.6733,-776624.0,-10.6387
USDJPY,25,20,300,-20,362,-11729.5,-16.0678,-1615915.0,-22.1358
USDJPY,25,20,300,-10,362,-10562.0,-14.4685,-1444586.0,-19.7888
USDJPY,25,20,300,0,362,-10207.0,-13.9822,-1390654.0,-19.0501
USDJPY,25,20,300,10,362,-8558.4,-11.7238,-1176741.0,-16.1197
USDJPY,25,20,300,20,362,-6111.8,-8.3723,-842963.0,-11.5474
USDJPY,25,20,350,-20,362,-13248.4,-18.1485,-1813372.0,-24.8407
USDJPY,25,20,350,-10,362,-11880.9,-16.2752,-1616043.0,-22.1376
USDJPY,25,20,350,0,362,-11422.4,-15.6471,-1548656.0,-21.2145
USDJPY,25,20,350,10,362,-9573.8,-13.1148,-1308743.0,-17.928
USDJPY,25,20,350,20,362,-6677.2,-9.1468,-916465.0,-12.5543
USDJPY,25,20,400,-20,362,-14998.6,-20.546,-2040898.0,-27.9575
USDJPY,25,20,400,-10,362,-13893.4,-19.0321,-1877668.0,-25.7215
USDJPY,25,20,400,0,362,-13334.9,-18.267,-1797281.0,-24.6203
USDJPY,25,20,400,10,362,-11286.3,-15.4607,-1531368.0,-20.9776
USDJPY,25,20,400,20,362,-7939.7,-10.8763,-1080590.0,-14.8026
USDJPY,25,25,150,-20,362,-6446.2,-8.8304,-929086.0,-12.7272
USDJPY,25,25,150,-10,362,-5830.8,-7.9874,-829530.0,-11.3634
USDJPY,25,25,150,0,362,-5980.8,-8.1929,-841248.0,-11.5239
USDJPY,25,25,150,10,362,-5145.5,-7.0486,-733064.0,-10.042
USDJPY,25,25,150,20,362,-3416.4,-4.68,-492561.0,-6.7474
