pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2016-07-15,pivot,SELL1,SELL,130.0,105.145,103.973,TP,117.2,15236.0,113496,113830
USDJPY,2016-07-20,pivot,BUY1,BUY,100.0,106.12,106.733,TP,61.3,6130.0,113616,113630
USDJPY,2016-07-20,pivot,SELL1,SELL,130.0,106.12,105.647,TP,47.3,6149.0,113616,113649
USDJPY,2016-07-21,pivot,BUY1,BUY,100.0,107.183,105.828,SL,-135.5,-13550.0,113640,113649
USDJPY,2016-07-21,pivot,SELL1,SELL,130.0,107.183,105.828,TP,135.5,17615.0,113640,113649
USDJPY,2016-07-23,pivot,BUY1,BUY,100.0,106.036,106.601,TP,56.5,5650.0,113688,113736
USDJPY,2016-07-23,pivot,SELL1,SELL,130.0,106.036,105.565,TP,47.1,6123.0,113688,113759
USDJPY,2016-07-27,pivot,BUY1,BUY,100.0,104.849,105.837,TP,98.8,9880.0,113784,113787
USDJPY,2016-07-27,pivot,SELL1,SELL,130.0,104.849,103.994,TP,85.5,11115.0,113784,113830
USDJPY,2016-07-29,pivot,BUY1,BUY,100.0,104.832,103.354,SL,-147.8,-14780.0,113832,113835
USDJPY,2016-07-29,pivot,SELL1,SELL,130.0,104.832,103.354,TP,147.8,19214.0,113832,113835
USDJPY,2016-08-01,pivot,BUY1,BUY,100.0,102.334,102.75,TP,41.6,4160.0,113904,113930
USDJPY,2016-08-01,pivot,SELL1,SELL,130.0,102.334,102.01,TP,32.4,4212.0,113904,113934
USDJPY,2016-08-04,pivot,BUY1,BUY,100.0,101.344,101.769,TP,42.5,4250.0,113976,114013
USDJPY,2016-08-04,pivot,SELL1,SELL,130.0,101.344,100.748,TP,59.6,7748.0,113976,114266
USDJPY,2016-08-06,pivot,BUY1,BUY,100.0,101.788,102.26100000000001,TP,47.3,4730.0,114024,114079
USDJPY,2016-08-06,pivot,SELL1,SELL,130.0,101.788,100.872,TP,91.6,11908.0,114024,114182
USDJPY,2016-08-09,pivot,BUY1,BUY,100.0,102.286,101.91,SL,-37.6,-3760.0,114096,114110
USDJPY,2016-08-09,pivot,SELL1,SELL,130.0,102.286,101.91,TP,37.6,4888.0,114096,114110
USDJPY,2016-08-12,pivot,BUY1,BUY,100.0,101.83,102.254,TP,42.4,4240.0,114168,114178
USDJPY,2016-08-12,pivot,SELL1,SELL,130.0,101.83,101.024,TP,80.6,10478.0,114168,114180
USDJPY,2016-08-19,pivot,BUY1,BUY,100.0,100.138,100.697,TP,55.9,5590.0,114336,114405
USDJPY,2016-08-19,pivot,SELL1,SELL,130.0,100.138,103.497,SL,-335.9,-43667.0,114336,114636
USDJPY,2016-08-31,pivot,BUY1,BUY,100.0,102.886,103.33500000000001,TP,44.9,4490.0,114624,114631
USDJPY,2016-08-31,pivot,SELL1,SELL,130.0,102.886,101.753,TP,113.3,14729.0,114624,114791
USDJPY,2016-09-01,pivot,BUY1,BUY,100.0,103.316,103.73,TP,41.4,4140.0,114648,114660
USDJPY,2016-09-01,pivot,SELL1,SELL,130.0,103.316,102.86,TP,45.6,5928.0,114648,114684
USDJPY,2016-09-03,pivot,BUY1,BUY,100.0,103.897,102.799,SL,-109.8,-10980.0,114696,114782
USDJPY,2016-09-03,pivot,SELL1,SELL,130.0,103.897,102.799,TP,109.8,14274.0,114696,114782
USDJPY,2016-09-09,pivot,BUY1,BUY,100.0,102.304,102.798,TP,49.4,4940.0,114840,114852
USDJPY,2016-09-09,pivot,SELL1,SELL,130.0,102.304,101.411,TP,89.3,11609.0,114840,115130
USDJPY,2016-09-10,pivot,BUY1,BUY,100.0,102.669,101.965,SL,-70.4,-7040.0,114864,114923
USDJPY,2016-09-10,pivot,SELL1,SELL,130.0,102.669,101.965,TP,70.4,9152.0,114864,114923
USDJPY,2016-09-14,pivot,BUY1,BUY,100.0,102.499,102.94800000000001,TP,44.9,4490.0,114960,114961
USDJPY,2016-09-14,pivot,SELL1,SELL,130.0,102.499,101.418,TP,108.1,14053.0,114960,115130
USDJPY,2016-09-24,pivot,BUY1,BUY,100.0,100.978,100.674,SL,-30.4,-3040.0,115200,115255
USDJPY,2016-09-24,pivot,SELL1,SELL,130.0,100.978,100.674,TP,30.4,3952.0,115200,115255
USDJPY,2016-10-01,pivot,BUY1,BUY,100.0,101.297,101.98,TP,68.3,6830.0,115368,115440
USDJPY,2016-10-01,pivot,SELL1,SELL,130.0,101.297,103.863,TIME_EXIT,-256.6,-33358.0,115368,115799
