date,side,entry,pp,r2,s2,norm_entry_dist_r2s2,adverse_norm_from_entry,extreme_norm_from_pivot,outcome,pips,bars_held
2004-09-14,SELL,135.01,134.73666666666668,135.6966666666667,133.77666666666667,0.28472222222219773,0.0,0.28472222222219773,WIN,26.33333333333121,16
2004-09-15,BUY,134.22,134.44,135.38,133.5,0.23404255319148873,0.29787234042553384,0.5319148936170226,LOSS,-22.999999999999886,26
2004-09-16,BUY,133.69,133.87666666666667,134.67666666666668,133.07666666666665,0.23333333333333098,0.324999999999984,0.558333333333315,LOSS,-19.666666666666742,4
2004-09-17,SELL,133.6,133.45666666666668,134.16666666666669,132.74666666666667,0.2018779342722747,0.0,0.2018779342722747,WIN,13.333333333331666,2
2004-09-18,BUY,133.71,133.85166666666666,134.93966666666665,132.76366666666667,0.13020833333332013,0.0,0.13020833333332013,WIN,13.16666666666515,180
2004-09-20,SELL,133.9,133.87,134.15,133.59,0.10714285714286077,0.571428571428557,0.6785714285714177,LOSS,-4.000000000000114,1
2004-09-21,SELL,133.81,133.65666666666667,134.60666666666665,132.70666666666668,0.16140350877193455,0.16842105263157736,0.3298245614035119,LOSS,-16.3333333333336,2
2004-09-22,SELL,135.17,134.80999999999997,136.50999999999996,133.10999999999999,0.21176470588236238,0.2764705882352953,0.4882352941176577,LOSS,-37.000000000001364,39
2004-09-23,SELL,135.69,135.51333333333332,136.1533333333333,134.87333333333333,0.27604166666668795,0.4375000000000111,0.713541666666699,LOSS,-18.666666666667652,5
2004-09-24,BUY,135.762,135.95000000000002,136.89000000000001,135.01000000000002,0.20000000000001814,0.23404255319148873,0.43404255319150686,LOSS,-19.80000000000166,4
2004-09-25,BUY,135.83,135.90166666666667,136.80166666666668,135.00166666666667,0.07962962962961986,0.16666666666667193,0.2462962962962918,LOSS,-8.166666666665833,180
2004-09-27,SELL,135.86,135.79666666666665,136.09666666666664,135.49666666666667,0.21111111111121533,0.2999999999999337,0.511111111111149,LOSS,-7.3333333333361,1
2004-09-28,SELL,136.79,136.46666666666667,137.79666666666668,135.13666666666666,0.2431077694235492,0.2631578947368354,0.5062656641603845,LOSS,-33.33333333333235,29
2004-09-29,BUY,137.05,137.07000000000002,137.99000000000004,136.15,0.021739130434793353,0.0,0.021739130434793353,WIN,1.0000000000010232,1
2004-09-30,SELL,137.03,136.82333333333335,137.75333333333336,135.89333333333335,0.22222222222220184,0.11827956989245636,0.3405017921146582,WIN,19.666666666664923,4
2004-10-01,BUY,136.615,136.79666666666665,137.83666666666664,135.75666666666666,0.1746794871794663,0.05769230769231032,0.23237179487177662,WIN,17.166666666664355,4
2004-10-02,SELL,137.04,136.96699999999998,137.64799999999997,136.286,0.10719530102791382,0.32305433186491084,0.4302496328928247,LOSS,-8.30000000000075,180
2004-10-04,SELL,137.3,137.21333333333334,137.53333333333333,136.89333333333335,0.27083333333335924,0.0,0.27083333333335924,WIN,7.666666666667311,1
2004-10-05,BUY,136.2,136.51000000000002,137.84000000000003,135.18,0.23308270676693818,0.2556390977443397,0.4887218045112779,LOSS,-32.00000000000307,4
2004-10-06,SELL,136.78,136.53666666666666,137.70666666666665,135.36666666666667,0.2079772079772154,0.18803418803418906,0.39601139601140445,WIN,23.33333333333394,37
2004-10-07,SELL,136.81,136.72333333333333,137.41333333333333,136.03333333333333,0.12560386473430926,0.0,0.12560386473430926,WIN,7.666666666667311,1
2004-10-08,BUY,136.678,136.7,137.21,136.18999999999997,0.04313725490194221,0.15294117647058825,0.19607843137253045,LOSS,-3.199999999999136,1
2004-10-09,BUY,135.89,136.11266666666668,137.08866666666668,135.13666666666668,0.22814207650276375,0.23565573770490778,0.4637978142076715,LOSS,-23.26666666666972,207
2004-10-11,BUY,135.87,135.89333333333335,136.17333333333335,135.61333333333334,0.08333333333335871,0.5000000000000507,0.5833333333334094,LOSS,-3.3333333333340533,1
2004-10-12,BUY,135.39,135.50333333333333,136.3033333333333,134.70333333333335,0.14166666666668296,0.03749999999996669,0.17916666666664965,WIN,10.333333333334394,2
2004-10-13,BUY,134.9,135.14333333333335,136.06333333333336,134.22333333333333,0.2644927536231904,0.13043478260869834,0.39492753623188875,WIN,23.33333333333394,8
2004-10-14,SELL,135.27,135.14,136.16,134.11999999999998,0.127450980392179,0.13725490196076956,0.26470588235294856,LOSS,-14.000000000002387,1
2004-10-15,SELL,135.737,135.63,136.38,134.88,0.14266666666666575,0.15066666666666606,0.29333333333333184,LOSS,-11.699999999999932,4
2004-10-16,SELL,136.41,136.03333333333333,137.00433333333334,135.06233333333333,0.3879162375557814,0.4016477857878613,0.7895640233436427,LOSS,-38.666666666666515,244
2004-10-18,SELL,136.31,136.27666666666667,136.60666666666665,135.9466666666667,0.10101010101010013,0.30303030303030043,0.40404040404040054,LOSS,-4.333333333333144,1
2004-10-19,BUY,136.54,136.55,137.25000000000003,135.85,0.014285714285741548,0.1285714285714303,0.14285714285717185,LOSS,-2.0000000000019327,1
2004-10-20,BUY,135.73,135.91,137.04,134.78,0.15929203539823678,0.07079646017697735,0.2300884955752141,WIN,17.000000000000682,5
2004-10-21,SELL,136.27,136.19333333333333,137.22333333333333,135.16333333333333,0.07443365695794381,0.0,0.07443365695794381,WIN,6.66666666666822,1
2004-10-22,BUY,135.543,135.73,136.69,134.76999999999998,0.19479166666664777,0.05208333333334474,0.24687499999999252,WIN,17.69999999999834,6
2004-10-23,SELL,136.1,135.814,136.353,135.27499999999998,0.5306122448979462,0.612244897959189,1.1428571428571352,LOSS,-29.600000000000136,181
2004-10-25,BUY,135.77,136.03,136.89,135.17000000000002,0.30232558139534343,0.0,0.30232558139534343,WIN,24.99999999999909,1
2004-10-26,SELL,136.54,136.38333333333335,137.52333333333337,135.24333333333334,0.13742690058476828,0.21052631578947895,0.3479532163742472,LOSS,-16.666666666663787,6
2004-10-27,BUY,136.16,136.26666666666665,137.54666666666665,134.98666666666665,0.08333333333332409,0.08593749999998838,0.16927083333331247,LOSS,-11.666666666665492,1
2004-10-28,BUY,135.42,135.67333333333332,137.0233333333333,134.32333333333332,0.18765432098765286,0.19259259259258665,0.38024691358023954,LOSS,-26.33333333333303,16
2004-10-29,SELL,135.198,135.15,135.95000000000002,134.35,0.06000000000000142,0.162499999999992,0.22249999999999343,LOSS,-5.800000000000182,1
2004-10-30,SELL,135.26,135.23499999999999,135.832,134.63799999999998,0.04187604690118146,0.6097152428810707,0.6515912897822521,LOSS,-3.5000000000005684,184
2004-11-01,SELL,135.65,135.53966666666668,136.00566666666668,135.07366666666667,0.236766809728171,0.25751072961373916,0.49427753934191015,LOSS,-12.033333333332962,4
2004-11-02,SELL,135.74,135.71,136.44,134.98000000000002,0.04109589041096104,0.0,0.04109589041096104,WIN,2.0000000000001137,1
2004-11-03,BUY,134.85,135.11333333333334,136.15333333333336,134.07333333333332,0.2532051282051389,0.2019230769230806,0.4551282051282195,WIN,25.333333333334963,20
2004-11-04,SELL,136.07,135.65666666666667,137.26666666666668,134.04666666666665,0.2567287784679027,0.3602484472049737,0.6169772256728764,LOSS,-42.33333333333269,43
2004-11-05,SELL,136.573,136.46666666666667,137.23666666666668,135.69666666666666,0.13809523809524354,0.19740259740257765,0.3354978354978212,LOSS,-11.633333333333894,3
2004-11-06,SELL,136.87,136.609,137.48800000000003,135.73,0.29692832764503985,0.0,0.29692832764503985,WIN,25.099999999999568,184
2004-11-08,SELL,136.8,136.74533333333335,136.99233333333333,136.49833333333336,0.22132253711200645,0.32388663967606773,0.5452091767880741,LOSS,-6.466666666666242,1
2004-11-09,BUY,136.31,136.45666666666668,137.28666666666666,135.6266666666667,0.17670682730925083,0.16867469879520178,0.3453815261044526,WIN,13.666666666667538,9
2004-11-10,BUY,136.41,136.41333333333333,136.92333333333335,135.9033333333333,0.006535947712412109,0.0,0.006535947712412109,WIN,-0.6666666666669698,1
2004-11-11,SELL,137.77,137.46333333333334,139.40333333333334,135.52333333333334,0.15807560137457335,0.06701030927834825,0.2250859106529216,WIN,29.666666666667197,92
2004-11-12,SELL,137.73,137.67,138.18,137.15999999999997,0.11764705882352941,0.09803921568629309,0.2156862745098225,WIN,5.000000000000227,1
2004-11-13,BUY,136.93,137.09,138.32999999999998,135.85000000000002,0.12903225806451538,0.02258064516130681,0.1516129032258222,WIN,14.999999999999659,185
2004-11-15,BUY,136.95,136.97666666666666,137.18366666666668,136.76966666666664,0.12882447665057,1.3043478260867296,1.4331723027372998,LOSS,-3.6666666666670835,1
2004-11-16,BUY,136.34,136.47333333333333,137.4333333333333,135.51333333333335,0.13888888888888395,0.15625000000000924,0.2951388888888932,LOSS,-14.333333333332575,3
2004-11-17,SELL,136.6,136.53666666666666,137.18666666666667,135.88666666666666,0.09743589743589542,0.0,0.09743589743589542,WIN,5.3333333333332575,1
2004-11-18,BUY,135.66,135.89999999999998,137.36999999999998,134.42999999999998,0.16326530612243595,0.17687074829931368,0.34013605442174966,LOSS,-24.999999999998067,4
2004-11-19,BUY,135.029,135.27333333333334,136.33333333333334,134.21333333333334,0.23050314465409777,0.23679245283019268,0.46729559748429045,LOSS,-25.433333333334417,21
2004-11-20,BUY,134.24,134.46966666666665,135.60566666666665,133.33366666666666,0.20217136150232945,0.02024647887323611,0.22241784037556556,WIN,21.966666666664537,184
2004-11-22,BUY,134.25,134.35466666666667,134.74666666666667,133.96266666666668,0.2670068027211094,0.2551020408163147,0.522108843537424,WIN,9.466666666667379,3
2004-11-23,SELL,134.51,134.46666666666667,135.05666666666667,133.87666666666667,0.07344632768359677,0.0,0.07344632768359677,WIN,3.3333333333322344,1
2004-11-24,SELL,135.32,135.04333333333332,136.3133333333333,133.77333333333334,0.21784776902887779,0.23622047244095723,0.454068241469835,LOSS,-28.666666666667084,16
2004-11-25,SELL,135.55,135.46333333333334,136.24333333333334,134.68333333333334,0.11111111111111921,0.20512820512820046,0.31623931623931967,LOSS,-9.666666666667311,1
2004-11-26,SELL,135.93,135.65666666666667,136.62666666666667,134.68666666666667,0.2817869415807638,0.3195876288659821,0.6013745704467459,LOSS,-28.333333333334053,21
2004-11-27,SELL,136.36,136.20000000000002,137.08,135.32000000000002,0.18181818181817888,0.09090909090907329,0.27272727272725217,WIN,14.999999999999659,197
2004-11-29,SELL,136.37,136.32933333333332,136.52633333333333,136.13233333333332,0.20642978003391002,0.10152284263950016,0.3079526226734102,WIN,3.066666666668084,1
2004-11-30,SELL,136.62,136.44000000000003,137.09000000000003,135.79000000000002,0.27692307692304124,0.276923076923085,0.5538461538461262,LOSS,-18.99999999999784,1
2004-12-01,SELL,136.83,136.66333333333333,137.42333333333335,135.9033333333333,0.21929824561405445,0.07894736842101621,0.29824561403507066,WIN,15.666666666668561,6
2004-12-02,BUY,136.81,136.82666666666668,137.3066666666667,136.34666666666666,0.034722222222248536,0.2708333333333136,0.30555555555556213,LOSS,-2.666666666667993,1
2004-12-03,SELL,136.73,136.61666666666667,137.4766666666667,135.75666666666666,0.1317829457364113,0.22093023255813338,0.3527131782945447,LOSS,-12.333333333331552,3
2004-12-04,SELL,137.3,137.18,138.02,136.34,0.14285714285714768,0.08690476190473664,0.22976190476188435,WIN,11.000000000000455,187
2004-12-06,BUY,137.21,137.211,137.52,136.90200000000002,0.0032362459547080353,0.0,0.0032362459547080353,WIN,-0.8999999999995225,1
2004-12-07,SELL,138.19,138.02,139.51000000000002,136.53,0.11409395973153454,0.0,0.11409395973153454,WIN,15.99999999999875,1
2004-12-08,SELL,138.12,138.02666666666667,138.80666666666667,137.24666666666667,0.11965811965811997,0.20512820512820046,0.3247863247863204,LOSS,-10.333333333333371,1
2004-12-09,SELL,138.8,138.47666666666666,139.81666666666666,137.13666666666666,0.2412935323383217,0.0895522388059521,0.3308457711442738,WIN,31.33333333333519,21
2004-12-10,SELL,139.29,139.01666666666665,140.03666666666663,137.99666666666667,0.26797385620916214,0.2941176470588399,0.5620915032680021,LOSS,-28.333333333334053,13
2004-12-11,BUY,139.13,139.24666666666667,140.35666666666668,138.13666666666666,0.10510510510511065,0.11171171171170603,0.21681681681681667,LOSS,-12.666666666667425,184
2004-12-13,SELL,139.4,139.28066666666666,139.75166666666667,138.80966666666666,0.2533616418966948,0.0,0.2533616418966948,WIN,10.933333333334417,1
2004-12-14,SELL,139.42,139.28,140.10999999999999,138.45000000000002,0.16867469879516753,0.16867469879520178,0.3373493975903693,LOSS,-14.999999999998636,8
2004-12-15,SELL,140.05,139.94666666666666,141.15666666666667,138.73666666666665,0.0853994490358284,0.0,0.0853994490358284,WIN,9.333333333335304,1
2004-12-16,BUY,139.74,139.79666666666665,140.78666666666663,138.80666666666667,0.05723905723903501,0.0,0.05723905723903501,WIN,4.666666666664355,1
2004-12-17,BUY,138.63,139.04999999999998,140.74,137.35999999999996,0.24852071005916035,0.2130177514792779,0.46153846153843825,WIN,40.99999999999875,296
2004-12-18,SELL,138.61,138.58333333333334,139.18333333333334,137.98333333333335,0.044444444444451815,0.010000000000000474,0.05444444444445229,WIN,1.6666666666670835,184
2004-12-20,SELL,138.73,138.66033333333334,138.92933333333335,138.39133333333334,0.2589838909540794,0.0,0.2589838909540794,WIN,5.966666666664878,1
2004-12-21,SELL,139.46,139.23666666666665,140.33666666666664,138.13666666666666,0.20303030303032613,0.0,0.20303030303032613,WIN,21.33333333333576,1
2004-12-22,SELL,139.41,139.39,140.51,138.26999999999998,0.017857142857151922,0.10714285714286077,0.12500000000001268,LOSS,-3.000000000001023,1
2004-12-23,SELL,139.46,139.37333333333333,139.95333333333335,138.79333333333332,0.14942528735632973,0.0,0.14942528735632973,WIN,7.666666666667311,1
2004-12-24,SELL,139.89,139.70000000000002,140.56,138.84000000000003,0.22093023255810765,0.22093023255817373,0.44186046511628135,LOSS,-19.99999999999693,15
2004-12-25,SELL,140.27,140.12666666666667,140.73666666666668,139.51666666666665,0.23497267759564242,0.15573770491802744,0.39071038251366985,WIN,13.333333333334508,188
2004-12-27,SELL,140.26,140.25366666666665,140.51266666666666,139.99466666666663,0.02445302445306668,0.23166023166022742,0.2561132561132941,LOSS,-1.6333333333344626,1
2004-12-28,BUY,140.18,140.30666666666664,141.05666666666664,139.55666666666664,0.16888888888884898,0.0,0.16888888888884898,WIN,11.666666666663673,1
2004-12-29,BUY,140.24,140.33333333333334,140.81333333333336,139.85333333333332,0.19444444444443787,0.375,0.5694444444444379,LOSS,-10.333333333333371,1
2004-12-30,SELL,141.32,140.97666666666666,142.47666666666666,139.47666666666666,0.22888888888888914,0.16666666666666666,0.3955555555555558,WIN,33.33333333333337,53
2004-12-31,BUY,140.25,140.67,142.04999999999998,139.29,0.30434782608694844,0.36231884057971137,0.6666666666666597,LOSS,-42.99999999999875,4
2005-01-01,BUY,139.07,139.38666666666668,140.91666666666669,137.85666666666668,0.2069716775599288,0.24836601307189227,0.45533769063182106,LOSS,-32.66666666666913,195
2005-01-03,SELL,139.26,139.16099999999997,139.44099999999997,138.88099999999997,0.35357142857149126,0.0,0.35357142857149126,WIN,8.900000000001796,1
2005-01-04,BUY,138.36,138.57333333333335,139.73333333333335,137.41333333333336,0.1839080459770163,0.1034482758620732,0.2873563218390895,WIN,20.333333333333826,11
2005-01-05,SELL,138.57,138.45666666666668,139.60666666666665,137.3066666666667,0.09855072463766762,0.11304347826086784,0.21159420289853548,LOSS,-12.333333333331552,2
2005-01-06,BUY,137.96,138.22333333333333,139.44333333333333,137.00333333333333,0.21584699453550937,0.0655737704918136,0.281420765027323,WIN,25.33333333333212,15
2005-01-07,SELL,138.25,138.24666666666667,138.9766666666667,137.51666666666665,0.004566210045657834,0.0,0.004566210045657834,WIN,-0.6666666666669698,1
2005-01-08,BUY,136.73,137.19333333333336,138.94333333333336,135.44333333333336,0.2647619047619238,0.2685714285714279,0.5333333333333518,LOSS,-47.33333333333667,267
2005-01-10,SELL,136.82,136.792,136.976,136.608,0.1521739130434346,1.0326086956521756,1.1847826086956101,LOSS,-3.7999999999991587,1
2005-01-11,BUY,136.53,136.59666666666666,137.41666666666666,135.77666666666667,0.08130081300812614,0.09756097560977216,0.1788617886178983,LOSS,-7.666666666666288,1
2005-01-12,BUY,135.62,135.96666666666667,137.62666666666667,134.30666666666667,0.20883534136546067,0.22891566265060015,0.4377510040160608,LOSS,-35.6666666666664,34
2005-01-13,SELL,135.83,135.66666666666666,136.75666666666666,134.57666666666665,0.14984709480124295,0.1100917431192438,0.2599388379204867,WIN,15.333333333335531,21
2005-01-14,BUY,135.38,135.54,136.60999999999999,134.47,0.1495327102803716,0.2336448598130856,0.3831775700934572,LOSS,-16.99999999999966,10
2005-01-15,BUY,133.76,134.17333333333332,136.35333333333332,131.9933333333333,0.18960244648317687,0.23394495412843547,0.42354740061161233,LOSS,-42.33333333333269,239
2005-01-17,BUY,133.62,133.63033333333334,133.85133333333334,133.40933333333334,0.046757164404231374,0.0,0.046757164404231374,WIN,0.03333333333353039,1
2005-01-18,BUY,133.4,133.54666666666665,134.28666666666666,132.80666666666664,0.19819819819816914,0.1621621621621663,0.3603603603603355,WIN,13.666666666664696,4
2005-01-19,BUY,133.1,133.47333333333336,134.88333333333335,132.06333333333336,0.2647754137116058,0.0,0.2647754137116058,WIN,36.33333333333633,18
2005-01-20,SELL,133.79,133.73333333333335,135.04333333333335,132.42333333333335,0.043256997455453014,0.022900763358779455,0.06615776081423247,WIN,4.666666666664355,1
2005-01-21,SELL,133.97,133.76333333333335,134.98333333333335,132.54333333333335,0.169398907103811,0.18032786885245825,0.3497267759562693,LOSS,-21.666666666664923,29
2005-01-22,BUY,133.92,134.17666666666665,135.22666666666666,133.12666666666664,0.24444444444443603,0.013333333333315649,0.2577777777777517,WIN,24.66666666666606,202
2005-01-24,SELL,134.08,134.03533333333334,134.26033333333334,133.81033333333335,0.1985185185185451,0.22222222222215204,0.4207407407406971,LOSS,-5.466666666667152,1
2005-01-25,BUY,133.77,134.03333333333333,135.18333333333334,132.88333333333333,0.22898550724636513,0.09565217391305487,0.32463768115942,WIN,25.33333333333212,22
2005-01-26,SELL,134.92,134.64,136.32,132.95999999999998,0.16666666666666666,0.0,0.16666666666666666,WIN,27.000000000000114,12
2005-01-27,SELL,134.79,134.64,135.35999999999999,133.92,0.20833333333334156,0.22222222222221782,0.4305555555555594,LOSS,-16.00000000000057,5
2005-01-28,BUY,134.12,134.42999999999998,136.13999999999996,132.72,0.18128654970758923,0.0,0.18128654970758923,WIN,29.999999999997385,7
2005-01-29,SELL,134.63,134.60333333333332,135.6833333333333,133.52333333333334,0.024691358024695582,0.3083333333333364,0.333024691358032,LOSS,-3.6666666666670835,184
2005-01-31,SELL,134.91,134.8443333333333,135.2013333333333,134.4873333333333,0.18394024276382814,0.0,0.18394024276382814,WIN,5.566666666668652,1
2005-02-01,SELL,135.2,134.9933333333333,135.7733333333333,134.2133333333333,0.26495726495727867,0.32051282051282004,0.5854700854700987,LOSS,-21.666666666667766,23
2005-02-02,BUY,135.24,135.27666666666667,135.82666666666665,134.7266666666667,0.06666666666665978,0.036363636363656096,0.10303030303031586,WIN,2.666666666666174,1
2005-02-03,BUY,135.11,135.26,136.15,134.36999999999998,0.16853932584266829,0.17977528089890152,0.3483146067415698,LOSS,-15.999999999997726,1
2005-02-04,SELL,135.47,135.40333333333334,136.23333333333335,134.57333333333332,0.08032128514055648,0.10843373493976151,0.188755020080318,LOSS,-7.666666666666288,3
2005-02-05,BUY,133.94,134.42666666666668,136.28666666666666,132.5666666666667,0.26164874551972184,0.002688172043008329,0.2643369175627302,WIN,47.66666666666788,188
2005-02-07,BUY,134.09,134.16566666666665,134.72666666666666,133.60466666666665,0.13487819370168994,0.7130124777183613,0.8478906714200511,LOSS,-8.5666666666649,1
2005-02-08,BUY,133.78,133.90333333333334,134.75333333333333,133.05333333333334,0.14509803921568903,0.09411764705883888,0.2392156862745279,WIN,11.333333333333485,1
2005-02-09,SELL,134.98,134.62666666666667,136.13666666666668,133.11666666666665,0.2339955849889537,0.2582781456953707,0.49227373068432445,LOSS,-36.33333333333246,65
2005-02-10,SELL,135.26,135.12333333333333,135.96333333333334,134.28333333333333,0.1626984126983994,0.17857142857143463,0.341269841269834,LOSS,-14.666666666665606,14
2005-02-11,SELL,136.26,135.91333333333333,137.09333333333333,134.73333333333332,0.29378531073445935,0.03389830508476291,0.32768361581922223,WIN,33.6666666666664,31
2005-02-12,BUY,136.0,136.02666666666667,136.54666666666668,135.50666666666666,0.05128205128205829,0.5673076923076571,0.6185897435897154,LOSS,-3.6666666666670835,184
2005-02-14,SELL,135.9,135.86066666666667,136.14566666666667,135.57566666666668,0.13801169590642856,0.0,0.13801169590642856,WIN,2.9333333333331666,1
2005-02-15,SELL,136.32,136.03333333333333,137.0933333333333,134.97333333333336,0.2704402515723291,0.2264150943396368,0.4968553459119659,WIN,27.666666666666174,43
2005-02-16,SELL,136.08,136.06333333333333,137.12333333333333,135.00333333333333,0.015723270440264052,0.08490566037733471,0.10062893081759876,LOSS,-2.666666666667993,1
2005-02-17,SELL,137.39,136.96,138.36,135.56,0.30714285714284045,0.3285714285714329,0.6357142857142734,LOSS,-43.99999999999784,51
2005-02-18,SELL,137.91,137.6833333333333,138.6133333333333,136.75333333333333,0.24372759856633672,0.08602150537635952,0.32974910394269624,WIN,21.66666666666879,30
2005-02-19,SELL,138.08,137.94000000000003,138.76000000000002,137.12000000000003,0.17073170731705795,0.0,0.17073170731705795,WIN,12.999999999998636,184
2005-02-21,SELL,138.08,138.03166666666667,138.35066666666665,137.71266666666668,0.15151515151519743,0.03134796238241777,0.18286311389761517,WIN,3.833333333334622,1
2005-02-22,BUY,137.72,137.83,138.38,137.28000000000003,0.20000000000003101,0.0,0.20000000000003101,WIN,10.000000000001364,1
2005-02-23,SELL,138.23,137.87666666666667,139.07666666666668,136.67666666666665,0.294444444444433,0.39166666666666017,0.6861111111110931,LOSS,-36.33333333333246,10
2005-02-24,SELL,138.68,138.5,139.31,137.69,0.22222222222223,0.09876543209874551,0.32098765432097554,WIN,17.000000000000682,28
2005-02-25,SELL,139.06,138.93333333333334,139.81333333333333,138.05333333333334,0.14393939393939295,0.13636363636364224,0.2803030303030352,WIN,11.666666666666515,28
2005-02-26,SELL,139.36,139.08333333333334,139.95333333333335,138.21333333333334,0.31800766283525217,0.05517241379307258,0.37318007662832475,WIN,26.666666666667084,191
2005-02-28,BUY,138.89,139.043,139.628,138.45800000000003,0.2615384615385049,0.2222222222222222,0.4837606837607271,WIN,14.300000000002001,8
2005-03-01,BUY,138.17,138.44666666666663,139.59666666666664,137.29666666666662,0.24057971014490526,0.2956521739130203,0.5362318840579255,LOSS,-28.66666666666424,12
2005-03-02,BUY,137.57,137.73,138.57,136.89,0.19047619047618564,0.08333333333332488,0.2738095238095105,WIN,14.999999999999659,4
2005-03-03,SELL,137.64,137.61666666666667,138.26666666666665,136.9666666666667,0.0358974358974045,0.20000000000004373,0.23589743589744824,LOSS,-3.333333333331211,1
2005-03-04,SELL,138.02,137.92,138.47,137.36999999999998,0.1818181818182194,0.21818181818177027,0.39999999999998964,LOSS,-11.000000000002274,3
2005-03-05,SELL,138.67,138.46333333333334,139.20333333333332,137.72333333333336,0.279279279279263,0.03243243243243451,0.31171171171169754,WIN,19.666666666664923,191
2005-03-07,BUY,138.47,138.52133333333333,138.79833333333332,138.24433333333334,0.1853188929001248,0.5054151624548484,0.6907340553549732,LOSS,-6.133333333333212,1
2005-03-08,SELL,138.92,138.74666666666667,139.40666666666667,138.08666666666667,0.26262626262624045,0.5303030303030675,0.7929292929293079,LOSS,-18.33333333333178,44
2005-03-09,SELL,139.56,139.35333333333332,140.41333333333333,138.29333333333332,0.19496855345912945,0.27358490566036925,0.4685534591194987,LOSS,-21.666666666667766,33
2005-03-10,BUY,139.11,139.19333333333336,140.42333333333335,137.96333333333337,0.06775067750678333,0.008130081300828788,0.07588075880761212,WIN,7.333333333334281,1
2005-03-11,SELL,139.67,139.57666666666668,140.45666666666668,138.6966666666667,0.10606060606057474,0.022727272727284472,0.12878787878785922,WIN,8.333333333330529,1
2005-03-12,SELL,139.94,139.81,140.42000000000002,139.2,0.21311475409834843,0.0,0.21311475409834843,WIN,11.999999999999545,184
2005-03-14,SELL,139.85,139.83133333333333,140.10133333333334,139.56133333333332,0.06913580246911241,1.185185185185115,1.2543209876542274,LOSS,-2.866666666666106,1
2005-03-16,BUY,139.11,139.42999999999998,140.82999999999998,138.02999999999997,0.22857142857140247,0.1928571428571494,0.42142857142855183,WIN,30.999999999996476,51
2005-03-17,SELL,139.73,139.49666666666667,140.57666666666665,138.41666666666669,0.2160493827160403,0.2685185185185414,0.4845679012345817,LOSS,-24.333333333332007,10
2005-03-18,SELL,139.87,139.78666666666666,140.31666666666666,139.25666666666666,0.15723270440253326,0.3773584905660155,0.5345911949685488,LOSS,-9.33333333333428,1
2005-03-19,BUY,139.56,139.59666666666666,140.72666666666666,138.46666666666667,0.03244837758111672,0.15132743362831236,0.18377581120942907,LOSS,-4.666666666666174,184
2005-03-21,BUY,139.41,139.439,139.62699999999998,139.251,0.1542553191489265,0.37234042553190205,0.5265957446808286,LOSS,-3.899999999999636,1
2005-03-22,BUY,138.42,138.71666666666667,139.88666666666666,137.54666666666668,0.2535612535612686,0.23931623931624285,0.4928774928775114,WIN,28.666666666668107,65
2005-03-23,BUY,137.973,138.23999999999998,139.17,137.30999999999997,0.2870967741935113,0.3225806451613002,0.6096774193548115,LOSS,-27.69999999999675,20
2005-03-24,BUY,137.553,137.65599999999998,138.45699999999997,136.855,0.12858926342070137,0.0,0.12858926342070137,WIN,9.299999999998022,1
2005-03-25,BUY,137.553,137.83933333333334,138.86933333333332,136.80933333333337,0.27799352750811007,0.04854368932040067,0.3265372168285107,WIN,27.633333333334576,32
2005-03-26,SELL,137.792,137.74266666666665,138.17266666666666,137.31266666666664,0.11472868217058188,0.0441860465116399,0.15891472868222178,WIN,3.9333333333350993,184
2005-03-28,SELL,137.923,137.87033333333332,138.1123333333333,137.62833333333333,0.2176308539945596,0.41322314049586095,0.6308539944904206,LOSS,-6.266666666668129,1
2005-03-29,SELL,138.253,138.06633333333332,138.80633333333333,137.3263333333333,0.2522522522522502,0.4054054054054158,0.6576576576576659,LOSS,-19.666666666666742,2
2005-03-30,SELL,139.063,138.81966666666665,139.82966666666667,137.80966666666663,0.2409240924092423,0.09900990099011962,0.3399339933993619,WIN,23.33333333333394,6
2005-03-31,BUY,138.833,138.94933333333333,139.66933333333333,138.22933333333333,0.16157407407406948,0.33333333333334647,0.49490740740741596,LOSS,-12.633333333332985,1
2005-04-01,SELL,139.033,138.87966666666668,139.97966666666667,137.77966666666669,0.1393939393939167,0.180909090909103,0.3203030303030197,LOSS,-16.333333333330756,3
2005-04-02,BUY,138.852,138.93566666666666,139.86666666666667,138.00466666666665,0.08986752595774193,0.22448979591836796,0.31435732187610993,LOSS,-9.366666666665878,180
2005-04-04,SELL,138.762,138.72933333333333,139.01833333333335,138.4403333333333,0.11303344867359616,0.28027681660894277,0.39331026528253893,LOSS,-4.266666666667106,1
2005-04-05,SELL,139.053,139.036,139.74599999999998,138.32600000000002,0.023943661971825913,0.16901408450705352,0.19295774647887945,LOSS,-2.6999999999995907,1
2005-04-06,BUY,139.143,139.18633333333335,139.71633333333335,138.65633333333335,0.0817610062893409,0.05660377358490768,0.13836477987424858,WIN,3.3333333333350765,1
2005-04-07,SELL,140.012,139.63266666666667,140.79266666666666,138.47266666666667,0.327011494252876,0.0,0.327011494252876,WIN,36.93333333333351,9
2005-04-08,BUY,139.343,139.609,140.41,138.80800000000002,0.3320848938826762,0.4019975031211082,0.7340823970037844,LOSS,-27.600000000001955,4
2005-04-09,SELL,139.973,139.67,140.712,138.628,0.2907869481766077,0.2687140115162882,0.5595009596928959,WIN,29.30000000000257,237
