pair,date,regime,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
EURJPY,2016-02-23,BELOW,BUY1,BUY,130.0,124.533,124.568,TP,3.5,455.0,95832,95898
EURJPY,2016-02-24,BELOW,SELL1,SELL,100.0,123.359,122.868,TP,49.1,4910.0,95856,95865
EURJPY,2016-02-24,BELOW,BUY1,BUY,130.0,123.359,123.268,TP,-9.1,-1183.0,95856,95876
EURJPY,2016-02-25,ABOVE,BUY1,BUY,100.0,123.428,123.82300000000001,TP,39.5,3950.0,95880,95882
EURJPY,2016-02-25,ABOVE,SELL1,SELL,130.0,123.428,123.423,TP,0.5,65.0,95880,95982
EURJPY,2016-02-26,ABOVE,BUY1,BUY,100.0,124.715,124.935,TP,22.0,2200.0,95904,95905
EURJPY,2016-02-26,ABOVE,SELL1,SELL,130.0,124.715,124.535,TP,18.0,2340.0,95904,95906
EURJPY,2016-02-27,BELOW,SELL1,SELL,100.0,124.596,124.01899999999999,TP,57.7,5770.0,95928,95975
EURJPY,2016-02-27,BELOW,BUY1,BUY,130.0,124.596,124.419,TP,-17.7,-2301.0,95928,96066
EURJPY,2016-02-29,BELOW,SELL1,SELL,100.0,124.227,123.81099999999999,TP,41.6,4160.0,95976,95979
EURJPY,2016-02-29,BELOW,BUY1,BUY,130.0,124.227,124.211,TP,-1.6,-208.0,95976,96032
EURJPY,2016-03-01,BELOW,SELL1,SELL,100.0,122.365,124.37,SL,-200.5,-20050.0,96000,96066
EURJPY,2016-03-01,BELOW,BUY1,BUY,130.0,122.365,124.37,TP,200.5,26065.0,96000,96066
EURJPY,2016-03-02,ABOVE,BUY1,BUY,100.0,123.901,124.279,TP,37.8,3780.0,96024,96032
EURJPY,2016-03-02,ABOVE,SELL1,SELL,130.0,123.901,123.87899999999999,TP,2.2,286.0,96024,96037
EURJPY,2016-03-03,BELOW,SELL1,SELL,100.0,123.353,124.357,SL,-100.4,-10040.0,96048,96064
EURJPY,2016-03-03,BELOW,BUY1,BUY,130.0,123.353,124.357,TP,100.4,13052.0,96048,96064
EURJPY,2016-03-04,ABOVE,BUY1,BUY,100.0,124.442,124.799,TP,35.7,3570.0,96072,96081
EURJPY,2016-03-04,ABOVE,SELL1,SELL,130.0,124.442,124.399,TP,4.3,559.0,96072,96152
EURJPY,2016-03-05,ABOVE,BUY1,BUY,100.0,125.208,123.934,SL,-127.4,-12740.0,96096,96186
EURJPY,2016-03-05,ABOVE,SELL1,SELL,130.0,125.208,123.934,TP,127.4,16562.0,96096,96186
EURJPY,2016-03-07,BELOW,SELL1,SELL,100.0,125.112,124.85,TP,26.2,2620.0,96144,96145
EURJPY,2016-03-07,BELOW,BUY1,BUY,130.0,125.112,125.25,TP,13.8,1794.0,96144,96230
EURJPY,2016-03-08,ABOVE,BUY1,BUY,100.0,124.983,124.242,SL,-74.1,-7410.0,96168,96169
EURJPY,2016-03-08,ABOVE,SELL1,SELL,130.0,124.983,124.242,TP,74.1,9633.0,96168,96169
EURJPY,2016-03-09,BELOW,SELL1,SELL,100.0,123.961,123.64699999999999,TP,31.4,3140.0,96192,96192
EURJPY,2016-03-09,BELOW,BUY1,BUY,130.0,123.961,124.047,TP,8.6,1118.0,96192,96207
EURJPY,2016-03-10,ABOVE,BUY1,BUY,100.0,124.392,125.086,TP,69.4,6940.0,96216,96230
EURJPY,2016-03-10,ABOVE,SELL1,SELL,130.0,124.392,124.68599999999999,TP,-29.4,-3822.0,96216,96512
EURJPY,2016-03-11,ABOVE,BUY1,BUY,100.0,126.124,126.974,TP,85.0,8500.0,96240,96256
EURJPY,2016-03-11,ABOVE,SELL1,SELL,130.0,126.124,126.574,TP,-45.0,-5850.0,96240,96320
EURJPY,2016-03-12,ABOVE,BUY1,BUY,100.0,126.874,126.068,SL,-80.6,-8060.0,96264,96339
EURJPY,2016-03-12,ABOVE,SELL1,SELL,130.0,126.874,126.068,TP,80.6,10478.0,96264,96339
EURJPY,2016-03-14,ABOVE,BUY1,BUY,100.0,127.03,126.858,SL,-17.2,-1720.0,96312,96319
EURJPY,2016-03-14,ABOVE,SELL1,SELL,130.0,127.03,126.858,TP,17.2,2236.0,96312,96319
EURJPY,2016-03-15,BELOW,SELL1,SELL,100.0,126.35,125.877,TP,47.3,4730.0,96336,96340
EURJPY,2016-03-15,BELOW,BUY1,BUY,130.0,126.35,126.277,TP,-7.3,-949.0,96336,96378
EURJPY,2016-03-16,BELOW,SELL1,SELL,100.0,125.631,124.896,TP,73.5,7350.0,96360,96512
EURJPY,2016-03-16,BELOW,BUY1,BUY,130.0,125.631,125.296,TP,-33.5,-4355.0,96360,96513
EURJPY,2016-03-17,ABOVE,BUY1,BUY,100.0,126.513,125.547,SL,-96.6,-9660.0,96384,96395
EURJPY,2016-03-17,ABOVE,SELL1,SELL,130.0,126.513,125.547,TP,96.6,12558.0,96384,96395
EURJPY,2016-03-18,ABOVE,BUY1,BUY,100.0,126.02,125.326,SL,-69.4,-6940.0,96408,96416
EURJPY,2016-03-18,ABOVE,SELL1,SELL,130.0,126.02,125.326,TP,69.4,9022.0,96408,96416
EURJPY,2016-03-19,BELOW,SELL1,SELL,100.0,125.714,126.194,SL,-48.0,-4800.0,96432,96510
EURJPY,2016-03-19,BELOW,BUY1,BUY,130.0,125.714,126.194,TP,48.0,6240.0,96432,96510
EURJPY,2016-03-21,ABOVE,BUY1,BUY,100.0,125.647,125.508,SL,-13.9,-1390.0,96480,96481
EURJPY,2016-03-21,ABOVE,SELL1,SELL,130.0,125.647,125.508,TP,13.9,1807.0,96480,96481
EURJPY,2016-03-22,ABOVE,BUY1,BUY,100.0,125.995,125.22,SL,-77.5,-7750.0,96504,96512
EURJPY,2016-03-22,ABOVE,SELL1,SELL,130.0,125.995,125.22,TP,77.5,10075.0,96504,96512
EURJPY,2016-03-23,ABOVE,BUY1,BUY,100.0,125.95,126.471,TP,52.1,5210.0,96528,96645
EURJPY,2016-03-23,ABOVE,SELL1,SELL,130.0,125.95,126.071,TP,-12.1,-1573.0,96528,96845
EURJPY,2016-03-24,BELOW,SELL1,SELL,100.0,125.658,126.246,SL,-58.8,-5880.0,96552,96576
EURJPY,2016-03-24,BELOW,BUY1,BUY,130.0,125.658,126.246,TP,58.8,7644.0,96552,96576
EURJPY,2016-03-25,ABOVE,BUY1,BUY,100.0,125.977,126.38000000000001,TP,40.3,4030.0,96576,96576
EURJPY,2016-03-25,ABOVE,SELL1,SELL,130.0,125.977,125.98,TP,-0.3,-39.0,96576,96846
EURJPY,2016-03-26,ABOVE,BUY1,BUY,100.0,126.225,126.657,TP,43.2,4320.0,96600,96648
EURJPY,2016-03-26,ABOVE,SELL1,SELL,130.0,126.225,126.25699999999999,TP,-3.2,-416.0,96600,96842
EURJPY,2016-03-28,ABOVE,BUY1,BUY,100.0,126.593,126.811,TP,21.8,2180.0,96648,96650
EURJPY,2016-03-28,ABOVE,SELL1,SELL,130.0,126.593,126.411,TP,18.2,2366.0,96648,96840
EURJPY,2016-03-29,ABOVE,BUY1,BUY,100.0,126.979,127.302,TP,32.3,3230.0,96672,96682
EURJPY,2016-03-29,ABOVE,SELL1,SELL,130.0,126.979,126.902,TP,7.7,1001.0,96672,96686
EURJPY,2016-03-30,ABOVE,BUY1,BUY,100.0,127.202,127.647,TP,44.5,4450.0,96696,96710
EURJPY,2016-03-30,ABOVE,SELL1,SELL,130.0,127.202,127.247,TP,-4.5,-585.0,96696,96720
EURJPY,2016-03-31,ABOVE,BUY1,BUY,100.0,127.357,128.024,TP,66.7,6670.0,96720,96733
EURJPY,2016-03-31,ABOVE,SELL1,SELL,130.0,127.357,127.624,TP,-26.7,-3471.0,96720,96745
EURJPY,2016-04-01,ABOVE,BUY1,BUY,100.0,128.029,126.961,SL,-106.8,-10680.0,96744,96819
EURJPY,2016-04-01,ABOVE,SELL1,SELL,130.0,128.029,126.961,TP,106.8,13884.0,96744,96819
EURJPY,2016-04-02,BELOW,SELL1,SELL,100.0,127.151,126.898,TP,25.3,2530.0,96768,96819
EURJPY,2016-04-02,BELOW,BUY1,BUY,130.0,127.151,124.098,SL,-305.3,-39689.0,96768,96895
EURJPY,2016-04-04,ABOVE,BUY1,BUY,100.0,127.272,127.111,SL,-16.1,-1610.0,96816,96816
EURJPY,2016-04-04,ABOVE,SELL1,SELL,130.0,127.272,127.111,TP,16.1,2093.0,96816,96816
EURJPY,2016-04-05,BELOW,SELL1,SELL,100.0,126.644,126.247,TP,39.7,3970.0,96840,96844
EURJPY,2016-04-05,BELOW,BUY1,BUY,130.0,126.644,123.447,SL,-319.7,-41561.0,96840,96896
EURJPY,2016-04-06,BELOW,SELL1,SELL,100.0,125.611,125.042,TP,56.9,5690.0,96864,96882
EURJPY,2016-04-06,BELOW,BUY1,BUY,130.0,125.611,122.242,SL,-336.9,-43797.0,96864,97149
EURJPY,2016-04-07,BELOW,SELL1,SELL,100.0,125.082,124.658,TP,42.4,4240.0,96888,96890
EURJPY,2016-04-07,BELOW,BUY1,BUY,130.0,125.082,121.858,SL,-322.4,-41912.0,96888,97154
EURJPY,2016-04-08,BELOW,SELL1,SELL,100.0,123.304,122.349,TP,95.5,9550.0,96912,97149
EURJPY,2016-04-08,BELOW,BUY1,BUY,130.0,123.304,122.74900000000001,TP,-55.5,-7215.0,96912,97164
EURJPY,2016-04-09,BELOW,SELL1,SELL,100.0,123.131,122.928,TP,20.3,2030.0,96936,96985
EURJPY,2016-04-09,BELOW,BUY1,BUY,130.0,123.131,123.328,TP,19.7,2561.0,96936,96992
EURJPY,2016-04-11,ABOVE,BUY1,BUY,100.0,123.503,123.122,SL,-38.1,-3810.0,96984,96984
EURJPY,2016-04-11,ABOVE,SELL1,SELL,130.0,123.503,123.122,TP,38.1,4953.0,96984,96984
EURJPY,2016-04-12,BELOW,SELL1,SELL,100.0,123.173,123.729,SL,-55.6,-5560.0,97008,97014
EURJPY,2016-04-12,BELOW,BUY1,BUY,130.0,123.173,123.729,TP,55.6,7228.0,97008,97014
EURJPY,2016-04-13,ABOVE,BUY1,BUY,100.0,123.734,123.112,SL,-62.2,-6220.0,97032,97045
EURJPY,2016-04-13,ABOVE,SELL1,SELL,130.0,123.734,123.112,TP,62.2,8086.0,97032,97045
EURJPY,2016-04-14,BELOW,SELL1,SELL,100.0,123.415,122.812,TP,60.3,6030.0,97056,97064
EURJPY,2016-04-14,BELOW,BUY1,BUY,130.0,123.415,123.212,TP,-20.3,-2639.0,97056,97068
EURJPY,2016-04-15,ABOVE,BUY1,BUY,100.0,123.163,122.723,SL,-44.0,-4400.0,97080,97097
EURJPY,2016-04-15,ABOVE,SELL1,SELL,130.0,123.163,122.723,TP,44.0,5720.0,97080,97097
EURJPY,2016-04-16,BELOW,SELL1,SELL,100.0,122.687,122.393,TP,29.4,2940.0,97104,97149
EURJPY,2016-04-16,BELOW,BUY1,BUY,130.0,122.687,122.793,TP,10.6,1378.0,97104,97164
EURJPY,2016-04-18,BELOW,SELL1,SELL,100.0,122.085,121.80199999999999,TP,28.3,2830.0,97152,97154
EURJPY,2016-04-18,BELOW,BUY1,BUY,130.0,122.085,122.202,TP,11.7,1521.0,97152,97159
EURJPY,2016-04-19,ABOVE,BUY1,BUY,100.0,123.353,123.623,TP,27.0,2700.0,97176,97183
EURJPY,2016-04-19,ABOVE,SELL1,SELL,130.0,123.353,126.423,SL,-307.0,-39910.0,97176,97391
EURJPY,2016-04-20,ABOVE,BUY1,BUY,100.0,124.049,124.638,TP,58.9,5890.0,97200,97236
EURJPY,2016-04-20,ABOVE,SELL1,SELL,130.0,124.049,124.238,TP,-18.9,-2457.0,97200,97237
EURJPY,2016-04-21,ABOVE,BUY1,BUY,100.0,124.169,124.533,TP,36.4,3640.0,97224,97236
