date,year,session,atr_pips,adx,pdi,ndi,di_spread,yr_atr_ratio,net_pips,win
2020-08-22,2020,0,54.25358238653576,18.902624144255032,16.85488851211924,27.189785823259715,10.334897311140477,1.163056838356534,-8.550716477307049,0
2020-08-22,2020,8,54.25358238653576,18.902624144255032,16.85488851211924,27.189785823259715,10.334897311140477,1.163056838356534,-8.550716477307049,0
2020-08-22,2020,16,54.25358238653576,18.902624144255032,16.85488851211924,27.189785823259715,10.334897311140477,1.163056838356534,-8.550716477307049,0
2020-08-23,2020,0,50.37832650178321,19.22847804734683,16.85488851211924,27.189785823259715,10.334897311140477,0.0,-7.775665300356934,0
2020-08-23,2020,8,50.37832650178321,19.22847804734683,16.85488851211924,27.189785823259715,10.334897311140477,0.0,-7.775665300356934,0
2020-08-23,2020,16,50.37832650178321,19.22847804734683,16.85488851211924,27.189785823259715,10.334897311140477,0.0,-7.775665300356934,0
2020-08-24,2020,0,48.10130318022729,19.120070874730146,18.485650035819003,26.442833922533488,7.9571838867144855,0.38460496445769704,-3.920260636046976,0
2020-08-24,2020,8,48.10130318022729,19.120070874730146,18.485650035819003,26.442833922533488,7.9571838867144855,0.38460496445769704,-5.1202606360456,0
2020-08-24,2020,16,48.10130318022729,19.120070874730146,18.485650035819003,26.442833922533488,7.9571838867144855,0.38460496445769704,-5.220260636046078,0
2020-08-25,2020,0,46.95121009592529,18.77531657874775,18.863639987433622,25.155523901598603,6.2918839141649805,0.6815585782479432,1.3097579808138562,1
2020-08-25,2020,8,46.95121009592529,18.77531657874775,18.863639987433622,25.155523901598603,6.2918839141649805,0.6815585782479432,22.909757980813254,1
2020-08-25,2020,16,46.95121009592529,18.77531657874775,18.863639987433622,25.155523901598603,6.2918839141649805,0.6815585782479432,14.78048403837056,1
2020-08-26,2020,0,48.64040937478779,17.84001739408772,25.263708033304503,22.547492533851827,2.7162154994526766,1.4514680469896502,13.571918125044306,1
2020-08-26,2020,8,48.64040937478779,17.84001739408772,25.263708033304503,22.547492533851827,2.7162154994526766,1.4514680469896502,-6.028081874956911,0
2020-08-26,2020,16,48.64040937478779,17.84001739408772,25.263708033304503,22.547492533851827,2.7162154994526766,1.4514680469896502,8.271918125041736,1
2020-08-27,2020,0,50.29466584801726,16.890017664117885,22.6875554927765,20.71698037373891,1.9705751190375906,1.4275867786251708,14.60773349706335,1
2020-08-27,2020,8,50.29466584801726,16.890017664117885,22.6875554927765,20.71698037373891,1.9705751190375906,1.4275867786251708,2.307733497064305,1
2020-08-27,2020,16,50.29466584801726,16.890017664117885,22.6875554927765,20.71698037373891,1.9705751190375906,1.4275867786251708,21.87440016372966,1
2020-08-28,2020,0,54.55218971601595,15.932589806534194,19.42284125224059,20.825924353229208,1.403083100988617,2.014584576203244,32.32289539012845,1
