pair,date,regime,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2016-05-18,BELOW,SELL1,SELL,100.0,109.017,109.651,SL,-63.4,-6340.0,112104,112117
USDJPY,2016-05-18,BELOW,BUY1,BUY,130.0,109.017,109.651,TP,63.4,8242.0,112104,112117
USDJPY,2016-05-19,ABOVE,BUY1,BUY,100.0,110.18,110.456,TP,27.6,2760.0,112128,112165
USDJPY,2016-05-19,ABOVE,SELL1,SELL,130.0,110.18,110.056,TP,12.4,1612.0,112128,112223
USDJPY,2016-05-19,ABOVE,SELL2,SELL,130.0,109.722,110.056,TP,-33.4,-4342.0,112165,112223
USDJPY,2016-05-20,BELOW,SELL1,SELL,100.0,109.917,110.381,SL,-46.4,-4640.0,112152,112162
USDJPY,2016-05-20,BELOW,BUY1,BUY,130.0,109.917,110.381,TP,46.4,6032.0,112152,112162
USDJPY,2016-05-21,BELOW,SELL1,SELL,100.0,110.098,109.649,TP,44.9,4490.0,112176,112225
USDJPY,2016-05-21,BELOW,BUY1,BUY,130.0,110.098,110.049,TP,-4.9,-637.0,112176,112262
USDJPY,2016-05-21,BELOW,BUY2,BUY,130.0,109.588,110.049,TP,46.1,5993.0,112231,112262
USDJPY,2016-05-23,BELOW,SELL1,SELL,100.0,110.03,109.797,TP,23.3,2330.0,112224,112224
USDJPY,2016-05-23,BELOW,BUY1,BUY,130.0,110.03,110.197,TP,16.7,2171.0,112224,112280
USDJPY,2016-05-23,BELOW,BUY2,BUY,130.0,109.242,110.197,TP,95.5,12415.0,112241,112280
USDJPY,2016-05-24,BELOW,SELL1,SELL,100.0,109.374,110.087,SL,-71.3,-7130.0,112248,112265
USDJPY,2016-05-24,BELOW,BUY1,BUY,130.0,109.374,110.087,TP,71.3,9269.0,112248,112265
USDJPY,2016-05-25,ABOVE,BUY1,BUY,100.0,110.16,110.387,TP,22.7,2270.0,112272,112285
USDJPY,2016-05-25,ABOVE,SELL1,SELL,130.0,110.16,109.987,TP,17.3,2249.0,112272,112296
USDJPY,2016-05-25,ABOVE,SELL2,SELL,130.0,110.17,109.987,TP,18.3,2379.0,112285,112296
USDJPY,2016-05-26,BELOW,SELL1,SELL,100.0,110.131,109.664,TP,46.7,4670.0,112296,112296
USDJPY,2016-05-26,BELOW,BUY1,BUY,130.0,110.131,110.06400000000001,TP,-6.7,-871.0,112296,112304
USDJPY,2016-05-26,BELOW,BUY2,BUY,130.0,109.448,110.06400000000001,TP,61.6,8008.0,112296,112304
USDJPY,2016-05-27,BELOW,SELL1,SELL,100.0,109.711,110.211,SL,-50.0,-5000.0,112320,112338
USDJPY,2016-05-27,BELOW,BUY1,BUY,130.0,109.711,110.211,TP,50.0,6500.0,112320,112338
USDJPY,2016-05-28,ABOVE,BUY1,BUY,100.0,110.25,110.647,TP,39.7,3970.0,112344,112390
USDJPY,2016-05-28,ABOVE,SELL1,SELL,130.0,110.25,110.247,TP,0.3,39.0,112344,112445
USDJPY,2016-05-28,ABOVE,SELL2,SELL,130.0,110.474,110.247,TP,22.7,2951.0,112390,112445
USDJPY,2016-05-30,ABOVE,BUY1,BUY,100.0,110.777,111.056,TP,27.9,2790.0,112392,112396
USDJPY,2016-05-30,ABOVE,SELL1,SELL,130.0,110.777,110.65599999999999,TP,12.1,1573.0,112392,112432
USDJPY,2016-05-30,ABOVE,SELL2,SELL,130.0,111.25,110.65599999999999,TP,59.4,7722.0,112397,112432
USDJPY,2016-05-31,BELOW,SELL1,SELL,100.0,110.841,110.51599999999999,TP,32.5,3250.0,112416,112435
USDJPY,2016-05-31,BELOW,BUY1,BUY,130.0,110.841,107.716,SL,-312.5,-40625.0,112416,112500
USDJPY,2016-05-31,BELOW,BUY2,BUY,130.0,110.446,107.716,SL,-273.0,-35490.0,112440,112500
USDJPY,2016-06-01,BELOW,SELL1,SELL,100.0,110.636,110.301,TP,33.5,3350.0,112440,112445
USDJPY,2016-06-01,BELOW,BUY1,BUY,130.0,110.636,107.501,SL,-313.5,-40755.0,112440,112501
USDJPY,2016-06-01,BELOW,BUY2,BUY,130.0,110.349,107.501,SL,-284.8,-37024.0,112445,112501
USDJPY,2016-06-02,BELOW,SELL1,SELL,100.0,109.465,108.851,TP,61.4,6140.0,112464,112466
USDJPY,2016-06-02,BELOW,BUY1,BUY,130.0,109.465,109.251,TP,-21.4,-2782.0,112464,112470
USDJPY,2016-06-02,BELOW,BUY2,BUY,130.0,109.83,109.251,TP,-57.9,-7527.0,112466,112470
USDJPY,2016-06-03,BELOW,SELL1,SELL,100.0,108.864,108.323,TP,54.1,5410.0,112488,112500
USDJPY,2016-06-03,BELOW,BUY1,BUY,130.0,108.864,105.523,SL,-334.1,-43433.0,112488,112794
USDJPY,2016-06-03,BELOW,BUY2,BUY,130.0,108.466,105.523,SL,-294.3,-38259.0,112500,112794
USDJPY,2016-06-04,BELOW,SELL1,SELL,100.0,106.51,106.309,TP,20.1,2010.0,112512,112639
USDJPY,2016-06-04,BELOW,BUY1,BUY,130.0,106.51,106.709,TP,19.9,2587.0,112512,112649
USDJPY,2016-06-04,BELOW,BUY2,BUY,130.0,108.135,106.709,TP,-142.6,-18538.0,112639,112649
USDJPY,2016-06-06,ABOVE,BUY1,BUY,100.0,106.676,107.032,TP,35.6,3560.0,112560,112562
USDJPY,2016-06-06,ABOVE,SELL1,SELL,130.0,106.676,106.63199999999999,TP,4.4,572.0,112560,112622
USDJPY,2016-06-06,ABOVE,SELL2,SELL,130.0,107.366,106.63199999999999,TP,73.4,9542.0,112574,112622
USDJPY,2016-06-07,ABOVE,BUY1,BUY,100.0,107.455,107.85600000000001,TP,40.1,4010.0,112584,112587
USDJPY,2016-06-07,ABOVE,SELL1,SELL,130.0,107.455,107.456,TP,-0.1,-13.0,112584,112597
USDJPY,2016-06-07,ABOVE,SELL2,SELL,130.0,107.526,107.456,TP,7.0,910.0,112587,112597
USDJPY,2016-06-08,BELOW,SELL1,SELL,100.0,107.296,106.952,TP,34.4,3440.0,112608,112608
USDJPY,2016-06-08,BELOW,BUY1,BUY,130.0,107.296,104.152,SL,-314.4,-40872.0,112608,112805
USDJPY,2016-06-08,BELOW,BUY2,BUY,130.0,106.903,104.152,SL,-275.1,-35763.0,112609,112805
USDJPY,2016-06-09,BELOW,SELL1,SELL,100.0,106.778,106.39399999999999,TP,38.4,3840.0,112632,112639
USDJPY,2016-06-09,BELOW,BUY1,BUY,130.0,106.778,106.794,TP,1.6,208.0,112632,112649
USDJPY,2016-06-09,BELOW,BUY2,BUY,130.0,106.301,106.794,TP,49.3,6409.0,112640,112649
USDJPY,2016-06-10,ABOVE,BUY1,BUY,100.0,107.109,106.256,SL,-85.3,-8530.0,112656,112729
USDJPY,2016-06-10,ABOVE,SELL1,SELL,130.0,107.109,106.256,TP,85.3,11089.0,112656,112729
USDJPY,2016-06-11,ABOVE,BUY1,BUY,100.0,106.967,106.554,SL,-41.3,-4130.0,112680,112727
USDJPY,2016-06-11,ABOVE,SELL1,SELL,130.0,106.967,106.554,TP,41.3,5369.0,112680,112727
USDJPY,2016-06-13,BELOW,SELL1,SELL,100.0,106.488,106.181,TP,30.7,3070.0,112728,112729
USDJPY,2016-06-13,BELOW,BUY1,BUY,130.0,106.488,106.581,TP,9.3,1209.0,112728,112989
USDJPY,2016-06-13,BELOW,BUY2,BUY,130.0,105.967,106.581,TP,61.4,7982.0,112732,112989
USDJPY,2016-06-14,ABOVE,BUY1,BUY,100.0,106.186,105.732,SL,-45.4,-4540.0,112752,112758
USDJPY,2016-06-14,ABOVE,SELL1,SELL,130.0,106.186,105.732,TP,45.4,5902.0,112752,112758
USDJPY,2016-06-15,ABOVE,BUY1,BUY,100.0,106.082,105.629,SL,-45.3,-4530.0,112776,112794
USDJPY,2016-06-15,ABOVE,SELL1,SELL,130.0,106.082,105.629,TP,45.3,5889.0,112776,112794
USDJPY,2016-06-16,BELOW,SELL1,SELL,100.0,105.886,105.231,TP,65.5,6550.0,112800,112802
USDJPY,2016-06-16,BELOW,BUY1,BUY,130.0,105.886,105.631,TP,-25.5,-3315.0,112800,112978
USDJPY,2016-06-16,BELOW,BUY2,BUY,130.0,105.395,105.631,TP,23.6,3068.0,112802,112978
USDJPY,2016-06-17,ABOVE,BUY1,BUY,100.0,104.766,106.09,TP,132.4,13240.0,112824,112988
USDJPY,2016-06-17,ABOVE,SELL1,SELL,130.0,104.766,105.69,TP,-92.4,-12012.0,112824,112991
USDJPY,2016-06-17,ABOVE,SELL2,SELL,130.0,104.55,105.69,TP,-114.0,-14820.0,112988,112991
USDJPY,2016-06-18,BELOW,SELL1,SELL,100.0,104.1,104.825,SL,-72.5,-7250.0,112848,112896
USDJPY,2016-06-18,BELOW,BUY1,BUY,130.0,104.1,104.825,TP,72.5,9425.0,112848,112896
USDJPY,2016-06-20,ABOVE,BUY1,BUY,100.0,104.626,104.1,SL,-52.6,-5260.0,112896,112913
USDJPY,2016-06-20,ABOVE,SELL1,SELL,130.0,104.626,104.1,TP,52.6,6838.0,112896,112913
USDJPY,2016-06-21,BELOW,SELL1,SELL,100.0,103.822,104.842,SL,-102.0,-10200.0,112920,112939
USDJPY,2016-06-21,BELOW,BUY1,BUY,130.0,103.822,104.842,TP,102.0,13260.0,112920,112939
USDJPY,2016-06-22,ABOVE,BUY1,BUY,100.0,104.71,105.25800000000001,TP,54.8,5480.0,112944,112978
USDJPY,2016-06-22,ABOVE,SELL1,SELL,130.0,104.71,104.858,TP,-14.8,-1924.0,112944,112991
USDJPY,2016-06-22,ABOVE,SELL2,SELL,130.0,104.583,104.858,TP,-27.5,-3575.0,112978,112991
USDJPY,2016-06-23,ABOVE,BUY1,BUY,100.0,104.657,104.316,SL,-34.1,-3410.0,112968,112974
USDJPY,2016-06-23,ABOVE,SELL1,SELL,130.0,104.657,104.316,TP,34.1,4433.0,112968,112974
USDJPY,2016-06-24,ABOVE,BUY1,BUY,100.0,104.936,102.998,SL,-193.8,-19380.0,112992,112994
USDJPY,2016-06-24,ABOVE,SELL1,SELL,130.0,104.936,102.998,TP,193.8,25194.0,112992,112994
USDJPY,2016-06-25,BELOW,SELL1,SELL,100.0,102.03,104.724,TIME_EXIT,-269.4,-26940.0,113016,113447
USDJPY,2016-06-25,BELOW,BUY1,BUY,130.0,102.03,104.724,TIME_EXIT,269.4,35022.0,113016,113447
USDJPY,2016-06-27,ABOVE,BUY1,BUY,100.0,102.198,101.477,SL,-72.1,-7210.0,113064,113068
USDJPY,2016-06-27,ABOVE,SELL1,SELL,130.0,102.198,101.477,TP,72.1,9373.0,113064,113068
USDJPY,2016-06-28,BELOW,SELL1,SELL,100.0,101.809,102.47,SL,-66.1,-6610.0,113088,113101
USDJPY,2016-06-28,BELOW,BUY1,BUY,130.0,101.809,102.47,TP,66.1,8593.0,113088,113101
USDJPY,2016-06-29,ABOVE,BUY1,BUY,100.0,102.699,103.041,TP,34.2,3420.0,113112,113152
USDJPY,2016-06-29,ABOVE,SELL1,SELL,130.0,102.699,102.64099999999999,TP,5.8,754.0,113112,113167
USDJPY,2016-06-29,ABOVE,SELL2,SELL,130.0,102.559,102.64099999999999,TP,-8.2,-1066.0,113152,113167
USDJPY,2016-06-30,ABOVE,BUY1,BUY,100.0,102.786,103.22,TP,43.4,4340.0,113136,113152
USDJPY,2016-06-30,ABOVE,SELL1,SELL,130.0,102.786,102.82,TP,-3.4,-442.0,113136,113160
USDJPY,2016-06-30,ABOVE,SELL2,SELL,130.0,103.173,102.82,TP,35.3,4589.0,113152,113160
USDJPY,2016-07-01,ABOVE,BUY1,BUY,100.0,103.094,102.36,SL,-73.4,-7340.0,113160,113256
USDJPY,2016-07-01,ABOVE,SELL1,SELL,130.0,103.094,102.36,TP,73.4,9542.0,113160,113256
USDJPY,2016-07-02,BELOW,SELL1,SELL,100.0,102.475,102.24199999999999,TP,23.3,2330.0,113184,113257
USDJPY,2016-07-02,BELOW,BUY1,BUY,130.0,102.475,102.642,TP,16.7,2171.0,113184,113412
USDJPY,2016-07-02,BELOW,BUY2,BUY,130.0,102.164,102.642,TP,47.8,6214.0,113257,113412
USDJPY,2016-07-04,BELOW,SELL1,SELL,100.0,102.483,102.671,SL,-18.8,-1880.0,113232,113233
USDJPY,2016-07-04,BELOW,BUY1,BUY,130.0,102.483,102.671,TP,18.8,2444.0,113232,113233
USDJPY,2016-07-05,BELOW,SELL1,SELL,100.0,102.523,102.224,TP,29.9,2990.0,113256,113257
USDJPY,2016-07-05,BELOW,BUY1,BUY,130.0,102.523,102.62400000000001,TP,10.1,1313.0,113256,113412
USDJPY,2016-07-05,BELOW,BUY2,BUY,130.0,101.802,102.62400000000001,TP,82.2,10686.0,113263,113412
USDJPY,2016-07-06,BELOW,SELL1,SELL,100.0,101.163,100.848,TP,31.5,3150.0,113280,113281
USDJPY,2016-07-06,BELOW,BUY1,BUY,130.0,101.163,101.248,TP,8.5,1105.0,113280,113296
USDJPY,2016-07-06,BELOW,BUY2,BUY,130.0,101.526,101.248,TP,-27.8,-3614.0,113281,113296
USDJPY,2016-07-07,ABOVE,BUY1,BUY,100.0,101.143,100.199,SL,-94.4,-9440.0,113304,113341
USDJPY,2016-07-07,ABOVE,SELL1,SELL,130.0,101.143,100.199,TP,94.4,12272.0,113304,113341
USDJPY,2016-07-08,BELOW,SELL1,SELL,100.0,100.758,100.39699999999999,TP,36.1,3610.0,113328,113331
USDJPY,2016-07-08,BELOW,BUY1,BUY,130.0,100.758,100.797,TP,3.9,507.0,113328,113340
USDJPY,2016-07-08,BELOW,BUY2,BUY,130.0,100.252,100.797,TP,54.5,7085.0,113331,113340
USDJPY,2016-07-09,BELOW,SELL1,SELL,100.0,100.549,101.278,SL,-72.9,-7290.0,113352,113405
USDJPY,2016-07-09,BELOW,BUY1,BUY,130.0,100.549,101.278,TP,72.9,9477.0,113352,113405
USDJPY,2016-07-11,ABOVE,BUY1,BUY,100.0,100.698,101.003,TP,30.5,3050.0,113400,113404
USDJPY,2016-07-11,ABOVE,SELL1,SELL,130.0,100.698,103.803,SL,-310.5,-40365.0,113400,113433
USDJPY,2016-07-11,ABOVE,SELL2,SELL,130.0,101.516,103.803,SL,-228.7,-29731.0,113405,113433
USDJPY,2016-07-12,ABOVE,BUY1,BUY,100.0,102.508,103.093,TP,58.5,5850.0,113424,113425
USDJPY,2016-07-12,ABOVE,SELL1,SELL,130.0,102.508,105.893,SL,-338.5,-44005.0,113424,113481
USDJPY,2016-07-12,ABOVE,SELL2,SELL,130.0,101.558,105.893,SL,-433.5,-56355.0,113425,113481
USDJPY,2016-07-13,ABOVE,BUY1,BUY,100.0,104.722,105.186,TP,46.4,4640.0,113448,113477
USDJPY,2016-07-13,ABOVE,SELL1,SELL,130.0,104.722,104.786,TP,-6.4,-832.0,113448,113516
USDJPY,2016-07-13,ABOVE,SELL2,SELL,130.0,103.45,104.786,TP,-133.6,-17368.0,113477,113516
USDJPY,2016-07-14,BELOW,SELL1,SELL,100.0,104.048,104.862,SL,-81.4,-8140.0,113472,113477
USDJPY,2016-07-14,BELOW,BUY1,BUY,130.0,104.048,104.862,TP,81.4,10582.0,113472,113477
USDJPY,2016-07-15,ABOVE,BUY1,BUY,100.0,105.145,106.137,TP,99.2,9920.0,113496,113498
USDJPY,2016-07-15,ABOVE,SELL1,SELL,130.0,105.145,105.737,TP,-59.2,-7696.0,113496,113501
USDJPY,2016-07-15,ABOVE,SELL2,SELL,130.0,104.973,105.737,TP,-76.4,-9932.0,113498,113501
USDJPY,2016-07-16,BELOW,SELL1,SELL,100.0,104.839,106.316,SL,-147.7,-14770.0,113520,113590
USDJPY,2016-07-16,BELOW,BUY1,BUY,130.0,104.839,106.316,TP,147.7,19201.0,113520,113590
USDJPY,2016-07-18,BELOW,SELL1,SELL,100.0,105.396,106.015,SL,-61.9,-6190.0,113568,113583
USDJPY,2016-07-18,BELOW,BUY1,BUY,130.0,105.396,106.015,TP,61.9,8047.0,113568,113583
USDJPY,2016-07-19,ABOVE,BUY1,BUY,100.0,106.18,106.53,TP,35.0,3500.0,113592,113604
USDJPY,2016-07-19,ABOVE,SELL1,SELL,130.0,106.18,106.13,TP,5.0,650.0,113592,113607
USDJPY,2016-07-19,ABOVE,SELL2,SELL,130.0,106.27,106.13,TP,14.0,1820.0,113604,113607
USDJPY,2016-07-20,ABOVE,BUY1,BUY,100.0,106.12,106.733,TP,61.3,6130.0,113616,113630
USDJPY,2016-07-20,ABOVE,SELL1,SELL,130.0,106.12,106.333,TP,-21.3,-2769.0,113616,113648
USDJPY,2016-07-20,ABOVE,SELL2,SELL,130.0,106.647,106.333,TP,31.4,4082.0,113630,113648
USDJPY,2016-07-21,ABOVE,BUY1,BUY,100.0,107.183,105.828,SL,-135.5,-13550.0,113640,113649
USDJPY,2016-07-21,ABOVE,SELL1,SELL,130.0,107.183,105.828,TP,135.5,17615.0,113640,113649
USDJPY,2016-07-22,BELOW,SELL1,SELL,100.0,105.789,105.218,TP,57.1,5710.0,113664,113760
USDJPY,2016-07-22,BELOW,BUY1,BUY,130.0,105.789,105.61800000000001,TP,-17.1,-2223.0,113664,113787
USDJPY,2016-07-22,BELOW,BUY2,BUY,130.0,106.492,105.61800000000001,TP,-87.4,-11362.0,113760,113787
USDJPY,2016-07-23,ABOVE,BUY1,BUY,100.0,106.036,106.601,TP,56.5,5650.0,113688,113736
USDJPY,2016-07-23,ABOVE,SELL1,SELL,130.0,106.036,106.201,TP,-16.5,-2145.0,113688,113741
USDJPY,2016-07-23,ABOVE,SELL2,SELL,130.0,106.565,106.201,TP,36.4,4732.0,113736,113741
USDJPY,2016-07-25,ABOVE,BUY1,BUY,100.0,106.289,106.611,TP,32.2,3220.0,113736,113736
USDJPY,2016-07-25,ABOVE,SELL1,SELL,130.0,106.289,106.211,TP,7.8,1014.0,113736,113741
USDJPY,2016-07-26,BELOW,SELL1,SELL,100.0,105.593,105.36399999999999,TP,22.9,2290.0,113760,113760
USDJPY,2016-07-26,BELOW,BUY1,BUY,130.0,105.593,105.764,TP,17.1,2223.0,113760,113787
USDJPY,2016-07-26,BELOW,BUY2,BUY,130.0,105.723,105.764,TP,4.1,533.0,113760,113787
USDJPY,2016-07-27,ABOVE,BUY1,BUY,100.0,104.849,105.837,TP,98.8,9880.0,113784,113787
USDJPY,2016-07-27,ABOVE,SELL1,SELL,130.0,104.849,105.437,TP,-58.8,-7644.0,113784,113788
USDJPY,2016-07-27,ABOVE,SELL2,SELL,130.0,104.994,105.437,TP,-44.3,-5759.0,113787,113788
USDJPY,2016-07-28,BELOW,SELL1,SELL,100.0,104.923,104.61399999999999,TP,30.9,3090.0,113808,113814
USDJPY,2016-07-28,BELOW,BUY1,BUY,130.0,104.923,105.014,TP,9.1,1183.0,113808,113825
USDJPY,2016-07-28,BELOW,BUY2,BUY,130.0,105.545,105.014,TP,-53.1,-6903.0,113814,113825
USDJPY,2016-07-29,ABOVE,BUY1,BUY,100.0,104.832,103.354,SL,-147.8,-14780.0,113832,113835
USDJPY,2016-07-29,ABOVE,SELL1,SELL,130.0,104.832,103.354,TP,147.8,19214.0,113832,113835
USDJPY,2016-07-30,BELOW,SELL1,SELL,100.0,102.056,101.77199999999999,TP,28.4,2840.0,113856,113935
USDJPY,2016-07-30,BELOW,BUY1,BUY,130.0,102.056,102.172,TP,11.6,1508.0,113856,114070
USDJPY,2016-07-30,BELOW,BUY2,BUY,130.0,104.618,102.172,TP,-244.6,-31798.0,113935,114070
USDJPY,2016-08-01,ABOVE,BUY1,BUY,100.0,102.334,102.75,TP,41.6,4160.0,113904,113930
USDJPY,2016-08-01,ABOVE,SELL1,SELL,130.0,102.334,102.35,TP,-1.6,-208.0,113904,113933
USDJPY,2016-08-02,BELOW,SELL1,SELL,100.0,102.311,102.683,SL,-37.2,-3720.0,113928,113929
USDJPY,2016-08-02,BELOW,BUY1,BUY,130.0,102.311,102.683,TP,37.2,4836.0,113928,113929
USDJPY,2016-08-03,BELOW,SELL1,SELL,100.0,101.076,100.479,TP,59.7,5970.0,113952,114267
USDJPY,2016-08-03,BELOW,BUY1,BUY,130.0,101.076,100.879,TP,-19.7,-2561.0,113952,114292
USDJPY,2016-08-03,BELOW,BUY2,BUY,130.0,101.83,100.879,TP,-95.1,-12363.0,114267,114292
USDJPY,2016-08-04,ABOVE,BUY1,BUY,100.0,101.344,101.769,TP,42.5,4250.0,113976,114013
USDJPY,2016-08-04,ABOVE,SELL1,SELL,130.0,101.344,101.369,TP,-2.5,-325.0,113976,114120
USDJPY,2016-08-04,ABOVE,SELL2,SELL,130.0,101.748,101.369,TP,37.9,4927.0,114013,114120
USDJPY,2016-08-05,BELOW,SELL1,SELL,100.0,101.199,101.667,SL,-46.8,-4680.0,114000,114013
USDJPY,2016-08-05,BELOW,BUY1,BUY,130.0,101.199,101.667,TP,46.8,6084.0,114000,114013
USDJPY,2016-08-06,ABOVE,BUY1,BUY,100.0,101.788,102.26100000000001,TP,47.3,4730.0,114024,114079
USDJPY,2016-08-06,ABOVE,SELL1,SELL,130.0,101.788,101.861,TP,-7.3,-949.0,114024,114110
USDJPY,2016-08-06,ABOVE,SELL2,SELL,130.0,101.872,101.861,TP,1.1,143.0,114079,114110
USDJPY,2016-08-08,ABOVE,BUY1,BUY,100.0,102.053,102.46000000000001,TP,40.7,4070.0,114072,114084
USDJPY,2016-08-08,ABOVE,SELL1,SELL,130.0,102.053,102.06,TP,-0.7,-91.0,114072,114108
USDJPY,2016-08-09,ABOVE,BUY1,BUY,100.0,102.286,101.91,SL,-37.6,-3760.0,114096,114110
USDJPY,2016-08-09,ABOVE,SELL1,SELL,130.0,102.286,101.91,TP,37.6,4888.0,114096,114110
USDJPY,2016-08-10,BELOW,SELL1,SELL,100.0,101.927,101.59,TP,33.7,3370.0,114120,114120
USDJPY,2016-08-10,BELOW,BUY1,BUY,130.0,101.927,101.99000000000001,TP,6.3,819.0,114120,114162
USDJPY,2016-08-10,BELOW,BUY2,BUY,130.0,101.529,101.99000000000001,TP,46.1,5993.0,114120,114162
USDJPY,2016-08-11,BELOW,SELL1,SELL,100.0,101.138,101.934,SL,-79.6,-7960.0,114144,114161
USDJPY,2016-08-11,BELOW,BUY1,BUY,130.0,101.138,101.934,TP,79.6,10348.0,114144,114161
USDJPY,2016-08-12,ABOVE,BUY1,BUY,100.0,101.83,102.254,TP,42.4,4240.0,114168,114178
USDJPY,2016-08-12,ABOVE,SELL1,SELL,130.0,101.83,101.854,TP,-2.4,-312.0,114168,114180
USDJPY,2016-08-12,ABOVE,SELL2,SELL,130.0,102.024,101.854,TP,17.0,2210.0,114178,114180
USDJPY,2016-08-13,BELOW,SELL1,SELL,100.0,101.284,100.633,TP,65.1,6510.0,114192,114266
USDJPY,2016-08-13,BELOW,BUY1,BUY,130.0,101.284,101.033,TP,-25.1,-3263.0,114192,114293
USDJPY,2016-08-13,BELOW,BUY2,BUY,130.0,101.272,101.033,TP,-23.9,-3107.0,114266,114293
USDJPY,2016-08-15,BELOW,SELL1,SELL,100.0,101.258,101.416,SL,-15.8,-1580.0,114240,114240
USDJPY,2016-08-15,BELOW,BUY1,BUY,130.0,101.258,101.416,TP,15.8,2054.0,114240,114240
USDJPY,2016-08-16,ABOVE,BUY1,BUY,100.0,101.265,100.87,SL,-39.5,-3950.0,114264,114266
USDJPY,2016-08-16,ABOVE,SELL1,SELL,130.0,101.265,100.87,TP,39.5,5135.0,114264,114266
USDJPY,2016-08-17,BELOW,SELL1,SELL,100.0,100.169,101.267,SL,-109.8,-10980.0,114288,114519
USDJPY,2016-08-17,BELOW,BUY1,BUY,130.0,100.169,101.267,TP,109.8,14274.0,114288,114519
USDJPY,2016-08-18,BELOW,SELL1,SELL,100.0,99.895,101.164,SL,-126.9,-12690.0,114312,114519
USDJPY,2016-08-18,BELOW,BUY1,BUY,130.0,99.895,101.164,TP,126.9,16497.0,114312,114519
USDJPY,2016-08-19,ABOVE,BUY1,BUY,100.0,100.138,100.697,TP,55.9,5590.0,114336,114405
USDJPY,2016-08-19,ABOVE,SELL1,SELL,130.0,100.138,100.297,TP,-15.9,-2067.0,114336,114407
USDJPY,2016-08-19,ABOVE,SELL2,SELL,130.0,100.644,100.297,TP,34.7,4511.0,114405,114407
USDJPY,2016-08-20,BELOW,SELL1,SELL,100.0,100.187,100.459,SL,-27.2,-2720.0,114360,114405
USDJPY,2016-08-20,BELOW,BUY1,BUY,130.0,100.187,100.459,TP,27.2,3536.0,114360,114405
USDJPY,2016-08-22,ABOVE,BUY1,BUY,100.0,100.56,100.187,SL,-37.3,-3730.0,114408,114432
USDJPY,2016-08-22,ABOVE,SELL1,SELL,130.0,100.56,100.187,TP,37.3,4849.0,114408,114432
USDJPY,2016-08-23,BELOW,SELL1,SELL,100.0,100.271,100.01299999999999,TP,25.8,2580.0,114432,114438
USDJPY,2016-08-23,BELOW,BUY1,BUY,130.0,100.271,100.413,TP,14.2,1846.0,114432,114456
USDJPY,2016-08-24,ABOVE,BUY1,BUY,100.0,100.296,100.583,TP,28.7,2870.0,114456,114470
USDJPY,2016-08-24,ABOVE,SELL1,SELL,130.0,100.296,100.18299999999999,TP,11.3,1469.0,114456,114518
USDJPY,2016-08-24,ABOVE,SELL2,SELL,130.0,100.941,103.383,SL,-244.2,-31746.0,114519,114636
USDJPY,2016-08-25,ABOVE,BUY1,BUY,100.0,100.568,100.095,BOTH_SL,-47.3,-4730.0,114480,114518
USDJPY,2016-08-25,ABOVE,SELL1,SELL,130.0,100.568,100.095,TP,47.3,6149.0,114480,114518
USDJPY,2016-08-26,ABOVE,BUY1,BUY,100.0,100.564,100.302,SL,-26.2,-2620.0,114504,114516
USDJPY,2016-08-26,ABOVE,SELL1,SELL,130.0,100.564,100.302,TP,26.2,3406.0,114504,114516
USDJPY,2016-08-27,ABOVE,BUY1,BUY,100.0,101.804,102.144,TP,34.0,3400.0,114528,114576
USDJPY,2016-08-27,ABOVE,SELL1,SELL,130.0,101.804,101.744,TP,6.0,780.0,114528,114791
USDJPY,2016-08-27,ABOVE,SELL2,SELL,130.0,101.062,101.744,TP,-68.2,-8866.0,114576,114791
USDJPY,2016-08-29,BELOW,SELL1,SELL,100.0,101.916,102.106,SL,-19.0,-1900.0,114576,114576
USDJPY,2016-08-29,BELOW,BUY1,BUY,130.0,101.916,102.106,TP,19.0,2470.0,114576,114576
USDJPY,2016-08-30,BELOW,SELL1,SELL,100.0,101.834,102.393,SL,-55.9,-5590.0,114600,114607
USDJPY,2016-08-30,BELOW,BUY1,BUY,130.0,101.834,102.393,TP,55.9,7267.0,114600,114607
USDJPY,2016-08-31,ABOVE,BUY1,BUY,100.0,102.886,103.33500000000001,TP,44.9,4490.0,114624,114631
USDJPY,2016-08-31,ABOVE,SELL1,SELL,130.0,102.886,102.935,TP,-4.9,-637.0,114624,114684
USDJPY,2016-08-31,ABOVE,SELL2,SELL,130.0,102.753,102.935,TP,-18.2,-2366.0,114631,114684
USDJPY,2016-09-01,ABOVE,BUY1,BUY,100.0,103.316,103.73,TP,41.4,4140.0,114648,114660
USDJPY,2016-09-01,ABOVE,SELL1,SELL,130.0,103.316,103.33,TP,-1.4,-182.0,114648,114662
USDJPY,2016-09-01,ABOVE,SELL2,SELL,130.0,103.86,103.33,TP,53.0,6890.0,114660,114662
USDJPY,2016-09-02,BELOW,SELL1,SELL,100.0,103.253,102.86,TP,39.3,3930.0,114672,114684
USDJPY,2016-09-02,BELOW,BUY1,BUY,130.0,103.253,103.26,TP,0.7,91.0,114672,114685
USDJPY,2016-09-02,BELOW,BUY2,BUY,130.0,102.998,103.26,TP,26.2,3406.0,114684,114685
USDJPY,2016-09-03,ABOVE,BUY1,BUY,100.0,103.897,102.799,SL,-109.8,-10980.0,114696,114782
