date,entry_px,exit_px,net_pips,exit_reason,+DI_prev,-DI_prev
2003-09-12,131.08667,132.0733,-99.6632,SL,25.0632,22.7984
2003-09-16,132.41667,131.23854,116.8125,TP,25.7731,20.9636
2003-10-08,129.39333,128.21675,116.6585,TP,23.7063,18.3763
2003-10-25,129.03167,127.99311,102.856,TP,22.7754,17.032
2003-10-26,128.67,127.70413,95.5872,TP,22.7401,17.0056
2003-10-27,128.415,127.48029,92.4711,TP,21.8198,19.7248
2003-11-04,127.29333,126.39449,88.8848,TP,24.7523,23.4069
2003-11-18,128.40667,129.07689,-68.0225,SL,34.9692,21.7037
2003-11-21,129.80333,128.84809,94.5248,TP,31.3246,15.85
2003-11-25,129.03667,129.7396,-71.2929,SL,24.3449,22.6196
2003-11-26,129.11667,129.82639,-71.9719,SL,22.3897,20.8029
2003-11-30,131.47,132.15523,-69.523,SL,28.6526,16.019
2003-12-02,131.12,131.8437,-73.3704,SL,27.915,18.8401
2003-12-05,130.82,131.56406,-75.4058,SL,21.7389,16.8893
2003-12-08,130.941,131.58508,-65.4082,SL,21.9314,15.6216
2003-12-14,132.4,131.56995,82.0045,TP,25.7303,10.1018
2003-12-15,131.77967,132.43211,-66.2439,SL,23.3819,18.3071
2003-12-17,132.60333,133.26597,-67.2634,SL,25.0858,15.5423
2003-12-20,133.48,134.13693,-66.6935,SL,25.6085,12.552
2003-12-21,133.36,133.97001,-62.0011,SL,25.6085,12.552
2003-12-22,133.36567,133.95806,-60.2389,SL,27.2214,12.0022
2003-12-23,133.36667,133.94824,-59.1575,SL,26.3144,11.3521
2003-12-24,133.18,133.74353,-57.3534,SL,25.217,12.387
2003-12-26,133.47,134.01323,-55.3226,SL,25.7185,11.0799
2003-12-28,133.53,134.03043,-51.0429,SL,24.0721,12.1334
2003-12-29,133.395,133.87888,-49.3884,SL,23.1169,14.9482
2004-01-04,134.69,135.23076,-55.0762,SL,25.2498,10.2489
2004-01-06,134.94333,135.5134,-58.0065,SL,29.6952,8.3828
2004-01-07,135.18333,134.39248,78.085,TP,27.8937,7.2942
2004-01-08,134.51667,133.69456,81.2111,TP,24.9164,9.9154
2004-01-12,136.975,136.07837,88.6633,TP,32.5299,10.822
2004-01-13,136.25333,135.31805,92.5288,TP,28.9579,17.4313
2004-02-08,134.09,134.89768,-81.7676,SL,26.017,23.2514
2004-02-11,134.13,134.94013,-82.0129,SL,25.8224,23.6422
2004-02-13,135.01667,135.83484,-82.8172,SL,25.6214,20.1849
2004-02-14,134.75,135.59173,-85.1731,SL,23.1254,21.545
2004-02-16,134.27467,135.0131,-74.8429,SL,23.948,21.1759
2004-02-19,135.66,136.42136,-77.1357,SL,31.3703,16.444
2004-02-22,136.67,135.72828,93.1715,TP,31.1732,13.8378
2004-02-23,136.15533,136.86929,-72.3954,SL,29.3699,18.822
2004-02-26,136.58,135.57687,99.3131,TP,28.6443,15.9771
2004-02-29,136.31,135.35551,94.4487,TP,24.1031,20.4587
2004-03-02,135.97667,134.99853,96.8138,TP,22.5695,21.4868
2004-03-07,138.51,137.31241,118.7588,TP,34.6243,22.7343
2004-03-08,138.632,137.49818,112.3821,TP,35.8569,22.2977
2004-03-09,138.30333,137.15755,113.5784,TP,32.9481,25.5718
2004-03-10,137.56,136.37126,117.8742,TP,29.489,27.5896
2004-04-24,129.52567,128.19312,132.2544,TP,22.7594,19.0313
2004-05-03,132.31667,133.15707,-85.04,SL,29.9286,16.215
2004-05-04,131.77,132.60387,-84.3871,SL,28.0084,20.4513
2004-05-07,132.63667,133.50217,-87.5498,SL,27.0048,15.7761
2004-05-12,134.35,135.18964,-84.964,SL,30.7197,11.2266
2004-05-19,136.40333,135.24842,114.4911,TP,32.7674,8.7333
2004-05-21,135.16333,136.08177,-92.8441,SL,27.3292,14.5128
2004-05-26,135.62,134.52389,108.6108,TP,28.1589,13.7789
2004-05-29,134.98833,133.86662,111.1711,TP,26.3895,18.5164
2004-05-30,134.72,133.67159,103.8414,TP,26.2177,18.3959
2004-05-31,134.97767,133.97027,99.7392,TP,28.6464,17.7775
2004-06-03,134.82,135.72518,-91.5179,SL,24.8947,20.3393
2004-06-07,136.48667,135.37574,110.0924,TP,22.4213,18.2993
2004-07-01,132.06333,132.89862,-84.5286,SL,23.0012,21.7599
2004-07-08,134.25333,134.99976,-75.6426,SL,31.3595,14.4948
2004-07-10,134.373,135.11887,-75.5873,SL,29.176,13.9821
2004-07-12,133.82,134.50721,-69.7215,SL,27.3042,19.1967
2004-07-14,134.08,134.79637,-72.6369,SL,26.0846,15.8786
2004-07-19,135.41667,134.58051,82.6154,TP,27.7998,12.2091
2004-07-20,134.77333,133.9059,85.7429,TP,24.8834,20.0702
2004-07-21,134.25667,133.3316,91.5069,TP,21.6663,20.9886
2004-07-30,134.91667,134.03005,87.6614,TP,24.1881,17.9296
2004-08-09,135.49,136.09726,-61.7263,SL,28.1112,20.9574
2004-08-11,136.05,135.25769,78.2307,TP,31.013,18.0051
2004-08-12,135.59667,136.2276,-64.0934,SL,27.818,19.6371
2004-08-16,136.73,135.96164,75.8356,TP,26.3695,20.153
2004-08-17,136.52333,135.74551,76.7823,TP,24.188,21.5777
2004-09-15,134.44,133.67001,75.9989,TP,26.4934,20.8012
2004-09-16,133.87667,133.10968,75.699,TP,24.6972,23.7978
2004-09-18,133.85167,134.44775,-60.6082,SL,26.7982,24.5159
2004-09-24,135.95,136.53364,-59.3635,SL,38.4891,20.1666
2004-09-25,135.90167,136.48861,-59.6947,SL,35.5382,18.9612
2004-09-29,137.07,136.3414,71.86,TP,41.5425,16.3786
2004-10-01,136.79667,136.0447,74.1964,TP,36.6086,16.7337
2004-10-05,136.51,135.8011,69.8896,TP,31.425,22.4576
2004-10-08,136.7,135.99205,69.7952,TP,25.3647,19.4298
2004-10-11,135.89333,135.2518,63.1538,TP,24.0319,23.2737
2004-10-19,136.55,135.92057,61.9426,TP,25.1478,24.0299
2004-10-27,136.26667,135.55645,70.0212,TP,20.6254,17.681
2004-11-07,136.87,136.17746,68.2541,TP,23.8086,16.5719
2004-11-13,137.09,136.34735,73.2653,TP,26.2319,22.0153
2004-11-14,136.93,136.24039,67.9606,TP,26.2319,22.0153
2004-11-15,136.97667,136.32286,64.3804,TP,27.4717,21.5623
2004-11-28,136.36,136.87521,-52.5209,SL,27.9,22.0722
2004-12-02,136.82667,136.20496,61.1707,TP,28.6992,18.8589
2004-12-06,137.211,137.65264,-45.1645,SL,28.4737,22.1148
2004-12-11,139.24667,139.7988,-56.2136,SL,36.9058,12.212
2004-12-12,139.13,139.6427,-52.2698,SL,36.9058,12.212
2004-12-16,139.79667,139.09273,69.3938,TP,36.0042,10.2366
2004-12-17,139.05,138.28649,75.3506,TP,30.8241,16.5109
2004-12-26,140.27,140.76487,-50.487,SL,34.7663,10.8951
2004-12-28,140.30667,140.78289,-48.6224,SL,35.193,11.361
2004-12-29,140.33333,140.79954,-47.6208,SL,33.3812,10.7761
2004-12-31,140.67,139.96718,69.2817,TP,32.9858,8.0126
2005-01-01,139.38667,138.6346,74.2066,TP,28.6239,19.1395
2005-01-02,139.07,138.37165,68.8347,TP,28.6239,19.1395
2005-01-04,138.57333,137.87889,68.4446,TP,26.6273,25.0009
2005-01-28,134.43,135.09879,-67.8791,SL,20.7086,16.8342
2005-02-02,135.27667,134.52114,74.5529,TP,23.9328,13.3737
2005-02-03,135.26,134.50059,74.9412,TP,23.9071,12.3549
2005-02-07,134.16567,134.74144,-58.5772,SL,22.792,18.3795
2005-02-08,133.90333,134.48048,-58.7145,SL,21.1136,20.4654
2005-02-12,136.02667,136.6332,-61.6538,SL,28.8404,14.478
2005-02-13,136.0,136.56321,-57.3213,SL,28.8404,14.478
2005-02-20,138.08,137.35861,71.1395,TP,34.0393,10.451
2005-02-22,137.83,137.15298,66.7023,TP,31.2738,13.9627
2005-02-27,139.36,138.69063,65.9366,TP,30.6081,13.4316
2005-02-28,139.043,138.38342,64.958,TP,28.8435,17.9492
2005-03-01,138.44667,137.75945,67.7217,TP,25.7062,23.6866
2005-03-06,138.67,139.15026,-49.026,SL,26.9363,23.5483
2005-03-07,138.52133,138.98114,-46.9806,SL,26.1249,25.5902
2005-03-10,139.19333,139.70065,-51.7315,SL,28.7036,19.5558
2005-03-13,139.94,140.41244,-48.2445,SL,26.5592,16.8131
2005-03-16,139.43,139.93076,-51.0763,SL,26.8676,24.0867
2005-03-31,138.94933,138.3336,60.5734,TP,27.6678,23.3704
2005-04-02,138.93567,139.44168,-51.6017,SL,23.3182,22.6236
2005-04-06,139.18633,139.63446,-45.813,SL,26.0893,21.7729
2005-04-08,139.609,140.0893,-49.0305,SL,27.346,17.516
2005-04-11,139.98267,139.40467,56.7998,TP,25.4404,18.0687
2005-04-12,139.82967,139.25005,56.9613,TP,23.5574,19.8714
2005-04-22,139.68333,139.02496,64.8374,TP,22.81,19.1815
2005-07-02,133.76067,132.95395,79.6716,TP,25.2099,18.3822
2005-07-04,133.40667,132.67769,71.8973,TP,24.0553,21.7311
2005-07-08,133.89,134.4611,-58.1096,SL,26.134,20.9808
2005-07-11,134.27667,134.79016,-52.3489,SL,24.7185,22.1884
2005-07-14,135.43333,135.97938,-55.6049,SL,29.9054,16.706
2005-07-16,135.28367,135.86167,-58.8006,SL,24.8618,16.2589
2005-07-19,135.02667,135.55174,-53.5077,SL,26.7483,14.33
2005-07-22,135.06,134.13361,91.639,TP,26.5026,24.1008
2005-07-23,134.54133,135.26719,-73.5857,SL,24.1604,21.9708
2005-07-26,134.59667,135.25657,-66.9902,SL,25.8995,21.3896
2005-08-03,136.12667,136.70243,-58.5761,SL,28.2918,18.9349
2005-08-10,138.30667,137.60349,69.3177,TP,29.9812,13.8859
2005-08-11,137.19667,136.44167,74.5,TP,25.9288,25.2673
2005-08-12,136.81333,136.07326,73.0071,TP,24.5624,24.3749
2005-08-30,135.44667,135.94444,-50.777,SL,26.1161,20.7297
2005-09-06,137.0,136.35366,63.6338,TP,27.759,23.2297
2005-09-07,136.55667,137.05234,-50.567,SL,25.8549,23.452
2005-09-08,136.78667,137.30243,-52.5765,SL,26.7566,20.9284
2005-10-10,137.87667,137.28663,58.0035,TP,28.9882,19.9073
2005-10-11,137.71333,137.11214,59.119,TP,26.4182,21.6022
2005-10-17,137.82667,138.23137,-41.4704,SL,25.5301,20.1841
2005-10-19,138.29,137.74596,53.4037,TP,29.2162,16.8304
2005-10-22,138.635,138.04743,57.7574,TP,27.4872,16.1969
2005-10-24,138.33333,138.74008,-41.6749,SL,26.3362,19.3294
2005-10-29,139.69733,140.1662,-47.8869,SL,31.4531,16.319
2005-10-30,139.54,139.97713,-44.7128,SL,31.3272,16.2536
2005-11-01,139.58333,139.99373,-42.0401,SL,32.6042,14.9273
2005-11-04,140.36,139.72341,62.6586,TP,34.0483,13.7946
2005-11-05,139.96667,139.28,67.6666,TP,29.3105,16.1348
2005-11-06,139.71,139.07238,62.7618,TP,29.3105,16.1348
2005-11-07,139.613,139.00994,59.3059,TP,28.7766,17.6624
2005-11-17,139.26667,138.61045,64.6214,TP,25.5608,20.6965
2005-11-20,140.19,140.7018,-52.1804,SL,24.6659,19.7971
2005-11-26,140.288,140.80646,-52.8455,SL,19.2093,18.9237
2005-11-27,140.19,140.67167,-49.1673,SL,19.1993,18.9139
2005-12-04,141.28,141.75843,-48.8427,SL,23.396,13.4119
2005-12-07,142.43667,141.8002,62.6468,TP,32.3715,10.4935
2005-12-08,141.96667,141.30871,64.7956,TP,29.0776,15.7483
2005-12-11,142.53,143.0332,-51.3204,SL,24.0527,14.6526
2006-01-06,140.42333,139.66829,74.5038,TP,26.6526,22.8499
2006-01-28,141.97867,142.53436,-56.5694,SL,29.5796,17.1319
2006-01-29,141.83,142.3463,-52.6302,SL,29.5624,17.122
2006-01-30,141.745,142.23847,-50.3473,SL,28.7208,18.4887
2006-02-02,142.36333,142.8795,-52.6163,SL,29.0845,14.1523
2006-02-04,143.021,142.33151,67.9486,TP,30.5338,11.8758
2006-02-05,142.975,142.33457,63.0432,TP,30.5245,11.8722
2006-02-06,142.96867,142.36319,59.5476,TP,30.8931,11.6606
2006-02-07,142.53,141.91447,60.5528,TP,28.218,18.2964
2006-02-19,140.925,141.46085,-54.5855,SL,25.4009,24.8149
2006-02-23,141.115,140.46479,64.0212,TP,26.5933,24.8639
2006-03-08,140.35,139.60147,73.8529,TP,29.7792,27.9584
2006-03-12,141.7,142.30085,-61.0847,SL,30.4318,21.5184
2006-03-14,142.01333,141.24877,75.4561,TP,30.6246,24.1658
2006-03-18,141.569,140.77333,78.5671,TP,26.4675,26.2542
2006-03-19,141.275,141.84359,-57.8586,SL,26.4558,26.2426
2006-04-07,144.04833,143.24106,79.7273,TP,31.0289,15.9421
2006-04-08,143.22667,143.86659,-64.9924,SL,27.9596,21.4128
2006-04-12,143.57667,142.83984,72.6831,TP,30.4318,20.7881
2006-04-17,143.67333,144.15205,-48.8714,SL,24.9581,21.9096
2006-04-21,144.785,144.08663,68.837,TP,30.0583,14.5154
2006-04-22,144.234,143.50218,72.1816,TP,26.6357,17.4724
2006-06-03,144.329,144.88442,-56.5418,SL,22.8252,17.6992
2006-06-04,144.3,144.81649,-52.6495,SL,22.7921,17.6735
2006-06-09,144.57,143.84648,71.3518,TP,22.8936,17.7801
2006-06-10,144.00067,144.54832,-55.7649,SL,21.6039,18.8784
2006-06-11,144.0,144.50928,-51.9281,SL,21.5721,18.8506
2006-06-13,143.95,144.43471,-49.4711,SL,21.3795,19.0031
2006-06-16,145.015,145.51442,-50.9418,SL,25.5972,14.7668
2006-06-18,145.54,144.93343,59.6565,TP,27.2161,13.6285
2006-06-20,145.27667,144.67703,58.9633,TP,26.4157,19.5075
2006-06-24,145.65533,146.17835,-53.3017,SL,26.3018,18.7122
2006-06-25,145.61,146.10316,-50.3159,SL,25.9018,18.4276
2006-06-26,145.657,146.12623,-47.9233,SL,27.0895,17.9838
2006-06-28,146.32333,145.70898,60.4349,TP,31.8344,15.3968
2006-07-08,146.415,145.69573,70.9274,TP,20.9803,20.6594
2006-07-17,146.93,146.31056,60.9439,TP,24.4374,20.0821
2006-07-26,147.37833,146.76687,60.1465,TP,21.448,14.0852
2006-07-28,147.27667,146.6001,66.657,TP,16.7138,13.7417
2006-08-06,147.57,146.90809,65.1911,TP,18.2367,16.9034
2006-08-11,147.77,148.32715,-56.7148,SL,19.578,18.2498
2006-08-16,148.27333,148.77008,-50.6745,SL,21.1535,14.131
2006-08-19,148.50867,149.00357,-50.49,SL,19.5261,13.0838
2006-08-23,149.21,148.59352,60.6479,TP,26.5074,11.4699
2006-08-24,148.865,149.34559,-49.0592,SL,24.2874,14.7229
2006-08-25,148.94,149.43276,-50.2764,SL,23.2638,13.3335
2006-08-28,149.61667,149.03365,57.3016,TP,25.6161,11.7299
2006-09-01,150.385,149.78974,58.5264,TP,28.0688,14.1905
2006-09-20,149.28667,148.50388,77.279,TP,25.3251,18.6317
2006-09-22,148.815,148.03451,77.0489,TP,21.9008,18.6644
2006-10-03,149.935,150.43081,-50.5812,SL,23.431,22.0695
2006-10-05,149.86667,149.20309,65.3572,TP,21.5799,19.6594
2006-11-05,150.08,150.47806,-40.8057,SL,18.2653,17.3419
2006-11-08,150.31333,150.69318,-38.9844,SL,20.0557,16.0829
2006-11-11,151.03667,151.42796,-40.1291,SL,27.2755,12.6103
2006-11-12,150.91,151.27609,-37.6091,SL,27.0706,12.5156
2006-11-14,151.02,150.55982,45.0181,TP,31.4847,11.1606
2006-11-15,150.855,151.22195,-37.6951,SL,28.2028,13.6762
2006-11-17,151.265,151.63708,-38.208,SL,26.0798,11.6297
2006-11-18,151.01967,151.38987,-38.0203,SL,24.3397,14.9596
2006-11-19,150.97,151.31491,-35.491,SL,24.2586,14.9097
2006-11-21,151.36333,150.92416,42.9177,TP,31.4512,13.1253
2006-11-24,150.68,151.04466,-37.4657,SL,23.329,20.2985
2006-11-26,151.74,152.11014,-38.0138,SL,27.7199,17.2431
2006-12-03,153.92,153.40148,50.8521,TP,39.9514,9.5249
2006-12-05,153.87667,153.38294,48.3725,TP,39.5746,10.4101
2006-12-06,153.17667,152.63566,53.1009,TP,33.5361,20.8363
2006-12-11,153.35967,153.76497,-41.5302,SL,32.244,19.8644
2006-12-14,155.19667,154.6033,58.3363,TP,41.6242,14.1228
2006-12-15,155.08333,154.47775,59.558,TP,37.8713,14.9962
2006-12-16,154.61667,155.13322,-52.6557,SL,31.7129,21.6563
2006-12-17,154.57,155.04966,-48.966,SL,31.7129,21.6563
2006-12-18,154.41233,154.87263,-47.0299,SL,30.6863,24.1923
2006-12-21,156.08,155.4305,63.9496,TP,39.7476,17.8455
2006-12-22,155.97167,156.47684,-51.5176,SL,36.502,18.7143
2006-12-23,156.05967,156.55496,-50.5292,SL,34.5711,17.7243
2006-12-24,155.95,156.41086,-47.0864,SL,34.4998,17.6878
2007-02-04,157.10333,157.53286,-43.9525,SL,30.7324,19.7639
2007-02-11,158.31,158.75056,-45.0555,SL,38.0778,15.4279
2007-02-13,158.09667,157.46687,61.9802,TP,36.3927,18.63
2007-02-15,158.19333,157.53308,65.0252,TP,36.0359,17.9281
2007-02-16,157.16667,156.45803,69.8641,TP,31.177,26.0591
2007-02-18,156.87,157.37762,-51.7624,SL,28.8673,27.6041
2007-02-19,156.948,157.43032,-49.2315,SL,30.2645,26.9774
2007-02-25,159.37,158.7291,63.0904,TP,41.3798,18.2204
2007-03-28,157.55333,156.56458,97.8755,TP,26.2239,22.2167
2007-04-08,159.6,160.29811,-70.8107,SL,28.5488,18.3467
2007-04-10,159.35333,159.98224,-63.8903,SL,27.3248,20.655
2007-04-13,160.505,161.13814,-64.3144,SL,33.0543,17.6904
2007-04-15,161.3,161.91939,-62.9389,SL,33.5563,15.5922
2007-04-16,161.847,161.02657,81.0426,TP,39.3756,14.2099
2007-04-18,161.55167,160.72515,81.6521,TP,33.7011,13.9708
2007-04-22,161.49333,160.61035,87.2981,TP,29.4536,21.1073
2007-04-24,161.04,161.70754,-67.7544,SL,25.8403,24.5849
2007-04-29,163.17,162.32305,83.6948,TP,28.4336,18.7884
2007-04-30,162.69567,163.34068,-65.5013,SL,26.6681,23.8309
2007-05-02,163.02,162.21922,79.0775,TP,25.1485,21.5166
2007-05-04,163.27667,162.49386,77.2811,TP,23.9255,21.8311
2007-05-06,163.45,162.72882,71.118,TP,22.9334,22.893
2007-07-01,166.77,167.36705,-60.705,SL,33.295,20.3391
2007-07-03,166.69333,167.26524,-58.1903,SL,32.2762,22.2521
2007-07-04,166.675,167.25355,-58.8553,SL,32.651,20.4252
2007-07-08,168.05,168.58582,-54.5817,SL,34.8761,16.3966
2007-07-14,168.13333,168.63681,-51.3473,SL,36.4016,15.0461
2007-07-17,168.11,168.58401,-48.4011,SL,35.9024,14.8398
2008-01-02,168.28,167.64345,62.6549,TP,38.2977,13.3396
2009-02-24,120.18833,121.56804,-138.9703,SL,27.1082,22.6442
2009-02-26,124.02667,125.56933,-155.2659,SL,30.6851,17.4623
2009-03-01,123.62,125.09206,-148.2059,SL,28.4702,20.0294
2009-03-02,122.761,124.19366,-144.2662,SL,27.1636,23.6996
2009-03-03,122.33833,123.75016,-142.1829,SL,25.5955,24.4032
2009-03-06,123.85167,125.38685,-154.5179,SL,25.9381,17.9687
2009-03-08,124.3,125.74686,-145.6861,SL,23.7302,17.5302
2009-03-09,124.554,125.92491,-138.0914,SL,25.2071,17.1798
2009-03-12,124.725,123.01516,169.984,TP,25.1852,16.9032
2009-03-15,126.61,127.95554,-135.5541,SL,24.0068,19.1566
2009-03-17,127.49667,128.82941,-134.274,SL,28.9047,20.5258
2009-03-20,129.18833,130.52772,-134.9386,SL,28.5545,16.3526
2009-03-22,130.31,131.533,-123.3004,SL,27.5903,15.4417
2009-03-25,132.83333,131.20214,162.1198,TP,37.4842,12.0505
2009-03-28,131.07333,129.26084,180.2498,TP,30.4565,21.4134
2009-03-29,130.06,128.37372,167.6284,TP,30.3978,21.3722
2009-04-05,135.25,136.68048,-144.048,SL,30.9781,20.2429
2009-04-07,134.98333,133.07693,189.6407,TP,29.1104,21.6494
2009-04-15,132.13167,130.34734,177.4326,TP,24.3807,22.4595
2009-05-02,131.55667,132.92464,-137.7977,SL,27.7877,25.3724
2009-05-03,131.5,132.77051,-128.0515,SL,27.7822,25.3674
2009-05-06,131.81,130.25607,154.3928,TP,28.7405,21.9228
2009-05-10,134.21,132.62027,157.9734,TP,28.0146,20.5149
2009-05-24,132.64,133.90007,-127.007,SL,25.5306,21.8273
2009-05-25,132.75333,133.94515,-120.1815,SL,26.6798,21.429
2009-05-28,132.47833,133.67138,-120.3042,SL,21.7794,21.3133
2009-05-30,134.96,136.21021,-126.0212,SL,26.1134,17.537
2009-05-31,134.94,136.10116,-117.1161,SL,26.1077,17.5332
2009-06-01,134.67067,135.77464,-111.3971,SL,25.4988,19.4567
2009-06-03,136.53333,137.72498,-120.1644,SL,30.2002,15.5422
2009-06-04,136.34833,137.59061,-125.2276,SL,29.154,13.8438
2009-06-07,137.89,136.31782,156.2175,TP,30.9263,11.3857
2009-06-11,137.465,135.94549,150.951,TP,28.3881,16.7279
2009-06-14,137.86,136.4763,137.3701,TP,26.2903,15.0724
2009-06-15,137.61933,136.30918,130.0151,TP,25.7829,16.7114
2009-07-21,133.94333,132.51883,141.4502,TP,28.0492,20.2368
2009-07-22,133.23167,134.35417,-113.2501,SL,25.4255,22.2636
2009-07-26,134.62,135.69505,-108.5052,SL,27.8781,18.4
2009-07-27,134.595,135.62101,-103.6012,SL,28.7323,17.9023
2009-07-29,134.145,135.26908,-113.4085,SL,27.342,20.0943
2009-07-30,133.48333,134.60738,-113.4043,SL,25.39,19.1935
2009-08-01,134.92833,136.03996,-112.1629,SL,27.1938,16.7343
2009-08-02,134.91,135.94498,-104.4977,SL,27.1215,16.6898
2009-08-06,136.80167,137.87095,-107.9287,SL,30.6365,12.0102
2009-08-07,137.25833,138.31924,-107.0909,SL,30.4166,11.2404
2009-08-09,138.33,137.00545,131.4555,TP,30.7713,10.0917
2009-08-10,138.29167,137.0289,125.2769,TP,31.4127,9.8293
2009-08-11,137.42,136.15285,125.7146,TP,29.0682,15.4565
2009-08-12,136.12667,134.81223,130.4436,TP,26.0208,21.8471
2009-08-14,136.46833,134.99293,146.5405,TP,22.5217,21.5482
2009-09-23,134.57333,133.5999,96.3428,TP,24.0273,22.2938
2009-09-24,134.65667,133.69297,95.3698,TP,22.5364,20.9104
2009-10-17,135.495,136.33663,-85.1629,SL,27.9669,21.0386
2009-10-18,135.48,136.26251,-79.2513,SL,27.9312,21.0117
2009-10-19,135.55167,136.30529,-76.3619,SL,29.7502,20.2589
2009-10-25,138.17,137.23237,92.7629,TP,34.9658,16.4652
2009-10-26,138.154,137.26917,87.4825,TP,35.2874,16.2015
2009-10-27,137.42667,136.49584,92.0824,TP,31.1476,23.1483
2009-11-09,133.64167,134.69361,-106.194,SL,23.0142,21.3301
2009-11-11,134.65833,133.29408,135.4249,TP,26.281,18.4358
2009-11-13,134.35333,133.01224,133.1092,TP,23.052,17.6109
2009-11-17,133.62333,132.42528,118.8056,TP,22.1317,20.8831
2009-12-06,134.49,133.19646,128.3541,TP,27.5996,23.1812
2009-12-07,134.04667,132.79612,124.0546,TP,26.5093,26.2158
2010-01-02,133.301,132.4185,87.2498,TP,27.7042,21.7753
2010-01-03,133.22,132.40015,80.9853,TP,27.691,21.765
2010-01-04,132.935,133.55211,-62.7109,SL,26.2775,24.7861
2010-01-10,133.34,134.11039,-78.039,SL,19.097,18.8391
2010-01-12,133.82667,132.88339,93.3281,TP,24.4055,17.2466
2010-03-14,124.57,123.44515,111.4852,TP,26.4773,22.8401
2010-03-18,124.39,123.27345,110.6546,TP,25.0659,23.8411
2010-03-29,124.3,125.04485,-75.4853,SL,25.3982,23.7018
2010-04-04,127.72,126.72642,98.3576,TP,33.2151,14.8076
2010-04-05,127.665,126.71737,93.7631,TP,32.3379,15.7541
2010-04-06,127.23833,126.30054,92.7793,TP,30.3431,18.9063
2010-04-13,126.87833,125.8762,99.2129,TP,30.5555,25.9361
2010-06-22,112.465,111.13298,132.2019,TP,20.5759,20.5327
