source,date,entry_px,exit_px,net_pips
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-04,132.55,131.95547,58.4525
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-05,132.57133,132.00608,55.5258
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-12,133.119,132.39933,70.9669
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-13,133.009,132.31474,68.4259
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-14,132.42,131.71115,69.8855
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-15,132.185,131.83057,34.4427
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-16,132.13667,131.8498,27.6869
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-23,133.97333,133.60883,35.4506
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-26,134.166,133.43794,71.8063
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-27,133.31833,132.12074,118.7592
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-10-30,131.97667,131.57217,39.4499
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-03,132.88833,132.33844,53.9896
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-06,132.54733,132.28966,24.7676
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-07,132.40433,131.76362,63.0713
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-08,132.06833,131.48726,57.1071
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-12,132.382,132.08224,28.9762
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-13,132.49433,132.21387,27.0466
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-15,133.366,132.50737,84.8631
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-16,133.17033,132.26645,89.3881
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-17,133.11933,132.35026,75.9075
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-18,132.45967,131.57463,87.5038
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-19,132.179,131.73648,43.2519
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-26,133.031,132.56248,45.8524
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-27,133.12867,132.78429,33.4372
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-11-28,132.52133,131.84319,66.8146
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-12-01,133.585,132.53904,103.5956
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-12-02,133.59567,132.4052,118.0463
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-12-04,133.788,133.25424,52.3761
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-12-05,133.607,132.98476,61.2235
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-12-06,133.26967,132.62412,63.5543
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-12-12,133.711,133.43037,27.0627
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2017-12-13,133.36567,132.89093,46.4738
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-03,135.32133,134.88076,43.0578
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-06,136.18967,135.496,68.3665
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-08,136.138,135.84264,28.5356
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-09,135.63033,134.93984,68.0493
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-10,134.68233,133.69008,98.2257
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-15,135.514,135.05615,44.7855
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-19,135.90767,135.16971,72.7961
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-23,135.83633,135.30109,52.5248
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-24,135.655,134.92555,71.9449
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-26,135.74267,134.82662,90.605
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-28,134.984,134.39076,58.324
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-01-30,134.849,134.18836,65.064
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-04,137.175,136.70368,46.1322
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-05,136.98933,136.58259,39.6741
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-06,135.591,134.35341,122.7586
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-07,135.177,133.70963,145.7368
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-08,134.50533,132.89168,160.3654
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-09,133.612,131.95933,164.2672
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-11,133.274,132.36397,90.0028
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-13,133.47267,132.77605,68.6612
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-14,133.126,132.22578,89.0221
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-15,132.61133,131.34996,125.1375
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-16,132.81233,131.84131,96.1028
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-17,132.26733,131.18668,107.0654
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-22,132.40567,131.75651,63.9158
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-23,131.72833,130.98288,73.5454
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-26,131.57867,131.21817,35.0494
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-27,131.60233,131.06264,52.9697
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-02-28,131.59433,130.90452,67.9814
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-01,130.49167,129.43332,104.8347
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-04,130.197,129.74712,43.9883
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-05,130.108,129.54181,55.6192
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-08,131.55733,130.60761,93.972
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-12,131.52633,131.09234,42.3993
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-14,131.85233,130.98421,85.8121
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-15,131.557,130.55146,99.554
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-16,130.925,130.04776,86.7235
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-18,130.213,129.81965,38.3346
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-19,130.188,129.85983,31.8168
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-20,130.49033,129.66013,82.0204
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-21,130.822,129.78355,102.8452
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-22,130.68533,129.77299,90.2346
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-29,131.26167,130.18681,106.4856
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-30,131.068,130.07967,97.8333
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-03-31,130.849,130.13962,69.9382
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-04-16,132.52,132.22922,28.078
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-04-19,132.72233,132.19413,51.8203
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-04-20,132.68867,132.08878,58.9891
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-04-25,133.08133,132.44879,62.2542
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-04-26,133.12567,132.61739,49.8281
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-04-27,132.62233,131.9232,68.913
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-01,132.16933,131.75373,40.5601
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-02,131.831,131.36885,45.2146
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-03,131.53933,130.90877,62.0563
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-04,130.91333,129.95969,94.3646
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-06,130.441,129.97873,45.2272
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-07,130.49267,130.18145,30.1216
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-08,130.16267,129.7427,40.9963
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-15,130.964,130.46257,49.1428
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-16,130.60467,129.97676,61.7909
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-23,130.798,130.19876,58.9235
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-24,129.18033,127.78189,138.8443
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-25,128.244,127.01925,121.4746
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-26,127.69467,126.45667,122.7998
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-28,127.96233,127.2174,73.4935
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-05-29,127.52867,126.39362,112.5047
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-07,129.42967,128.50903,91.0641
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-08,129.64833,128.73529,90.3046
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-13,129.84367,129.11335,72.0313
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-14,130.04067,129.3652,66.5467
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-15,128.73067,127.27864,144.2028
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-17,128.44,127.89477,53.5235
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-18,128.31433,127.94207,36.2262
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-19,128.135,127.63173,49.3266
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-24,128.212,127.75114,45.0859
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-25,128.19133,127.87536,30.597
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-26,128.13467,127.27052,85.4145
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-06-27,128.17967,127.45093,71.8732
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-01,129.28,128.68265,58.7347
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-02,129.25267,128.83342,40.9249
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-18,131.73733,131.3531,37.4234
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-19,131.335,130.73793,58.7067
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-20,131.03233,130.41939,60.2938
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-21,130.78433,130.17529,59.9044
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-22,130.602,130.29748,29.4522
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-23,130.50533,130.19291,30.2421
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-24,130.22367,129.78945,42.4216
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-25,130.035,129.54535,47.9653
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-07-26,129.93567,129.2959,62.9766
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-01,130.523,129.64284,87.0155
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-02,130.44733,129.51859,91.8748
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-03,129.647,128.71398,92.3024
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-04,128.95433,128.0806,86.3737
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-08,129.014,128.55558,44.8421
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-09,128.92467,128.28596,62.8711
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-10,128.336,127.55163,77.4365
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-11,126.86033,125.5354,131.4933
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-12,126.515,125.85253,65.2466
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-13,126.053,125.29771,74.5293
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-15,126.344,125.24609,108.7913
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-27,129.52267,129.13271,37.996
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-30,130.403,129.52763,86.5366
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-08-31,129.92467,128.82723,108.7433
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-09-02,128.892,128.32621,55.5786
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-09-03,128.88567,128.52633,34.9333
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-09-04,128.91167,128.47038,43.1291
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-09-06,129.415,128.47544,92.956
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-09-10,128.25267,127.87271,36.9953
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-09-22,132.51467,131.49829,100.6378
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-09-26,132.792,132.10672,67.5281
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-09-27,132.582,131.83623,73.5771
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-09-28,132.064,131.19016,86.384
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-02,132.04033,131.53413,49.6203
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-04,131.453,130.58389,85.9111
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-05,131.16933,130.35622,80.3115
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-06,131.00433,130.22786,76.6473
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-07,131.0,130.61176,37.8236
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-08,131.03967,130.76456,26.5108
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-09,130.259,129.33157,91.7434
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-10,129.86333,128.99558,85.7757
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-12,129.795,128.84551,93.9489
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-13,129.85,128.85565,98.4355
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-14,129.694,129.19682,48.7177
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-15,129.56233,129.17451,37.7819
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-17,129.95667,129.35534,59.1322
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-18,129.61933,128.87141,73.7926
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-23,129.55767,128.90659,64.1074
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-24,128.83967,128.01135,81.8312
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-25,128.16967,127.03252,112.7151
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-10-26,127.911,126.91518,98.582
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-05,128.93167,128.639,28.2663
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-08,129.79033,129.13586,64.4473
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-09,129.688,129.02452,65.3481
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-10,129.10267,128.37872,71.3951
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-11,128.97,128.60802,35.1975
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-15,128.60533,127.59485,100.0485
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-16,128.473,127.38399,107.9008
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-18,128.806,128.3588,43.7199
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-20,128.793,128.3304,45.2605
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-23,128.868,128.29318,56.4819
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-29,128.86567,128.15832,69.735
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-11-30,129.05733,128.4211,62.623
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-01,128.67567,127.95169,71.3975
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-03,128.82667,128.34264,47.4024
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-04,128.887,128.37062,50.6377
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-14,129.003,128.47829,51.4712
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-15,128.41833,127.64046,76.7871
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-18,128.172,127.71941,44.2589
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-20,127.97867,127.37821,59.0452
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-21,127.65333,126.8203,82.3031
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-22,126.83067,125.82174,99.8926
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-23,126.426,125.92154,49.4463
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-28,126.61333,125.80382,79.9512
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-29,126.44133,125.6289,80.2436
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-30,126.184,125.77778,39.6218
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2018-12-31,126.23767,125.92763,30.0034
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-01,125.83133,125.20539,61.5942
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-02,125.741,125.33976,39.1241
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-09,124.52567,123.72015,79.5513
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-10,124.85333,124.16256,68.0771
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-11,124.68267,124.0156,65.7071
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-12,124.567,123.88675,67.0245
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-13,124.471,124.13088,33.0123
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-14,124.33633,124.0689,25.7431
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-15,124.10367,123.69786,39.5806
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-20,124.705,124.34353,35.1467
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-21,124.677,124.43666,23.0339
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-22,124.675,124.40923,25.5769
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-24,124.626,124.10046,51.5537
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-01-31,125.16833,124.68794,47.0391
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-02-05,125.687,125.27585,40.1147
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-02-06,125.52767,125.05273,46.4933
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-02-07,125.09,124.57089,50.9112
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-02-14,125.128,124.55904,55.8959
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-02-15,125.00033,124.37233,61.8005
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-03,127.167,126.77985,37.7148
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-04,127.28633,126.98902,28.7314
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-05,126.837,126.27611,55.0887
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-06,126.59167,126.0496,53.2069
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-07,126.32867,125.89429,42.4379
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-08,125.37167,124.35368,100.799
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-20,126.41533,126.00907,39.6266
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-21,126.50567,126.06138,43.4283
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-22,126.10833,125.4685,62.9832
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-27,124.69733,124.09318,59.4158
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-03-28,124.37467,123.75955,60.5119
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-04-07,125.246,125.066,17.0001
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-04-08,125.28667,125.12387,15.2801
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-04-09,125.348,124.97813,35.987
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-04-10,125.298,124.88966,39.834
sell_pp_s1_fixed_sl70_tp91_atr2_15m_eurjpy_ledger.csv,2019-04-14,126.542,126.16766,36.4336
