pair,buy_tp_above_yh_pips,sell_tp_after_buytp_below_yh_pips,sell_sl_above_yh_pips,shared_selltp_buysl_offset_from_yl_pips,traded_days,total_pips,raw_pips_per_day,total_weighted_pips,weighted_pips_per_day_per_100_units
EURUSD,10,15,200,20,796,3686.0,2.0186,384650.0,2.1065
EURUSD,10,15,250,-20,796,4506.9,2.4682,562515.0,3.0806
EURUSD,10,15,250,-10,796,4512.2,2.4711,549185.0,3.0076
EURUSD,10,15,250,0,796,3836.7,2.1012,453225.0,2.4821
EURUSD,10,15,250,10,796,3581.8,1.9616,398386.0,2.1817
EURUSD,10,15,250,20,796,3406.8,1.8657,348354.0,1.9077
EURUSD,10,15,300,-20,796,4296.4,2.3529,535150.0,2.9307
EURUSD,10,15,300,-10,796,4303.1,2.3566,522002.0,2.8587
EURUSD,10,15,300,0,796,3677.6,2.014,432542.0,2.3688
EURUSD,10,15,300,10,796,3672.7,2.0113,410203.0,2.2465
EURUSD,10,15,300,20,796,3484.0,1.908,358390.0,1.9627
EURUSD,10,15,350,-20,796,4929.2,2.6995,617414.0,3.3812
EURUSD,10,15,350,-10,796,4935.9,2.7031,604266.0,3.3092
EURUSD,10,15,350,0,796,4360.4,2.388,521306.0,2.8549
EURUSD,10,15,350,10,796,4578.2,2.5072,527918.0,2.8911
EURUSD,10,15,350,20,796,4452.4,2.4383,484282.0,2.6521
EURUSD,10,15,400,-20,796,4841.7,2.6515,606039.0,3.3189
EURUSD,10,15,400,-10,796,4848.4,2.6552,592891.0,3.2469
EURUSD,10,15,400,0,796,4322.9,2.3674,516431.0,2.8282
EURUSD,10,15,400,10,796,4446.0,2.4348,510732.0,2.797
EURUSD,10,15,400,20,796,4370.2,2.3933,473596.0,2.5936
EURUSD,10,20,150,-20,796,3877.4,2.1234,480680.0,2.6324
EURUSD,10,20,150,-10,796,3747.4,2.0522,449761.0,2.4631
EURUSD,10,20,150,0,796,3478.3,1.9049,406633.0,2.2269
EURUSD,10,20,150,10,796,3713.3,2.0336,415481.0,2.2754
EURUSD,10,20,150,20,796,3278.1,1.7952,331623.0,1.8161
EURUSD,10,20,200,-20,796,4747.2,2.5998,593754.0,3.2517
EURUSD,10,20,200,-10,796,4670.1,2.5576,569712.0,3.12
EURUSD,10,20,200,0,796,4039.0,2.2119,479524.0,2.6261
EURUSD,10,20,200,10,796,4317.9,2.3647,494079.0,2.7058
EURUSD,10,20,200,20,796,3812.9,2.0881,401147.0,2.1969
EURUSD,10,20,250,-20,796,4173.6,2.2857,519186.0,2.8433
EURUSD,10,20,250,-10,796,4196.5,2.2982,508144.0,2.7828
EURUSD,10,20,250,0,796,3665.4,2.0073,430956.0,2.3601
EURUSD,10,20,250,10,796,4124.3,2.2587,468911.0,2.568
EURUSD,10,20,250,20,796,3649.3,1.9985,379879.0,2.0804
EURUSD,10,20,300,-20,796,4217.4,2.3096,524880.0,2.8745
EURUSD,10,20,300,-10,796,4241.7,2.3229,514020.0,2.815
EURUSD,10,20,300,0,796,3490.6,1.9116,408232.0,2.2357
EURUSD,10,20,300,10,796,4029.5,2.2067,456587.0,2.5005
EURUSD,10,20,300,20,796,3540.8,1.9391,365774.0,2.0031
EURUSD,10,20,350,-20,796,5133.0,2.8111,643908.0,3.5263
EURUSD,10,20,350,-10,796,5157.3,2.8244,633048.0,3.4669
EURUSD,10,20,350,0,796,4456.2,2.4404,533760.0,2.9231
EURUSD,10,20,350,10,796,4887.5,2.6766,568127.0,3.1113
EURUSD,10,20,350,20,796,4461.7,2.4434,485491.0,2.6588
EURUSD,10,20,400,-20,796,4945.5,2.7084,619533.0,3.3928
EURUSD,10,20,400,-10,796,4969.8,2.7217,608673.0,3.3334
EURUSD,10,20,400,0,796,4318.7,2.3651,515885.0,2.8252
EURUSD,10,20,400,10,796,4655.3,2.5495,537941.0,2.946
EURUSD,10,20,400,20,796,4279.5,2.3436,461805.0,2.5291
EURUSD,10,25,150,-20,796,3163.6,1.7325,387886.0,2.1242
EURUSD,10,25,150,-10,796,3268.6,1.79,387517.0,2.1222
EURUSD,10,25,150,0,796,2999.5,1.6427,344389.0,1.886
EURUSD,10,25,150,10,796,3314.5,1.8152,363637.0,1.9914
EURUSD,10,25,150,20,796,2819.9,1.5443,272057.0,1.4899
EURUSD,10,25,200,-20,796,4321.2,2.3665,538374.0,2.9484
EURUSD,10,25,200,-10,796,4579.1,2.5077,557882.0,3.0552
EURUSD,10,25,200,0,796,3988.0,2.184,472894.0,2.5898
EURUSD,10,25,200,10,796,4436.9,2.4298,509549.0,2.7905
EURUSD,10,25,200,20,796,3912.5,2.1427,414095.0,2.2678
EURUSD,10,25,250,-20,796,3965.2,2.1715,492094.0,2.6949
EURUSD,10,25,250,-10,796,4423.1,2.4223,537602.0,2.9442
EURUSD,10,25,250,0,796,3982.0,2.1807,472114.0,2.5855
EURUSD,10,25,250,10,796,4705.9,2.5772,544519.0,2.982
EURUSD,10,25,250,20,796,4069.0,2.2284,434440.0,2.3792
EURUSD,10,25,300,-20,796,4205.2,2.303,523294.0,2.8658
EURUSD,10,25,300,-10,796,4669.1,2.557,569582.0,3.1193
EURUSD,10,25,300,0,796,3728.0,2.0416,439094.0,2.4047
EURUSD,10,25,300,10,796,4521.1,2.476,520495.0,2.8505
EURUSD,10,25,300,20,796,3870.5,2.1197,408635.0,2.2379
EURUSD,10,25,350,-20,796,5184.0,2.839,650538.0,3.5626
EURUSD,10,25,350,-10,796,5614.8,3.0749,692523.0,3.7926
EURUSD,10,25,350,0,796,4723.7,2.5869,568535.0,3.1136
EURUSD,10,25,350,10,796,5294.1,2.8993,620985.0,3.4008
EURUSD,10,25,350,20,796,4706.4,2.5774,517302.0,2.833
EURUSD,10,25,400,-20,796,5321.5,2.9143,668413.0,3.6605
EURUSD,10,25,400,-10,796,5752.3,3.1502,710398.0,3.8905
EURUSD,10,25,400,0,796,4911.2,2.6896,592910.0,3.247
EURUSD,10,25,400,10,796,5386.9,2.9501,633049.0,3.4669
EURUSD,10,25,400,20,796,4849.2,2.6556,535866.0,2.9346
EURUSD,10,30,150,-20,796,4604.3,2.5215,575177.0,3.1499
EURUSD,10,30,150,-10,796,4604.3,2.5215,561158.0,3.0732
EURUSD,10,30,150,0,796,4165.2,2.2811,495930.0,2.7159
EURUSD,10,30,150,10,796,4419.5,2.4203,507287.0,2.7781
EURUSD,10,30,150,20,796,4009.9,2.196,426757.0,2.3371
EURUSD,10,30,200,-20,796,6350.8,3.478,802222.0,4.3933
EURUSD,10,30,200,-10,796,6503.7,3.5617,808080.0,4.4254
EURUSD,10,30,200,0,796,5732.6,3.1394,699692.0,3.8318
EURUSD,10,30,200,10,796,5953.1,3.2602,706655.0,3.87
EURUSD,10,30,200,20,796,5143.7,2.8169,574151.0,3.1443
EURUSD,10,30,250,-20,796,5930.5,3.2478,747583.0,4.0941
EURUSD,10,30,250,-10,796,6283.4,3.4411,779441.0,4.2686
EURUSD,10,30,250,0,796,5662.3,3.1009,690553.0,3.7818
EURUSD,10,30,250,10,796,6152.8,3.3696,732616.0,4.0121
EURUSD,10,30,250,20,796,5225.9,2.8619,584837.0,3.2028
EURUSD,10,30,300,-20,796,6145.5,3.3656,775533.0,4.2472
EURUSD,10,30,300,-10,796,6504.4,3.5621,808171.0,4.4259
EURUSD,10,30,300,0,796,5373.3,2.9427,652983.0,3.576
EURUSD,10,30,300,10,796,5928.0,3.2464,703392.0,3.8521
EURUSD,10,30,300,20,796,4987.4,2.7313,553832.0,3.033
EURUSD,10,30,350,-20,796,7094.3,3.8852,898877.0,4.9227
EURUSD,10,30,350,-10,796,7420.1,4.0636,927212.0,5.0778
EURUSD,10,30,350,0,796,6339.0,3.4715,778524.0,4.2635
EURUSD,10,30,350,10,796,6666.0,3.6506,799332.0,4.3775
EURUSD,10,30,350,20,796,5788.3,3.1699,657949.0,3.6032
EURUSD,10,30,400,-20,796,7186.8,3.9358,910902.0,4.9885
EURUSD,10,30,400,-10,796,7512.6,4.1142,939237.0,5.1437
EURUSD,10,30,400,0,796,6481.5,3.5496,797049.0,4.365
EURUSD,10,30,400,10,796,6713.8,3.6768,805546.0,4.4115
EURUSD,10,30,400,20,796,5886.1,3.2235,670663.0,3.6729
EURUSD,15,5,150,-20,796,4757.4,2.6054,584181.0,3.1992
EURUSD,15,5,150,-10,796,4697.4,2.5725,574458.0,3.146
EURUSD,15,5,150,0,796,4666.8,2.5558,558855.0,3.0605
EURUSD,15,5,150,10,796,4376.8,2.3969,494251.0,2.7067
EURUSD,15,5,150,20,796,3426.8,1.8767,343046.0,1.8787
EURUSD,15,5,200,-20,796,5348.6,2.9291,661037.0,3.6201
EURUSD,15,5,200,-10,796,5341.5,2.9252,658191.0,3.6046
EURUSD,15,5,200,0,796,4978.9,2.7267,599428.0,3.2827
EURUSD,15,5,200,10,796,4870.5,2.6673,558432.0,3.0582
EURUSD,15,5,200,20,796,3815.5,2.0895,393577.0,2.1554
EURUSD,15,5,250,-20,796,4579.0,2.5077,560989.0,3.0722
EURUSD,15,5,250,-10,796,4671.9,2.5585,571143.0,3.1278
EURUSD,15,5,250,0,796,4409.3,2.4147,525380.0,2.8772
EURUSD,15,5,250,10,796,4550.9,2.4923,516884.0,2.8307
EURUSD,15,5,250,20,796,3545.9,1.9419,358529.0,1.9635
EURUSD,15,5,300,-20,796,4465.6,2.4456,546247.0,2.9915
EURUSD,15,5,300,-10,796,4559.9,2.4972,556583.0,3.0481
EURUSD,15,5,300,0,796,4092.3,2.2411,484170.0,2.6515
EURUSD,15,5,300,10,796,4483.9,2.4556,508174.0,2.783
EURUSD,15,5,300,20,796,3459.5,1.8946,347297.0,1.902
EURUSD,15,5,350,-20,796,5062.9,2.7727,623896.0,3.4167
EURUSD,15,5,350,-10,796,5157.2,2.8243,634232.0,3.4733
EURUSD,15,5,350,0,796,4739.6,2.5956,568319.0,3.1124
EURUSD,15,5,350,10,796,5353.9,2.932,621274.0,3.4024
EURUSD,15,5,350,20,796,4329.5,2.371,460397.0,2.5213
EURUSD,15,5,400,-20,796,5007.6,2.7424,616707.0,3.3774
EURUSD,15,5,400,-10,796,5101.9,2.794,627043.0,3.434
EURUSD,15,5,400,0,796,4734.3,2.5927,567630.0,3.1086
EURUSD,15,5,400,10,796,5253.9,2.8773,608274.0,3.3312
EURUSD,15,5,400,20,796,4229.5,2.3163,447397.0,2.4501
EURUSD,15,10,150,-20,796,4653.9,2.5487,570726.0,3.1256
EURUSD,15,10,150,-10,796,4443.9,2.4337,541503.0,2.9655
EURUSD,15,10,150,0,796,4279.1,2.3434,508454.0,2.7845
EURUSD,15,10,150,10,796,3906.8,2.1395,433151.0,2.3721
EURUSD,15,10,150,20,796,2971.8,1.6275,283896.0,1.5547
EURUSD,15,10,200,-20,796,5483.9,3.0032,678626.0,3.7165
EURUSD,15,10,200,-10,796,5326.8,2.9172,656280.0,3.5941
EURUSD,15,10,200,0,796,4820.0,2.6396,578771.0,3.1696
EURUSD,15,10,200,10,796,4631.6,2.5365,527375.0,2.8881
EURUSD,15,10,200,20,796,3686.6,2.0189,376820.0,2.0636
EURUSD,15,10,250,-20,796,4842.6,2.652,595257.0,3.2599
EURUSD,15,10,250,-10,796,4785.5,2.6208,585911.0,3.2087
EURUSD,15,10,250,0,796,4378.7,2.398,521402.0,2.8554
EURUSD,15,10,250,10,796,4440.3,2.4317,502506.0,2.7519
EURUSD,15,10,250,20,796,3645.3,1.9963,371451.0,2.0342
EURUSD,15,10,300,-20,796,4612.5,2.526,565344.0,3.0961
EURUSD,15,10,300,-10,796,4556.8,2.4955,556180.0,3.0459
EURUSD,15,10,300,0,796,3940.0,2.1577,464371.0,2.5431
EURUSD,15,10,300,10,796,4251.6,2.3284,477975.0,2.6176
EURUSD,15,10,300,20,796,3471.6,1.9012,348870.0,1.9106
EURUSD,15,10,350,-20,796,5330.3,2.9191,658658.0,3.6071
EURUSD,15,10,350,-10,796,5274.6,2.8886,649494.0,3.5569
EURUSD,15,10,350,0,796,4707.8,2.5782,564185.0,3.0897
EURUSD,15,10,350,10,796,5242.1,2.8708,606740.0,3.3228
EURUSD,15,10,350,20,796,4475.0,2.4507,479312.0,2.6249
EURUSD,15,10,400,-20,796,5186.0,2.8401,639899.0,3.5044
EURUSD,15,10,400,-10,796,5130.3,2.8096,630735.0,3.4542
EURUSD,15,10,400,0,796,4613.5,2.5266,551926.0,3.0226
EURUSD,15,10,400,10,796,5053.1,2.7673,582170.0,3.1882
EURUSD,15,10,400,20,796,4286.0,2.3472,454742.0,2.4904
EURUSD,15,15,150,-20,796,5045.7,2.7633,621660.0,3.4045
EURUSD,15,15,150,-10,796,4685.7,2.5661,572937.0,3.1377
EURUSD,15,15,150,0,796,4541.6,2.4872,542579.0,2.9714
EURUSD,15,15,150,10,796,3940.1,2.1578,437480.0,2.3958
EURUSD,15,15,150,20,796,3244.9,1.7771,319399.0,1.7492
EURUSD,15,15,200,-20,796,5900.5,3.2314,732784.0,4.0131
EURUSD,15,15,200,-10,796,5593.4,3.0632,690938.0,3.7839
EURUSD,15,15,200,0,796,5147.3,2.8189,621320.0,3.4026
EURUSD,15,15,200,10,796,4729.7,2.5902,540128.0,2.958
EURUSD,15,15,200,20,796,4089.7,2.2397,429223.0,2.3506
EURUSD,15,15,250,-20,796,5129.2,2.809,632515.0,3.4639
EURUSD,15,15,250,-10,796,4922.1,2.6956,603669.0,3.306
EURUSD,15,15,250,0,796,4626.0,2.5334,553551.0,3.0315
EURUSD,15,15,250,10,796,4458.4,2.4416,504859.0,2.7648
EURUSD,15,15,250,20,796,4068.4,2.228,426454.0,2.3355
EURUSD,15,15,300,-20,796,5189.5,2.842,640354.0,3.5069
EURUSD,15,15,300,-10,796,4983.8,2.7294,611690.0,3.3499
EURUSD,15,15,300,0,796,4416.9,2.4189,526368.0,2.8826
EURUSD,15,15,300,10,796,4499.3,2.464,510176.0,2.794
EURUSD,15,15,300,20,796,4095.6,2.2429,429990.0,2.3548
EURUSD,15,15,350,-20,796,5772.3,3.1612,716118.0,3.9218
EURUSD,15,15,350,-10,796,5566.6,3.0485,687454.0,3.7648
EURUSD,15,15,350,0,796,5049.7,2.7654,608632.0,3.3331
EURUSD,15,15,350,10,796,5354.8,2.9325,621391.0,3.403
EURUSD,15,15,350,20,796,5014.0,2.7459,549382.0,3.0087
EURUSD,15,15,400,-20,796,5634.8,3.0859,698243.0,3.8239
EURUSD,15,15,400,-10,796,5429.1,2.9732,669579.0,3.6669
EURUSD,15,15,400,0,796,4962.2,2.7175,597257.0,3.2708
EURUSD,15,15,400,10,796,5172.6,2.8327,597705.0,3.2733
EURUSD,15,15,400,20,796,4881.8,2.6735,532196.0,2.9145
EURUSD,15,20,150,-20,796,4654.2,2.5488,570765.0,3.1258
EURUSD,15,20,150,-10,796,4144.2,2.2696,502542.0,2.7521
EURUSD,15,20,150,0,796,4000.1,2.1906,472184.0,2.5859
EURUSD,15,20,150,10,796,4200.1,2.3002,471280.0,2.5809
EURUSD,15,20,150,20,796,3569.9,1.955,361649.0,1.9806
EURUSD,15,20,200,-20,796,5582.2,3.0571,691405.0,3.7864
EURUSD,15,20,200,-10,796,5125.1,2.8067,630059.0,3.4505
EURUSD,15,20,200,0,796,4719.0,2.5843,565641.0,3.0977
EURUSD,15,20,200,10,796,4962.9,2.7179,570444.0,3.124
EURUSD,15,20,200,20,796,4262.9,2.3346,451739.0,2.4739
EURUSD,15,20,250,-20,796,5030.9,2.7551,619736.0,3.394
EURUSD,15,20,250,-10,796,4673.8,2.5596,571390.0,3.1292
EURUSD,15,20,250,0,796,4467.7,2.4467,532972.0,2.9188
EURUSD,15,20,250,10,796,4891.6,2.6789,561175.0,3.0732
EURUSD,15,20,250,20,796,4221.6,2.3119,446370.0,2.4445
EURUSD,15,20,300,-20,796,5350.5,2.9302,661284.0,3.6215
EURUSD,15,20,300,-10,796,4994.8,2.7354,613120.0,3.3577
EURUSD,15,20,300,0,796,4242.9,2.3236,503748.0,2.7588
EURUSD,15,20,300,10,796,4746.8,2.5996,542351.0,2.9702
EURUSD,15,20,300,20,796,4063.1,2.2251,425765.0,2.3317
EURUSD,15,20,350,-20,796,6216.1,3.4042,773812.0,4.2377
EURUSD,15,20,350,-10,796,5860.4,3.2094,725648.0,3.974
EURUSD,15,20,350,0,796,5158.5,2.825,622776.0,3.4106
EURUSD,15,20,350,10,796,5554.8,3.0421,647391.0,3.5454
EURUSD,15,20,350,20,796,4934.0,2.7021,538982.0,2.9517
EURUSD,15,20,400,-20,796,5978.6,3.2742,742937.0,4.0687
EURUSD,15,20,400,-10,796,5622.9,3.0794,694773.0,3.8049
EURUSD,15,20,400,0,796,4971.0,2.7223,598401.0,3.2771
EURUSD,15,20,400,10,796,5272.6,2.8875,610705.0,3.3445
EURUSD,15,20,400,20,796,4701.8,2.5749,508796.0,2.7864
EURUSD,15,25,150,-20,796,4438.6,2.4308,542737.0,2.9723
EURUSD,15,25,150,-10,796,4128.6,2.261,500514.0,2.741
EURUSD,15,25,150,0,796,3819.5,2.0917,448706.0,2.4573
EURUSD,15,25,150,10,796,3969.5,2.1739,441302.0,2.4168
EURUSD,15,25,150,20,796,3299.9,1.8072,326549.0,1.7883
EURUSD,15,25,200,-20,796,5671.2,3.1058,702975.0,3.8498
EURUSD,15,25,200,-10,796,5514.1,3.0198,680629.0,3.7274
EURUSD,15,25,200,0,796,4933.0,2.7015,593461.0,3.2501
EURUSD,15,25,200,10,796,5166.9,2.8296,596964.0,3.2692
EURUSD,15,25,200,20,796,4467.5,2.4466,478337.0,2.6196
EURUSD,15,25,250,-20,796,5215.2,2.8561,643695.0,3.5252
EURUSD,15,25,250,-10,796,5258.1,2.8796,647349.0,3.5452
EURUSD,15,25,250,0,796,4877.0,2.6709,586181.0,3.2102
EURUSD,15,25,250,10,796,5335.9,2.9222,618934.0,3.3896
EURUSD,15,25,250,20,796,4524.0,2.4775,485682.0,2.6598
EURUSD,15,25,300,-20,796,5390.3,2.952,666458.0,3.6498
EURUSD,15,25,300,-10,796,5439.2,2.9788,670892.0,3.6741
EURUSD,15,25,300,0,796,4502.3,2.4657,537470.0,2.9434
EURUSD,15,25,300,10,796,5086.2,2.7854,586473.0,3.2118
EURUSD,15,25,300,20,796,4260.6,2.3333,451440.0,2.4723
EURUSD,15,25,350,-20,796,6319.1,3.4606,787202.0,4.3111
EURUSD,15,25,350,-10,796,6334.9,3.4693,787333.0,4.3118
EURUSD,15,25,350,0,796,5448.0,2.9836,660411.0,3.6167
EURUSD,15,25,350,10,796,5809.2,3.1814,680463.0,3.7265
EURUSD,15,25,350,20,796,5046.5,2.7637,553607.0,3.0318
EURUSD,15,25,400,-20,796,6406.6,3.5085,798577.0,4.3734
EURUSD,15,25,400,-10,796,6422.4,3.5172,798708.0,4.3741
EURUSD,15,25,400,0,796,5585.5,3.0589,678286.0,3.7146
EURUSD,15,25,400,10,796,5852.0,3.2048,686027.0,3.757
EURUSD,15,25,400,20,796,5139.3,2.8145,565671.0,3.0979
EURUSD,15,30,150,-20,796,5729.3,3.1376,710528.0,3.8912
EURUSD,15,30,150,-10,796,5459.3,2.9898,673505.0,3.6884
EURUSD,15,30,150,0,796,4985.2,2.7301,600247.0,3.2872
EURUSD,15,30,150,10,796,5114.5,2.8009,590152.0,3.2319
EURUSD,15,30,150,20,796,4549.9,2.4917,489049.0,2.6783
EURUSD,15,30,200,-20,796,7555.8,4.1379,947973.0,5.1915
EURUSD,15,30,200,-10,796,7488.7,4.1012,937327.0,5.1332
EURUSD,15,30,200,0,796,6732.6,3.6871,827409.0,4.5313
EURUSD,15,30,200,10,796,6778.1,3.712,806420.0,4.4163
EURUSD,15,30,200,20,796,5813.7,3.1838,653343.0,3.578
EURUSD,15,30,250,-20,796,7127.6,3.9034,892307.0,4.8867
EURUSD,15,30,250,-10,796,7218.4,3.9531,902188.0,4.9408
EURUSD,15,30,250,0,796,6662.3,3.6486,818270.0,4.4812
EURUSD,15,30,250,10,796,6927.8,3.794,825881.0,4.5229
EURUSD,15,30,250,20,796,5845.9,3.2015,657529.0,3.6009
EURUSD,15,30,300,-20,796,7327.7,4.013,918320.0,5.0291
EURUSD,15,30,300,-10,796,7424.5,4.066,928981.0,5.0875
EURUSD,15,30,300,0,796,6302.6,3.4516,771509.0,4.2251
EURUSD,15,30,300,10,796,6688.1,3.6627,794720.0,4.3522
EURUSD,15,30,300,20,796,5592.5,3.0627,624587.0,3.4205
EURUSD,15,30,350,-20,796,8276.5,4.5326,1041664.0,5.7046
EURUSD,15,30,350,-10,796,8340.2,4.5675,1048022.0,5.7394
EURUSD,15,30,350,0,796,7268.3,3.9804,897050.0,4.9127
EURUSD,15,30,350,10,796,7426.1,4.0669,890660.0,4.8777
EURUSD,15,30,350,20,796,6393.4,3.5013,728704.0,3.9907
EURUSD,15,30,400,-20,796,8369.0,4.5832,1053689.0,5.7705
EURUSD,15,30,400,-10,796,8432.7,4.6181,1060047.0,5.8053
EURUSD,15,30,400,0,796,7410.8,4.0585,915575.0,5.0141
EURUSD,15,30,400,10,796,7473.9,4.093,896874.0,4.9117
EURUSD,15,30,400,20,796,6491.2,3.5549,741418.0,4.0603
EURUSD,20,5,150,-20,796,4366.6,2.3913,576169.0,3.1554
EURUSD,20,5,150,-10,796,4211.6,2.3065,545273.0,2.9862
EURUSD,20,5,150,0,796,4501.8,2.4654,565467.0,3.0968
EURUSD,20,5,150,10,796,4111.8,2.2518,486852.0,2.6662
EURUSD,20,5,150,20,796,3461.8,1.8958,374500.0,2.0509
EURUSD,20,5,200,-20,796,4903.7,2.6855,645992.0,3.5377
EURUSD,20,5,200,-10,796,4801.6,2.6296,621973.0,3.4062
EURUSD,20,5,200,0,796,4625.0,2.5329,581483.0,3.1845
EURUSD,20,5,200,10,796,4466.6,2.4461,532976.0,2.9188
EURUSD,20,5,200,20,796,3861.6,2.1148,426474.0,2.3356
EURUSD,20,5,250,-20,796,4071.9,2.23,537858.0,2.9456
EURUSD,20,5,250,-10,796,4069.8,2.2288,526839.0,2.8852
EURUSD,20,5,250,0,796,4043.2,2.2142,505849.0,2.7703
EURUSD,20,5,250,10,796,4184.8,2.2918,496342.0,2.7182
EURUSD,20,5,250,20,796,3779.8,2.07,415840.0,2.2773
EURUSD,20,5,300,-20,796,4371.3,2.3939,576780.0,3.1587
EURUSD,20,5,300,-10,796,4370.6,2.3935,565943.0,3.0994
EURUSD,20,5,300,0,796,4083.2,2.2361,511049.0,2.7987
EURUSD,20,5,300,10,796,4219.8,2.311,500892.0,2.7431
EURUSD,20,5,300,20,796,3751.1,2.0543,412109.0,2.2569
EURUSD,20,5,350,-20,796,4905.7,2.6866,646252.0,3.5392
EURUSD,20,5,350,-10,796,4905.0,2.6862,635415.0,3.4798
EURUSD,20,5,350,0,796,4667.6,2.5562,587021.0,3.2148
EURUSD,20,5,350,10,796,5026.9,2.753,605815.0,3.3177
EURUSD,20,5,350,20,796,4571.1,2.5033,518709.0,2.8407
EURUSD,20,5,400,-20,796,4861.4,2.6623,640493.0,3.5076
EURUSD,20,5,400,-10,796,4860.7,2.6619,629656.0,3.4483
EURUSD,20,5,400,0,796,4673.3,2.5593,587762.0,3.2188
EURUSD,20,5,400,10,796,4937.9,2.7042,594245.0,3.2544
EURUSD,20,5,400,20,796,4482.1,2.4546,507139.0,2.7773
EURUSD,20,10,150,-20,796,4508.9,2.4693,594668.0,3.2567
EURUSD,20,10,150,-10,796,4218.9,2.3105,546222.0,2.9914
EURUSD,20,10,150,0,796,4349.1,2.3818,545616.0,2.988
EURUSD,20,10,150,10,796,3891.8,2.1313,458252.0,2.5096
EURUSD,20,10,150,20,796,2981.8,1.633,312100.0,1.7092
EURUSD,20,10,200,-20,796,5338.7,2.9237,702542.0,3.8474
EURUSD,20,10,200,-10,796,5101.6,2.7939,660973.0,3.6198
EURUSD,20,10,200,0,796,4750.0,2.6013,597733.0,3.2735
EURUSD,20,10,200,10,796,4526.6,2.479,540776.0,2.9615
EURUSD,20,10,200,20,796,3656.6,2.0025,399824.0,2.1896
EURUSD,20,10,250,-20,796,4740.2,2.5959,624737.0,3.4213
EURUSD,20,10,250,-10,796,4603.1,2.5209,596168.0,3.2649
EURUSD,20,10,250,0,796,4401.5,2.4105,552428.0,3.0253
EURUSD,20,10,250,10,796,4478.1,2.4524,534471.0,2.927
EURUSD,20,10,250,20,796,3808.1,2.0855,419519.0,2.2975
EURUSD,20,10,300,-20,796,4804.6,2.6312,633109.0,3.4672
EURUSD,20,10,300,-10,796,4668.9,2.5569,604722.0,3.3117
EURUSD,20,10,300,0,796,4201.5,2.3009,526428.0,2.883
EURUSD,20,10,300,10,796,4268.1,2.3374,507171.0,2.7775
EURUSD,20,10,300,20,796,3534.4,1.9356,383938.0,2.1026
EURUSD,20,10,350,-20,796,5422.4,2.9696,713423.0,3.907
EURUSD,20,10,350,-10,796,5286.7,2.8952,685036.0,3.7516
EURUSD,20,10,350,0,796,4869.3,2.6666,613242.0,3.3584
EURUSD,20,10,350,10,796,5158.6,2.8251,622936.0,3.4115
EURUSD,20,10,350,20,796,4437.8,2.4303,501380.0,2.7458
EURUSD,20,10,400,-20,796,5178.1,2.8358,681664.0,3.7331
EURUSD,20,10,400,-10,796,5042.4,2.7614,653277.0,3.5776
EURUSD,20,10,400,0,796,4675.0,2.5602,587983.0,3.2201
EURUSD,20,10,400,10,796,4869.6,2.6668,585366.0,3.2057
EURUSD,20,10,400,20,796,4148.8,2.2721,463810.0,2.54
EURUSD,20,15,150,-20,796,4800.7,2.6291,632602.0,3.4644
EURUSD,20,15,150,-10,796,4705.7,2.5771,609506.0,3.3379
EURUSD,20,15,150,0,796,4711.6,2.5803,592741.0,3.2461
EURUSD,20,15,150,10,796,4040.1,2.2125,477531.0,2.6152
EURUSD,20,15,150,20,796,3074.9,1.684,324203.0,1.7755
EURUSD,20,15,200,-20,796,5850.5,3.204,769076.0,4.2118
EURUSD,20,15,200,-10,796,5908.4,3.2357,765857.0,4.1942
EURUSD,20,15,200,0,796,5417.5,2.9669,684508.0,3.7487
EURUSD,20,15,200,10,796,4979.9,2.7272,599705.0,3.2843
EURUSD,20,15,200,20,796,4099.7,2.2452,457427.0,2.5051
EURUSD,20,15,250,-20,796,5269.1,2.8856,693494.0,3.7979
EURUSD,20,15,250,-10,796,5434.9,2.9764,704302.0,3.8571
EURUSD,20,15,250,0,796,5094.0,2.7897,642453.0,3.5184
EURUSD,20,15,250,10,796,4956.4,2.7143,596650.0,3.2675
EURUSD,20,15,250,20,796,4326.2,2.3692,486872.0,2.6663
EURUSD,20,15,300,-20,796,5589.8,3.0612,735185.0,4.0262
EURUSD,20,15,300,-10,796,5711.6,3.1279,740273.0,4.0541
EURUSD,20,15,300,0,796,5099.9,2.7929,643220.0,3.5226
EURUSD,20,15,300,10,796,4947.3,2.7094,595467.0,3.261
EURUSD,20,15,300,20,796,4303.4,2.3567,483908.0,2.6501
EURUSD,20,15,350,-20,796,6122.6,3.353,804449.0,4.4055
EURUSD,20,15,350,-10,796,6244.4,3.4197,809537.0,4.4334
EURUSD,20,15,350,0,796,5682.7,3.1121,718984.0,3.9375
EURUSD,20,15,350,10,796,5752.8,3.1505,700182.0,3.8345
EURUSD,20,15,350,20,796,5171.8,2.8323,596800.0,3.2683
EURUSD,20,15,400,-20,796,5935.1,3.2503,780074.0,4.272
EURUSD,20,15,400,-10,796,6056.9,3.317,785162.0,4.2999
EURUSD,20,15,400,0,796,5545.2,3.0368,701109.0,3.8396
EURUSD,20,15,400,10,796,5520.6,3.0233,669996.0,3.6692
EURUSD,20,15,400,20,796,4989.6,2.7325,573114.0,3.1386
EURUSD,20,20,150,-20,796,4829.2,2.6447,636307.0,3.4847
EURUSD,20,20,150,-10,796,4609.2,2.5242,596961.0,3.2692
